event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,68,68,1235729,1240385,1235729,15,0,1000,0,0,13
2,90,154,42231,42249,29814,1,10,1001,2,4,0
3,49,203,4967498,4970632,78438,45,10,1006,0,0,3
4,89,292,289476,289663,17488,5,26,1009,2,0,11
5,42,334,6280985,6283914,46751,55,24,1014,1,0,11
6,68,402,1402196,1404586,41230,15,2,1014,0,0,14
7,77,479,1763930,1766298,31830,15,25,1017,1,0,12
8,79,558,699844,701305,16128,10,25,1024,0,0,14
9,36,594,9958762,9960462,54391,85,25,1025,2,0,11
10,80,674,1694326,1696589,44045,15,23,1024,1,0,15
11,45,719,3070018,3073175,34328,25,20,1025,1,0,7
12,44,763,3974765,3978017,36632,35,0,1030,1,0,5
13,67,830,156857,157794,8395,5,0,1032,0,0,3
14,72,902,2703350,2706099,8440,25,3,1031,1,0,3
15,55,957,3890968,3894442,9468,35,3,1037,1,0,7
16,69,1026,3512773,3513852,17268,30,14,1036,4,0,11
17,100,1126,348428,348917,5921,5,0,1038,2,0,10
18,47,1169,5055990,5058750,8206,45,6,1038,2,4,14
19,53,1222,1594483,1595428,3856,15,10,1039,1,0,6
20,70,1292,270641,271239,1347,5,2,1039,1,0,2
21,53,1345,4828470,4831409,1776,40,0,1039,1,0,9
22,40,1385,6100914,6105832,2088,50,0,1040,0,0,12
23,25,1410,12304201,12305101,5594,100,0,1040,0,0,15
24,79,1489,346110,346470,2586,5,15,1037,3,0,7
25,79,1568,663588,664832,1623,10,29,1040,1,0,18
26,70,1638,2766611,2768710,1646,25,40,1040,1,0,14
27,42,1680,8149010,8152237,2294,65,12,1044,1,0,17
28,70,1750,2339365,2341214,3089,20,1,1047,1,0,10
29,57,1807,5527230,5530875,4401,45,2,1034,0,0,16
30,66,1873,342065,342840,2768,5,72,1043,1,0,17
31,55,1928,2398125,2401111,3532,20,72,1047,0,0,2
32,71,1999,485184,485829,1903,5,5,1050,1,0,6
33,99,2098,1092029,1094031,4226,10,5,1047,0,0,32
34,59,2157,1155627,1156222,4418,10,3,1045,2,0,0
35,67,2224,1131569,1133740,2582,10,3,1049,0,0,11
36,90,2314,1254631,1256340,1752,10,13,1043,2,0,8
37,49,2363,728136,728666,515,10,12,1045,1,0,0
