season_name,total_points,rank
2017/18,1762,3106939
2018/19,1967,2290925
2019/20,2083,1057341
2020/21,2034,2297306
2021/22,2065,2215767
2022/23,2245,2148217
2023/24,2110,3404798
2024/25,2099,4298267
