id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
382462,91,MissedShots,0.9130000305175782,0.5579999923706055,0.39943400025367737,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15461,Spezia,Fiorentina,2,2,2020-10-18 13:00:00,,Rebound
383760,6,BlockedShot,0.865999984741211,0.44299999237060544,0.0826214998960495,M&#039;Bala Nzola,a,9018,OpenPlay,2020,LeftFoot,15474,Parma Calcio 1913,Spezia,2,2,2020-10-25 14:00:00,Kevin Agudelo,Chipped
383765,27,SavedShot,0.980999984741211,0.6759999847412109,0.06313490122556686,M&#039;Bala Nzola,a,9018,OpenPlay,2020,LeftFoot,15474,Parma Calcio 1913,Spezia,2,2,2020-10-25 14:00:00,Julian Chabot,Pass
385030,32,MissedShots,0.874000015258789,0.675,0.0631394013762474,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15482,Spezia,Juventus,1,4,2020-11-01 14:00:00,Simone Bastoni,Pass
386102,38,MissedShots,0.7769999694824219,0.5220000076293946,0.04655259847640991,M&#039;Bala Nzola,a,9018,OpenPlay,2020,RightFoot,15487,Benevento,Spezia,0,3,2020-11-07 17:00:00,Tommaso Pobega,BallTouch
386106,62,BlockedShot,0.885,0.634000015258789,0.012567499652504921,M&#039;Bala Nzola,a,9018,FromCorner,2020,Head,15487,Benevento,Spezia,0,3,2020-11-07 17:00:00,Nahuel Estévez,Goal
386108,64,Goal,0.8919999694824219,0.475,0.32688501477241516,M&#039;Bala Nzola,a,9018,OpenPlay,2020,RightFoot,15487,Benevento,Spezia,0,3,2020-11-07 17:00:00,Emmanuel Gyasi,Cross
386110,69,Goal,0.9319999694824219,0.5670000076293945,0.38857099413871765,M&#039;Bala Nzola,a,9018,FromCorner,2020,OtherBodyPart,15487,Benevento,Spezia,0,3,2020-11-07 17:00:00,Nahuel Estévez,Aerial
387480,63,BlockedShot,0.845,0.485,0.09486760199069977,M&#039;Bala Nzola,h,9018,OpenPlay,2020,RightFoot,15503,Spezia,Atalanta,0,0,2020-11-21 17:00:00,Diego Farias,Pass
387482,70,MissedShots,0.9009999847412109,0.6459999847412109,0.0737352967262268,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15503,Spezia,Atalanta,0,0,2020-11-21 17:00:00,Giulio Maggiore,BallTouch
387485,80,SavedShot,0.860999984741211,0.38599998474121094,0.07517609745264053,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15503,Spezia,Atalanta,0,0,2020-11-21 17:00:00,Matteo Ricci,Pass
389587,93,Goal,0.885,0.5,0.7612990140914917,M&#039;Bala Nzola,a,9018,Penalty,2020,LeftFoot,15509,Cagliari,Spezia,2,2,2020-11-29 17:00:00,,Standard
390030,22,MissedShots,0.9,0.5940000152587891,0.3767719864845276,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15523,Spezia,Lazio,1,2,2020-12-05 14:00:00,Diego Farias,Pass
390037,44,MissedShots,0.8859999847412109,0.4209999847412109,0.07260630279779434,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15523,Spezia,Lazio,1,2,2020-12-05 14:00:00,,Rebound
390041,63,Goal,0.8619999694824219,0.35900001525878905,0.04177819937467575,M&#039;Bala Nzola,h,9018,OpenPlay,2020,RightFoot,15523,Spezia,Lazio,1,2,2020-12-05 14:00:00,Matteo Ricci,Chipped
393249,18,Goal,0.8980000305175782,0.5059999847412109,0.44826599955558777,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15543,Spezia,Bologna,2,2,2020-12-16 19:45:00,Emmanuel Gyasi,Pass
393257,54,MissedShots,0.909000015258789,0.2979999923706055,0.055334001779556274,M&#039;Bala Nzola,h,9018,OpenPlay,2020,RightFoot,15543,Spezia,Bologna,2,2,2020-12-16 19:45:00,Giulio Maggiore,Chipped
393260,62,Goal,0.970999984741211,0.525,0.8847749829292297,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15543,Spezia,Bologna,2,2,2020-12-16 19:45:00,,Rebound
393262,73,BlockedShot,0.885,0.4520000076293945,0.059343401342630386,M&#039;Bala Nzola,h,9018,OpenPlay,2020,Head,15543,Spezia,Bologna,2,2,2020-12-16 19:45:00,Salvador Ferrer,Cross
394446,62,MissedShots,0.9119999694824219,0.5990000152587891,0.033045001327991486,M&#039;Bala Nzola,a,9018,FromCorner,2020,Head,15550,Inter,Spezia,2,1,2020-12-20 14:00:00,Alessandro Deiola,Cross
395261,9,Goal,0.9309999847412109,0.45099998474121095,0.14498800039291382,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15563,Spezia,Genoa,1,2,2020-12-23 19:45:00,Emmanuel Gyasi,Pass
395272,87,MissedShots,0.7669999694824219,0.4490000152587891,0.025703800842165947,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15563,Spezia,Genoa,1,2,2020-12-23 19:45:00,,None
396849,9,MissedShots,0.8669999694824219,0.649000015258789,0.055936701595783234,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15575,Spezia,Verona,0,1,2021-01-03 14:00:00,,None
396858,55,MissedShots,0.9030000305175782,0.57,0.044898200780153275,M&#039;Bala Nzola,h,9018,FromCorner,2020,Head,15575,Spezia,Verona,0,1,2021-01-03 14:00:00,Nahuel Estévez,Cross
397362,10,MissedShots,0.8490000152587891,0.649000015258789,0.05590260028839111,M&#039;Bala Nzola,a,9018,OpenPlay,2020,LeftFoot,15582,Napoli,Spezia,1,2,2021-01-06 17:00:00,Diego Farias,Pass
397386,67,Goal,0.885,0.5,0.7612990140914917,M&#039;Bala Nzola,a,9018,Penalty,2020,LeftFoot,15582,Napoli,Spezia,1,2,2021-01-06 17:00:00,,Standard
397389,80,ShotOnPost,0.9030000305175782,0.40299999237060546,0.3001540005207062,M&#039;Bala Nzola,a,9018,OpenPlay,2020,LeftFoot,15582,Napoli,Spezia,1,2,2021-01-06 17:00:00,Emmanuel Gyasi,Chipped
398563,3,BlockedShot,0.8340000152587891,0.5840000152587891,0.055469900369644165,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15593,Spezia,Sampdoria,2,1,2021-01-11 19:45:00,,None
398566,13,BlockedShot,0.9230000305175782,0.40599998474121096,0.09422200173139572,M&#039;Bala Nzola,h,9018,OpenPlay,2020,RightFoot,15593,Spezia,Sampdoria,2,1,2021-01-11 19:45:00,Emmanuel Gyasi,HeadPass
398567,13,SavedShot,0.9569999694824218,0.41200000762939454,0.13353699445724487,M&#039;Bala Nzola,h,9018,OpenPlay,2020,LeftFoot,15593,Spezia,Sampdoria,2,1,2021-01-11 19:45:00,,Rebound
398574,60,Goal,0.885,0.5,0.7612990140914917,M&#039;Bala Nzola,h,9018,Penalty,2020,LeftFoot,15593,Spezia,Sampdoria,2,1,2021-01-11 19:45:00,,Standard
406645,71,BlockedShot,0.8980000305175782,0.34,0.03873459994792938,M&#039;Bala Nzola,h,9018,FromCorner,2020,RightFoot,15664,Spezia,Parma Calcio 1913,2,2,2021-02-27 14:00:00,Daniele Verde,Cross
407699,33,BlockedShot,0.8419999694824218,0.2620000076293945,0.029975999146699905,M&#039;Bala Nzola,a,9018,OpenPlay,2020,LeftFoot,15670,Juventus,Spezia,3,0,2021-03-02 19:45:00,Emmanuel Gyasi,Pass
415796,21,SavedShot,0.9640000152587891,0.3529999923706055,0.2656469941139221,M&#039;Bala Nzola,a,9018,OpenPlay,2020,RightFoot,15733,Bologna,Spezia,4,1,2021-04-18 13:00:00,Luca Vignali,Chipped
415801,44,MissedShots,0.9069999694824219,0.38799999237060545,0.016850700601935387,M&#039;Bala Nzola,a,9018,OpenPlay,2020,Head,15733,Bologna,Spezia,4,1,2021-04-18 13:00:00,Simone Bastoni,Aerial
415807,90,BlockedShot,0.8830000305175781,0.43,0.048117201775312424,M&#039;Bala Nzola,a,9018,FromCorner,2020,LeftFoot,15733,Bologna,Spezia,4,1,2021-04-18 13:00:00,Riccardo Marchizza,Cross
417103,68,SavedShot,0.9359999847412109,0.4759999847412109,0.08199329674243927,M&#039;Bala Nzola,a,9018,OpenPlay,2020,OtherBodyPart,15753,Genoa,Spezia,2,0,2021-04-24 13:00:00,Simone Bastoni,Aerial
418547,65,MissedShots,0.895,0.585,0.09849250316619873,M&#039;Bala Nzola,a,9018,OpenPlay,2020,LeftFoot,15765,Verona,Spezia,1,1,2021-05-01 13:00:00,Emmanuel Gyasi,Pass
421788,41,Goal,0.885,0.5,0.7612990140914917,M&#039;Bala Nzola,h,9018,Penalty,2020,LeftFoot,15795,Spezia,Torino,4,1,2021-05-15 13:00:00,,Standard
