season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2019/20,172649,45,52,160,3240,0,1,13,33,0,1,0,2,0,97,16,688,718.8,10.0,18.0,74.8,0,0,0,0,0,0.00,0.00,0.00,0.00
2020/21,172649,55,52,44,1125,0,0,4,12,0,0,0,3,0,40,1,218,275.4,0.0,0.0,27.5,0,0,0,0,0,0.00,0.00,0.00,0.00
2021/22,172649,50,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00
2022/23,172649,45,46,82,1620,0,0,6,31,0,2,0,2,0,54,12,367,474.4,0.0,0.0,47.5,0,0,0,0,18,0.00,0.01,0.01,26.97
2023/24,172649,45,44,48,1620,0,0,4,30,2,0,0,2,0,58,2,293,434.8,0.0,0.0,43.7,0,0,0,0,18,0.00,0.01,0.01,26.47
2024/25,172649,45,46,135,3420,0,0,11,51,0,1,0,3,0,104,8,466,853.6,30.0,4.0,88.6,0,0,0,0,38,0.01,0.02,0.03,50.33
