season_name,total_points,rank
2015/16,1556,2725153
2017/18,1878,2195691
2018/19,1929,2745763
2019/20,2016,1714920
2020/21,1930,3297874
2021/22,2203,1176681
2022/23,2391,713659
2023/24,2369,518792
2024/25,2326,1211907
