element,position,multiplier,player_name
67,1,1,Đorđe Petrović
191,2,1,Maxime Estève
72,3,1,Marcos Senesi Barón
568,4,1,Pedro Porro Sauceda
449,5,1,Bruno Borges Fernandes
517,6,1,Elliot Anderson
119,7,1,Bryan Mbeumo
82,8,1,Antoine Semenyo
249,9,1,João Pedro Junqueira de Jesus
64,10,1,Ollie Watkins
430,11,3,Erling Haaland
220,12,0,Robert Lynch Sánchez
668,13,0,Granit Xhaka
506,14,0,Murillo Costa dos Santos
145,15,0,Maxim De Cuyper
