event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,54,54,4551060,4551386,4551053,50,10,1000,0,0,8
2,65,119,1516249,1516285,1832224,15,10,1000,0,0,0
3,76,195,124430,124430,197978,5,5,1001,2,0,12
4,86,281,434950,434981,56780,5,5,1004,0,0,4
5,48,329,3437485,3437656,70969,30,5,1006,0,0,10
6,78,407,393463,393527,25468,5,7,1004,2,0,18
7,63,470,5556379,5556421,64345,50,0,1004,1,0,6
8,81,551,535512,535565,28200,5,0,1007,0,0,9
9,48,599,5289995,5290027,37070,45,12,1007,1,0,11
10,81,680,1529138,1529195,28888,15,14,1011,2,0,16
11,57,737,449046,449076,8724,5,14,1013,0,0,9
12,62,799,513138,513143,2411,5,12,1012,2,0,6
13,67,866,156857,156903,415,5,7,1009,0,0,14
14,81,947,898938,898961,247,10,0,1010,1,0,5
15,59,1006,2698708,2698818,232,25,1,1014,1,0,7
16,83,1089,856655,856677,180,10,4,1021,2,0,3
17,79,1168,3378201,3378260,271,30,9,1024,1,0,16
18,43,1211,6957152,6957217,433,60,20,1026,3,0,1
19,37,1248,8150611,8150664,595,65,0,1028,2,0,6
20,34,1282,8913471,8913513,2479,75,0,1029,0,0,2
21,54,1336,4225404,4225521,3033,35,0,1024,0,0,3
22,32,1368,10539769,10539809,5665,85,2,1020,2,0,18
23,61,1429,1016433,1016445,1744,10,5,1021,1,0,10
24,59,1488,4933414,4933450,2677,40,8,1017,2,0,10
25,62,1550,5465179,5465217,4625,45,32,1018,1,0,9
26,81,1631,717449,717468,2407,10,10,1017,1,0,4
27,51,1682,3496423,3496515,2000,30,10,1016,0,0,13
28,82,1764,617683,617756,1356,5,3,1020,2,0,1
29,73,1837,1879825,1879848,829,15,16,1023,1,0,8
30,70,1907,135928,135998,386,5,16,1027,0,0,23
31,82,1989,12097,12098,132,1,14,1027,2,0,3
32,59,2048,2298840,2298900,130,20,14,1030,0,0,11
33,87,2135,2064132,2064163,637,20,14,1027,0,0,36
34,43,2178,4160512,4160526,1596,35,18,1024,2,0,1
35,69,2247,841838,841866,807,10,4,1018,0,0,6
36,87,2334,1724336,1724374,609,15,2,1023,1,0,0
37,27,2361,5251619,5251689,556,45,3,1024,1,0,2
