id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
14,Man Utd,team-14,2025-07-20T23:14:28.555028Z,False,,,s,c,,1,False,False,False,True,2849441.0,True,1909128,1,"[{'phase': 1, 'rank': 111, 'last_rank': 164, 'rank_sort': 111, 'total': 2364, 'league_id': 14, 'rank_count': 1909128, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 98932, 'last_rank': 91564, 'rank_sort': 99484, 'total': 188, 'league_id': 14, 'rank_count': 1909128, 'entry_percentile_rank': 10}]",[],111,164
125,Israel,region-105,2025-07-20T23:14:30.543430Z,False,,,s,c,,1,False,False,False,True,2892834.0,True,28732,1,"[{'phase': 1, 'rank': 1, 'last_rank': 4, 'rank_sort': 1, 'total': 2364, 'league_id': 125, 'rank_count': 28732, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1022, 'last_rank': 1139, 'rank_sort': 1030, 'total': 188, 'league_id': 125, 'rank_count': 28732, 'entry_percentile_rank': 5}]",[],1,4
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 492, 'last_rank': 727, 'rank_sort': 492, 'total': 2364, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 532028, 'last_rank': 561883, 'rank_sort': 535269, 'total': 188, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 10}]",[],492,727
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 492, 'last_rank': 728, 'rank_sort': 492, 'total': 2364, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 586638, 'last_rank': 650699, 'rank_sort': 589879, 'total': 188, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 5}]",[],492,728
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 3965, 'last_rank': 5454, 'rank_sort': 4003, 'total': 1119, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 586638, 'last_rank': 650699, 'rank_sort': 589879, 'total': 188, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 5}]",[],3965,5454
8012,It’s All About The Ball,,2025-07-21T11:50:52.574181Z,False,,,x,c,33198.0,1,False,False,False,True,2929804.0,True,151,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 8012, 'rank_count': 151, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 18, 'last_rank': 15, 'rank_sort': 18, 'total': 188, 'league_id': 8012, 'rank_count': 151, 'entry_percentile_rank': 15}]",[],1,1
16474,מופיעים בספק ⚠,,2025-07-21T12:09:59.452319Z,True,,,x,c,4772.0,1,False,False,False,True,2915018.0,True,1168,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 16474, 'rank_count': 1168, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 108, 'last_rank': 94, 'rank_sort': 108, 'total': 188, 'league_id': 16474, 'rank_count': 1168, 'entry_percentile_rank': 10}]",[],1,1
61372,Change Name,,2025-07-21T14:15:54.896648Z,False,,,x,c,343454.0,1,False,False,False,True,2919586.0,True,754,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 61372, 'rank_count': 754, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 68, 'last_rank': 73, 'rank_sort': 68, 'total': 188, 'league_id': 61372, 'rank_count': 754, 'entry_percentile_rank': 10}]",[],1,1
417363,בישולי פנטזי,,2025-07-26T14:33:53.846026Z,False,,,x,c,14780.0,1,False,False,True,True,2919962.0,True,935,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 417363, 'rank_count': 935, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 78, 'last_rank': 69, 'rank_sort': 78, 'total': 188, 'league_id': 417363, 'rank_count': 935, 'entry_percentile_rank': 10}]",[],1,1
493732,Ahivetofel Minileague,,2025-07-28T13:12:21.690060Z,False,,,x,c,25176.0,1,False,False,False,True,2920035.0,True,739,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 493732, 'rank_count': 739, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 65, 'last_rank': 70, 'rank_sort': 65, 'total': 188, 'league_id': 493732, 'rank_count': 739, 'entry_percentile_rank': 10}]",[],1,1
597196,Pep talk,,2025-07-30T17:01:25.471491Z,False,,,x,c,3054272.0,1,False,False,False,True,3073438.0,True,27,5,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 597196, 'rank_count': 27, 'entry_percentile_rank': 5}, {'phase': 11, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 188, 'league_id': 597196, 'rank_count': 27, 'entry_percentile_rank': 5}]",[],1,1
1335883,Sport1 Israel,,2025-08-12T10:52:47.297019Z,False,,,x,c,6016615.0,1,False,False,False,True,2915562.0,True,1426,1,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 1335883, 'rank_count': 1426, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 107, 'last_rank': 121, 'rank_sort': 107, 'total': 188, 'league_id': 1335883, 'rank_count': 1426, 'entry_percentile_rank': 10}]",[],1,1
1583631,Sport 1 League,brd-sportone_isr,2025-08-14T07:54:51.424298Z,False,,,s,c,,1,False,False,False,False,,,28732,1,"[{'phase': 1, 'rank': 1, 'last_rank': 4, 'rank_sort': 1, 'total': 2364, 'league_id': 1583631, 'rank_count': 28732, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 1022, 'last_rank': 1139, 'rank_sort': 1030, 'total': 188, 'league_id': 1583631, 'rank_count': 28732, 'entry_percentile_rank': 5}]",[],1,4
1954830,ManUtdTop10,,2025-08-15T12:26:43.265341Z,False,,,x,c,1395828.0,1,False,False,False,True,4065611.0,True,6,20,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2364, 'league_id': 1954830, 'rank_count': 6, 'entry_percentile_rank': 20}, {'phase': 11, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 188, 'league_id': 1954830, 'rank_count': 6, 'entry_percentile_rank': 20}]",[],1,1
2936315,League 2936315,,2026-03-21T19:47:46.386916Z,True,,,c,c,,32,True,False,False,False,,,19,10,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 428, 'league_id': 2936315, 'rank_count': 19, 'entry_percentile_rank': 10}, {'phase': 11, 'rank': 3, 'last_rank': 3, 'rank_sort': 3, 'total': 188, 'league_id': 2936315, 'rank_count': 19, 'entry_percentile_rank': 20}]",[],1,1
