season_name,total_points,rank
2009/10,1998,432032
2010/11,1868,386103
2011/12,1938,311137
2012/13,2078,88097
2013/14,2257,151652
2014/15,2164,18439
2015/16,2073,311809
2016/17,1896,1190995
2017/18,2012,1081491
2018/19,2143,540009
2019/20,2287,65489
2020/21,2431,47302
2021/22,2549,50532
2022/23,2522,112275
2023/24,2262,1426126
2024/25,2289,1639136
