season_name,element_code,start_cost,end_cost,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
2019/20,135720,45,42,9,275,0,1,1,8,0,0,0,0,1,0,0,46,58.4,26.0,6.0,8.9,0,0,0,0,0,0.00,0.00,0.00,0.00
2024/25,135720,45,44,16,842,0,0,1,18,0,0,0,0,0,0,0,104,242.0,34.4,72.0,34.9,0,0,0,97,9,0.40,0.12,0.52,17.19
