name,time,event
3xc,2025-09-26T13:07:25.295397Z,6
bboost,2025-10-21T10:20:18.641545Z,9
wildcard,2025-11-21T22:03:36.381098Z,12
freehit,2025-11-22T22:19:15.599434Z,13
3xc,2026-02-06T19:16:15.228086Z,26
wildcard,2026-04-03T20:41:16.640399Z,32
bboost,2026-04-10T18:22:54.090532Z,33
freehit,2026-04-18T11:29:19.331640Z,34
