season_name,total_points,rank
2012/13,1800,997406
2013/14,2087,696065
2014/15,2062,94218
2015/16,2199,42459
2016/17,2191,76907
2017/18,2299,14736
2018/19,2206,249435
2019/20,2170,436467
2020/21,2172,1110938
2021/22,2303,645695
2022/23,2480,239496
2023/24,2477,118399
2024/25,2431,384523
