event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,66,66,1560764,1668430,1560765,20,5,1000,0,0,8
2,52,118,4819979,4898137,1982826,45,5,1000,0,0,7
3,66,184,716341,730756,581491,10,20,1001,1,0,4
4,57,241,7945909,8005276,1472787,70,20,1001,0,0,7
5,57,298,1061319,1085846,790209,10,8,998,1,0,10
6,70,368,1181328,1198816,476105,10,10,996,2,0,1
7,87,455,360753,375734,183271,5,10,1000,0,0,5
8,96,551,55579,56067,29304,1,6,1005,3,0,0
9,48,599,5084106,5159892,37646,45,6,1007,0,0,7
10,81,680,1529138,1550269,29416,15,16,1004,2,0,7
11,40,720,5307799,5370786,32071,45,14,1005,1,0,8
12,79,799,34752,35364,2464,1,16,1002,1,0,5
13,73,872,56556,65443,246,1,16,1003,0,0,3
14,76,948,1741346,1769978,233,15,1,1004,1,0,16
15,49,997,6143200,6191951,507,50,5,1007,1,0,12
16,85,1082,698978,717707,334,10,3,1004,5,0,12
17,99,1181,389584,398046,95,5,14,1009,1,0,4
18,59,1240,1287964,1302019,45,15,10,1012,1,0,2
19,44,1284,4323652,4439378,38,35,8,1007,0,0,12
20,57,1341,1585720,1638450,36,15,8,1011,0,0,4
21,37,1378,9993244,10061135,155,80,8,1010,0,0,6
22,44,1422,4552912,4564737,164,40,12,1009,3,0,18
23,32,1454,11010405,11085095,321,90,12,1009,0,0,6
24,88,1538,48920,49685,92,1,3,1003,3,4,0
25,74,1612,1327393,1385781,85,15,3,1011,0,0,4
26,70,1678,2840915,2847565,138,25,22,1013,3,4,3
27,54,1732,2509131,2589167,85,20,22,1014,0,0,5
28,77,1809,1186773,1203858,88,10,14,1012,2,0,2
29,67,1876,3107063,3128680,82,25,20,1012,1,0,4
30,61,1937,774708,811674,66,10,20,1014,0,0,5
31,67,2000,552482,558845,61,5,78,1014,3,4,2
32,69,2069,675443,686274,32,10,77,1015,1,0,6
33,88,2157,1969841,1994557,170,20,77,1010,0,0,13
34,64,2221,633706,636425,143,5,57,1011,1,0,2
35,54,2275,4949151,5079765,171,40,1,1008,0,0,5
36,71,2346,5380781,5454848,322,45,1,1018,0,0,23
37,37,2383,2451596,2461648,174,20,0,1019,2,0,0
