event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,73,73,631488,708998,631488,10,0,1000,0,0,14
2,36,109,9439130,9479812,3734431,90,0,1001,1,0,8
3,53,162,3673859,3736634,2890952,35,5,1003,1,0,2
4,77,239,1678057,1743681,1659142,15,4,1003,0,0,20
5,56,295,1139004,1207344,946383,10,4,1010,0,0,14
6,80,375,289694,298967,311777,5,5,1013,2,0,6
7,73,448,2582789,2682672,282793,25,5,1016,0,0,15
8,79,527,699844,724967,151582,10,5,1022,0,0,11
9,61,588,1758867,1766361,80385,15,3,1021,3,0,9
10,81,669,1481259,1519442,59818,15,11,1026,1,0,14
11,27,696,11200017,11227947,140105,95,10,1027,1,0,8
12,72,768,111534,114283,25896,1,9,1032,1,0,5
13,33,801,6899012,6959326,55850,60,18,1033,1,0,11
14,78,879,1357137,1387501,37181,15,20,1034,1,0,4
15,62,941,1876781,1936388,25708,20,20,1037,0,0,9
16,66,1007,4361678,4382325,49219,35,8,1029,3,0,5
17,115,1122,24844,25960,7505,1,0,1028,2,0,0
18,51,1173,3177228,3297289,6105,30,0,1036,0,0,14
19,45,1218,4290762,4303650,4901,35,3,1034,3,0,5
20,73,1291,144407,154251,1380,5,3,1035,0,0,3
21,64,1355,1495724,1522078,867,15,2,1038,2,0,10
22,36,1391,8254680,8430583,1372,65,2,1041,0,0,20
23,38,1429,9082977,9137295,1744,75,2,1042,1,0,12
24,79,1508,326631,334377,741,5,1,1041,1,0,3
25,85,1593,256804,260949,329,5,2,1044,2,0,9
26,65,1658,4304500,4343017,468,35,0,1049,1,0,8
27,45,1703,6188421,6391800,562,50,0,1052,0,0,12
28,54,1757,6392284,6407818,2026,50,14,1049,2,0,7
29,68,1825,2881645,2907735,1637,25,2,1043,1,0,13
30,55,1880,1871223,1968298,1851,15,2,1048,0,0,10
31,64,1944,911117,929902,1492,10,80,1045,2,0,2
32,65,2009,1095205,1166276,1093,10,1,1031,0,0,15
33,125,2134,170988,174767,682,5,19,1034,1,0,0
34,64,2198,580259,621132,538,5,19,1034,0,0,4
35,56,2254,4156291,4339848,535,35,19,1036,0,0,6
36,78,2332,3766168,3792096,675,30,8,1035,2,0,13
37,25,2357,5980182,6017560,713,50,4,1036,1,0,13
