name,time,event
wildcard,2025-09-12T16:36:54.796001Z,4
3xc,2025-09-27T09:37:01.690529Z,6
freehit,2025-12-05T23:31:00.380535Z,15
bboost,2025-12-20T07:28:36.004209Z,17
3xc,2026-02-10T16:29:41.184538Z,26
wildcard,2026-04-10T16:59:03.005991Z,32
bboost,2026-04-17T09:29:07.351739Z,33
freehit,2026-04-23T22:21:11.209365Z,34
