season_name,total_points,rank
2009/10,2390,3581
2010/11,2054,32989
2011/12,2118,30448
2012/13,2210,10521
2013/14,2163,410519
2014/15,1982,263280
2015/16,2241,16030
2016/17,2250,29874
2017/18,2082,591433
2018/19,2287,73807
2019/20,2317,32615
2020/21,2463,22156
2021/22,2509,93534
2022/23,2610,8608
2023/24,2413,307422
2024/25,2480,181137
