event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,65,65,1743774,1798207,1743774,20,0,1000,0,0,3
2,32,97,9961542,9974333,6131779,95,0,1001,0,0,7
3,73,170,213261,215352,1763314,5,39,1002,1,0,3
4,55,225,8754708,8763473,3255461,80,7,1001,2,0,4
5,67,292,145076,147302,1149948,5,22,1003,1,0,3
6,73,365,778488,786355,570603,10,18,1003,1,0,10
7,75,440,2210408,2229906,453557,20,5,1006,1,0,4
8,86,526,257309,261464,163961,5,5,1012,0,0,9
9,53,579,3782504,3793089,142899,35,25,1014,2,0,12
10,70,649,4568854,4599831,191220,40,25,1018,0,0,6
11,64,713,130759,132837,50172,5,31,1021,1,0,0
12,54,767,1316699,1331198,27274,15,31,1024,0,0,2
13,78,845,17573,18628,2548,1,31,1022,0,0,8
14,66,911,4639525,4653087,4353,40,1,1021,2,0,5
15,81,992,185962,186952,726,5,4,1022,2,0,4
16,75,1067,2055554,2060261,1063,20,23,1022,2,0,4
17,63,1130,7822212,7825119,4496,65,9,1024,3,0,7
18,68,1198,341452,344341,1152,5,1,1026,2,0,3
19,38,1236,7227458,7286588,1451,60,1,1020,0,0,20
20,46,1282,4529199,4571952,2479,40,1,1025,0,0,10
21,65,1347,1289771,1299013,1473,15,20,1027,2,0,6
22,65,1412,207469,211610,325,5,20,1028,0,0,7
23,60,1472,1178011,1181056,91,10,82,1023,2,0,1
24,83,1551,147399,149491,45,5,49,1024,2,4,10
25,64,1615,4417628,4462167,68,35,49,1028,0,0,3
26,56,1671,7609492,7619718,213,60,26,1030,2,0,3
27,31,1702,12153161,12157524,606,95,21,1029,1,0,11
28,73,1771,1812735,1823248,894,15,24,1029,2,4,9
29,69,1840,2664118,2675246,716,25,38,1034,1,0,8
30,75,1915,43272,44647,251,1,38,1041,0,0,6
31,57,1972,1999180,2028552,308,20,38,1046,0,0,1
32,52,2024,4550288,4603795,487,40,38,1049,0,0,2
33,104,2128,791623,804579,933,10,38,1046,0,0,14
34,57,2185,1451816,1453378,1119,15,3,1041,4,0,2
35,56,2241,4156291,4217618,1103,35,5,1038,0,0,7
36,95,2336,590140,597726,555,5,5,1046,0,0,0
37,31,2367,3733388,3771473,415,30,5,1048,0,0,13
