event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,53,53,4864965,4909742,4864958,55,0,1000,0,0,5
2,52,105,4819979,4840156,4488328,45,3,1000,0,0,16
3,51,156,4229326,4244102,3809281,40,3,1007,0,0,13
4,103,259,14504,14576,434853,1,2,1009,2,0,0
5,64,323,286415,288535,124591,5,3,1014,1,0,10
6,83,406,169667,171610,28137,5,11,1015,1,0,8
7,61,467,6134491,6142853,80515,55,28,1019,1,0,13
8,85,552,320722,322900,26501,5,14,1026,1,0,15
9,42,594,7475951,7486726,53445,65,3,1027,1,0,9
10,96,690,88429,89085,14103,1,1,1030,1,0,10
11,48,738,2073187,2084071,8193,20,29,1033,1,0,11
12,64,802,376282,378321,1862,5,31,1035,1,0,16
13,70,872,107994,110589,236,1,31,1039,0,0,5
14,71,943,2984279,2996352,322,25,6,1042,1,0,5
15,59,1002,2698708,2708925,312,25,6,1048,1,0,17
16,83,1085,894594,901409,257,10,32,1050,5,0,2
17,74,1159,4773623,4781841,548,40,38,1057,1,0,10
18,35,1194,10228371,10234797,1479,85,50,1060,1,0,14
19,48,1242,3020828,3029066,933,25,16,1058,1,0,7
20,70,1312,244771,247758,294,5,16,1057,0,0,13
21,62,1374,1965842,1971987,228,20,15,1059,2,0,20
22,61,1435,475120,475881,61,5,12,1062,1,0,0
23,49,1484,4113134,4122822,36,35,1,1067,1,0,7
24,66,1550,2452933,2460614,48,20,19,1069,1,0,3
25,67,1617,3521813,3534766,60,30,35,1071,1,0,15
26,76,1693,1412062,1418271,41,15,7,1069,1,0,10
27,38,1731,10109008,10118890,95,80,0,1064,1,0,7
28,66,1797,3209720,3217416,183,25,1,1062,1,0,0
29,61,1858,4618437,4625577,249,40,24,1061,1,0,2
30,60,1918,993008,998872,208,10,7,1064,1,0,13
31,63,1977,1060399,1066541,241,10,61,1062,2,4,2
32,64,2041,1256408,1269890,193,10,61,1066,0,0,7
33,99,2140,1092029,1098778,483,10,61,1063,0,0,20
34,64,2204,633706,634626,384,5,67,1064,1,0,3
35,64,2268,1709116,1724711,246,15,5,1055,0,0,6
36,69,2337,5897921,5912872,503,50,5,1064,0,0,24
37,30,2367,4304030,4308403,415,35,33,1064,2,0,9
