name,time,event
3xc,2025-09-27T08:57:48.135883Z,6
bboost,2025-11-07T19:46:40.998371Z,11
freehit,2025-11-29T13:04:39.173516Z,13
wildcard,2025-12-28T19:47:11.520480Z,19
3xc,2026-02-10T15:59:34.848909Z,26
wildcard,2026-04-08T20:01:54.674747Z,32
bboost,2026-04-11T11:49:55.295684Z,33
freehit,2026-04-20T10:54:03.007980Z,34
