season_name,total_points,rank
2011/12,1896,444062
2012/13,2023,174619
2013/14,2153,445945
2014/15,2140,27917
2015/16,2088,260501
2016/17,2130,171420
2017/18,2142,298687
2018/19,2095,890113
2019/20,2308,40973
2020/21,2249,609578
2021/22,2335,517494
2022/23,2454,346772
2023/24,2348,656515
2024/25,2478,189348
