event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,73,73,631488,689155,631488,10,5,1000,0,0,10
2,48,121,6140282,6221142,1551969,60,5,1001,0,0,-1
3,51,172,4473361,4519292,1559481,40,58,1007,2,0,9
4,78,250,1475616,1522870,843123,15,4,1008,0,0,6
5,62,312,382465,402162,301969,5,4,1015,0,0,0
6,73,385,733237,758176,155735,10,4,1019,0,0,3
7,76,461,2034372,2056964,122479,20,18,1023,2,0,14
8,80,541,613323,631276,59748,10,18,1030,0,0,5
9,45,586,6387090,6412377,90340,55,8,1032,2,0,4
10,83,669,1107985,1133066,59156,10,3,1036,1,0,15
11,35,704,7944239,8004344,87060,65,19,1037,1,0,3
12,64,768,387422,392026,25896,5,11,1037,2,0,6
13,73,841,56556,65591,3539,1,11,1039,0,0,1
14,63,904,5359071,5444754,7165,45,11,1039,0,0,1
15,48,952,6623229,6652403,12890,55,18,1041,2,0,3
16,51,1003,9319629,9326709,60524,75,2,1031,4,0,4
17,104,1107,190081,194702,18869,5,29,1027,2,0,11
18,55,1162,2155310,2177352,12204,20,9,1028,1,0,8
19,42,1204,5235657,5367828,11398,45,9,1030,0,0,5
20,52,1256,2921160,2940087,12175,25,16,1029,2,0,2
21,60,1316,2453466,2490910,10014,20,9,1028,1,0,6
22,52,1368,1579053,1634421,5665,15,9,1030,0,0,14
23,44,1412,6366225,6392649,4972,50,5,1031,2,0,8
24,59,1471,4881619,4914842,7175,40,7,1029,1,0,3
25,58,1529,6750034,6853146,14317,55,7,1029,0,0,5
26,94,1623,80623,82710,3761,1,1,1029,1,0,8
27,36,1659,10614860,10721181,7190,85,1,1027,0,0,9
28,74,1733,1642194,1661557,7514,15,2,1026,2,0,5
29,73,1806,1768609,1817638,4519,15,2,1025,0,0,7
30,68,1874,243100,246931,2600,5,23,1026,2,0,5
31,73,1947,138410,140907,1252,5,22,1026,1,0,0
32,60,2007,2060526,2139355,1207,20,22,1028,0,0,22
33,78,2085,3246011,3257427,7537,30,1,1030,2,0,0
34,73,2158,124244,137210,4165,1,8,1025,0,0,0
35,64,2222,1879020,1901567,2834,15,8,1030,1,0,8
36,92,2314,955950,972977,1708,10,15,1030,1,0,3
37,40,2354,1839983,1858515,823,15,1,1030,1,0,9
