event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,71,71,838026,848631,838026,10,0,1000,0,0,12
2,40,111,8601629,8607444,3324047,80,5,1003,1,0,6
3,49,160,5135661,5143585,3207127,50,40,1009,1,0,6
4,75,235,2131448,2141419,2050274,20,24,1015,0,0,14
5,55,290,1340381,1349425,1252838,15,24,1023,0,0,15
6,73,363,801440,805593,626636,10,29,1026,2,0,11
7,79,442,1376025,1381748,401438,15,27,1028,1,0,8
8,78,520,841719,844691,233350,10,17,1035,1,0,13
9,42,562,7475951,7482863,353895,65,8,1036,1,0,9
10,94,656,138967,139727,130600,5,9,1040,1,0,0
11,41,697,4812566,4823117,132591,40,10,1040,1,0,5
12,51,748,1983767,1989796,90179,20,24,1043,1,0,5
13,39,787,4322114,4330199,121499,35,36,1043,1,0,9
14,99,886,34746,34915,24322,1,22,1044,1,0,3
15,54,940,4232889,4241973,28049,35,10,1050,1,0,12
16,87,1027,521238,522604,16046,5,11,1058,3,0,9
17,82,1109,2679780,2684328,16787,25,10,1066,2,0,6
18,42,1151,7366672,7374183,23331,60,10,1073,2,0,15
19,31,1182,10431478,10442653,38842,85,10,1074,0,0,18
20,73,1255,160053,161059,12883,5,5,1073,1,0,0
21,70,1325,523881,526184,5935,5,5,1071,1,0,18
22,48,1373,2867307,2872363,4234,25,12,1071,1,0,6
23,59,1432,1329208,1331126,1453,15,7,1075,1,0,9
24,76,1508,515792,519740,741,5,8,1069,0,0,14
25,94,1602,49830,50509,169,1,8,1074,0,0,7
26,72,1674,2105915,2113593,170,20,8,1077,0,0,7
27,46,1720,6156062,6157608,193,50,5,1073,3,0,20
28,79,1799,905766,909268,158,10,18,1075,1,0,6
29,67,1866,2953178,2961750,148,25,18,1078,0,0,14
30,64,1930,503149,505993,96,5,3,1084,1,0,11
31,61,1991,1387566,1392340,116,15,4,1084,2,0,0
32,75,2066,248870,249969,39,5,5,1085,1,0,12
33,109,2175,557793,561356,47,5,5,1085,0,0,12
34,67,2238,426452,427110,44,5,10,1081,2,4,0
35,57,2295,4069677,4076369,40,35,20,1086,1,0,7
36,85,2380,2110582,2115102,32,20,9,1080,1,0,16
37,28,2408,4906980,4913016,37,40,12,1081,1,0,14
