season_name,total_points,rank
2015/16,2252,11995
2016/17,2308,9570
2017/18,1985,1300656
2018/19,2393,8148
2019/20,2272,89134
2020/21,2359,169615
2021/22,2314,599047
2022/23,2442,405136
2023/24,2545,24705
2024/25,2489,155457
