season_name,total_points,rank
2015/16,1940,991485
2016/17,2171,102176
2017/18,2178,179413
2018/19,2257,120484
2019/20,2122,744012
2020/21,2172,1112412
2021/22,2066,2205847
2022/23,2307,1455584
2023/24,2278,1256624
2024/25,2372,783007
