name,time,event
wildcard,2025-10-03T08:07:58.242858Z,7
bboost,2025-10-29T14:44:14.186770Z,10
3xc,2025-11-28T11:13:41.836964Z,13
freehit,2025-12-12T11:46:05.421313Z,16
wildcard,2026-04-10T08:26:45.441872Z,32
bboost,2026-04-17T12:39:45.063345Z,33
freehit,2026-04-20T14:55:48.594258Z,34
3xc,2026-05-05T15:42:54.396261Z,36
