h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,4.67967,0.561838,4.67967,0.561838,"{'att': 171, 'def': 22}","{'att': 421, 'def': 21}",15,2,5,1,2.9768999999999997,w,2023-08-13 15:05:00,1,0,0,3,4.117832
a,1.62597,1.3445,0.865874,1.3445,"{'att': 237, 'def': 14}","{'att': 297, 'def': 24}",4,6,1,1,1.6205,d,2023-08-20 18:45:00,0,1,0,1,-0.478626
h,3.49731,0.41475,3.49731,0.41475,"{'att': 269, 'def': 16}","{'att': 409, 'def': 30}",15,5,2,2,2.9523999999999995,d,2023-08-27 11:00:00,0,1,0,1,3.08256
a,0.248338,1.58468,0.248338,1.58468,"{'att': 247, 'def': 19}","{'att': 286, 'def': 13}",0,4,0,0,0.2912,d,2023-09-02 15:00:00,0,1,0,1,-1.3363420000000001
h,0.427673,1.60903,0.427673,1.60903,"{'att': 386, 'def': 22}","{'att': 328, 'def': 37}",3,6,2,2,0.3849,d,2023-09-16 15:00:00,0,1,0,1,-1.181357
a,0.933593,1.38233,0.933593,1.38233,"{'att': 125, 'def': 27}","{'att': 309, 'def': 25}",12,2,0,0,0.9691,d,2023-09-24 15:05:00,0,1,0,1,-0.44873700000000005
h,2.3169,0.902963,0.796713,0.902963,"{'att': 196, 'def': 15}","{'att': 295, 'def': 17}",7,4,3,1,2.4558000000000004,w,2023-10-01 18:45:00,1,0,0,3,-0.10624999999999996
h,1.34436,3.13091,1.34436,3.13091,"{'att': 386, 'def': 30}","{'att': 224, 'def': 30}",7,16,1,3,0.4183,l,2023-10-08 18:45:00,0,0,1,0,-1.78655
a,0.940774,0.594654,0.940774,0.594654,"{'att': 151, 'def': 33}","{'att': 307, 'def': 11}",14,6,1,2,1.6246,l,2023-10-22 11:00:00,0,0,1,0,0.34612
h,1.11025,1.02122,1.11025,1.02122,"{'att': 170, 'def': 19}","{'att': 315, 'def': 28}",11,2,1,1,1.3800000000000001,d,2023-10-29 16:05:00,0,1,0,1,0.08902999999999994
a,0.484764,2.28618,0.484764,2.28618,"{'att': 333, 'def': 29}","{'att': 305, 'def': 25}",6,6,0,2,0.261,l,2023-11-05 19:45:00,0,0,1,0,-1.801416
h,0.680277,2.07974,0.680277,2.07974,"{'att': 269, 'def': 14}","{'att': 229, 'def': 24}",3,11,0,1,0.378,l,2023-11-12 16:05:00,0,0,1,0,-1.3994630000000001
h,1.93506,2.24931,1.93506,2.24931,"{'att': 280, 'def': 22}","{'att': 157, 'def': 26}",5,8,3,1,1.1811999999999998,w,2023-11-26 16:05:00,1,0,0,3,-0.3142499999999999
a,0.483795,0.91395,0.483795,0.153854,"{'att': 236, 'def': 23}","{'att': 275, 'def': 18}",4,8,0,2,0.7362,l,2023-12-03 19:45:00,0,0,1,0,0.329941
h,2.14616,1.09728,1.38607,1.09728,"{'att': 227, 'def': 17}","{'att': 193, 'def': 33}",7,9,1,2,2.1962,l,2023-12-09 16:00:00,0,0,1,0,0.2887899999999999
a,1.08165,0.686037,1.08165,0.686037,"{'att': 218, 'def': 25}","{'att': 250, 'def': 32}",8,12,0,0,1.7396,d,2023-12-17 14:00:00,0,1,0,1,0.395613
a,2.31736,0.75621,1.55726,0.75621,"{'att': 166, 'def': 17}","{'att': 261, 'def': 19}",7,6,3,1,2.4964,w,2023-12-20 20:00:00,1,0,0,3,0.80105
h,1.82506,0.805568,1.06496,0.805568,"{'att': 354, 'def': 26}","{'att': 222, 'def': 24}",8,8,2,0,2.2100999999999997,w,2024-01-13 20:00:00,1,0,0,3,0.25939199999999996
a,1.37472,0.96504,1.37472,0.96504,"{'att': 378, 'def': 27}","{'att': 214, 'def': 19}",4,12,3,2,1.7361,w,2024-01-26 20:00:00,1,0,0,3,0.40967999999999993
h,2.21096,0.797935,1.45087,0.797935,"{'att': 212, 'def': 19}","{'att': 206, 'def': 20}",10,2,2,1,2.4455,w,2024-02-03 16:00:00,1,0,0,3,0.6529350000000002
a,1.18673,1.37399,1.18673,1.37399,"{'att': 233, 'def': 14}","{'att': 299, 'def': 26}",5,6,1,0,1.2172999999999998,w,2024-02-11 12:00:00,1,0,0,3,-0.18725999999999998
h,4.27182,0.755433,3.4653,0.755433,"{'att': 325, 'def': 15}","{'att': 337, 'def': 20}",11,5,3,1,2.9306,w,2024-02-18 14:00:00,1,0,0,3,2.709867
a,0.982428,1.88699,0.982428,1.12689,"{'att': 353, 'def': 18}","{'att': 208, 'def': 38}",2,12,1,1,0.6019,d,2024-02-25 16:05:00,0,1,0,1,-0.14446199999999998
h,1.48788,1.94566,1.48788,1.94566,"{'att': 281, 'def': 29}","{'att': 221, 'def': 16}",11,4,1,2,0.9854,l,2024-03-03 16:05:00,0,0,1,0,-0.45777999999999985
a,1.21123,2.4764,1.21123,2.4764,"{'att': 315, 'def': 23}","{'att': 195, 'def': 23}",0,10,2,2,0.4958,d,2024-03-10 16:00:00,0,1,0,1,-1.26517
h,1.59209,0.740416,0.831998,0.740416,"{'att': 278, 'def': 13}","{'att': 218, 'def': 32}",7,11,2,0,2.1581,w,2024-03-17 16:05:00,1,0,0,3,0.09158200000000005
a,0.913264,2.45769,0.913264,2.45769,"{'att': 217, 'def': 30}","{'att': 265, 'def': 13}",7,8,0,2,0.3863,l,2024-03-31 16:05:00,0,0,1,0,-1.544426
a,1.6645,1.60487,1.6645,1.60487,"{'att': 216, 'def': 18}","{'att': 211, 'def': 23}",7,7,0,1,1.4383,l,2024-04-07 15:05:00,0,0,1,0,0.05963000000000007
h,0.877819,0.783871,0.877819,0.783871,"{'att': 221, 'def': 32}","{'att': 245, 'def': 20}",12,7,1,2,1.3764,l,2024-04-13 19:00:00,0,0,1,0,0.09394800000000003
a,2.38163,0.159376,1.62153,0.159376,"{'att': 240, 'def': 20}","{'att': 253, 'def': 23}",10,0,3,0,2.8817,w,2024-04-20 15:00:00,1,0,0,3,1.462154
h,2.34207,2.18698,2.34207,2.18698,"{'att': 251, 'def': 20}","{'att': 154, 'def': 21}",8,4,4,5,1.4562000000000002,l,2024-04-28 15:05:00,0,0,1,0,0.15508999999999995
a,2.01818,0.829235,1.25809,0.829235,"{'att': 160, 'def': 27}","{'att': 288, 'def': 16}",10,1,3,2,2.2909,w,2024-05-04 17:00:00,1,0,0,3,0.4288549999999999
h,2.1522,0.410537,2.1522,0.410537,"{'att': 240, 'def': 21}","{'att': 331, 'def': 32}",12,3,1,1,2.6062000000000003,d,2024-05-12 19:00:00,0,1,0,1,1.7416630000000002
a,1.25648,1.39024,1.25648,0.630144,"{'att': 202, 'def': 31}","{'att': 329, 'def': 21}",10,0,1,2,1.1705999999999999,l,2024-05-19 19:00:00,0,0,1,0,0.626336
