id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
601660,82,Goal,0.9230000305175782,0.52,0.5549602508544922,Matt O&#039;Riley,h,13206,OpenPlay,2024,LeftFoot,26703,Brighton,Manchester City,2,1,2024-11-09 17:30:00,João Pedro,Throughball
602857,83,MissedShots,0.855999984741211,0.27399999618530274,0.05135057121515274,Matt O&#039;Riley,a,13206,OpenPlay,2024,LeftFoot,26712,Bournemouth,Brighton,1,2,2024-11-23 15:00:00,Danny Welbeck,Pass
603809,21,MissedShots,0.8330000305175781,0.45599998474121095,0.011672825552523136,Matt O&#039;Riley,h,13206,OpenPlay,2024,Head,26723,Brighton,Southampton,1,1,2024-11-29 20:00:00,Estupiñán,Cross
603820,55,SavedShot,0.8169999694824219,0.5179999923706055,0.04703190177679062,Matt O&#039;Riley,h,13206,SetPiece,2024,LeftFoot,26723,Brighton,Southampton,1,1,2024-11-29 20:00:00,,None
605406,61,BlockedShot,0.9309999847412109,0.40900001525878904,0.09416598826646805,Matt O&#039;Riley,a,13206,OpenPlay,2024,LeftFoot,26736,Fulham,Brighton,3,1,2024-12-05 19:30:00,,None
605407,78,OwnGoal,0.035,0.47200000762939454,0,Matt O&#039;Riley,a,13206,FromCorner,2024,OtherBodyPart,26736,Fulham,Brighton,3,1,2024-12-05 19:30:00,,CornerAwarded
609237,7,BlockedShot,0.9309999847412109,0.40099998474121096,0.12732553482055664,Matt O&#039;Riley,h,13206,OpenPlay,2024,LeftFoot,26774,Brighton,Brentford,0,0,2024-12-27 19:30:00,Brajan Gruda,Pass
609242,22,SavedShot,0.8859999847412109,0.35400001525878905,0.0769711285829544,Matt O&#039;Riley,h,13206,OpenPlay,2024,RightFoot,26774,Brighton,Brentford,0,0,2024-12-27 19:30:00,Brajan Gruda,Pass
609248,41,BlockedShot,0.7040000152587891,0.5079999923706054,0.012393815442919731,Matt O&#039;Riley,h,13206,OpenPlay,2024,LeftFoot,26774,Brighton,Brentford,0,0,2024-12-27 19:30:00,Brajan Gruda,Pass
609251,47,MissedShots,0.9059999847412109,0.34,0.06207804009318352,Matt O&#039;Riley,h,13206,OpenPlay,2024,LeftFoot,26774,Brighton,Brentford,0,0,2024-12-27 19:30:00,,None
609779,87,BlockedShot,0.874000015258789,0.5990000152587891,0.05590132251381874,Matt O&#039;Riley,a,13206,OpenPlay,2024,LeftFoot,26782,Aston Villa,Brighton,2,2,2024-12-30 19:45:00,Jakub Moder,Cross
609781,91,BlockedShot,0.8109999847412109,0.5309999847412109,0.049219679087400436,Matt O&#039;Riley,a,13206,OpenPlay,2024,LeftFoot,26782,Aston Villa,Brighton,2,2,2024-12-30 19:45:00,,None
610083,33,BlockedShot,0.7630000305175781,0.62,0.0207761712372303,Matt O&#039;Riley,h,13206,OpenPlay,2024,LeftFoot,26794,Brighton,Arsenal,1,1,2025-01-04 17:30:00,,None
613336,90,MissedShots,0.9019999694824219,0.455,0.029837489128112793,Matt O&#039;Riley,h,13206,OpenPlay,2024,Head,26824,Brighton,Everton,0,1,2025-01-25 15:00:00,Jan Paul van Hecke,Aerial
614446,87,SavedShot,0.775,0.3659999847412109,0.0691276490688324,Matt O&#039;Riley,a,13206,DirectFreekick,2024,LeftFoot,26840,Nottingham Forest,Brighton,7,0,2025-02-01 12:30:00,,Standard
627223,40,MissedShots,0.9159999847412109,0.4370000076293945,0.23225794732570648,Matt O&#039;Riley,h,13206,OpenPlay,2024,Head,26914,Brighton,Leicester,2,2,2025-04-12 14:00:00,Simon Adingra,Cross
627225,46,ShotOnPost,0.8780000305175781,0.35400001525878905,0.037186142057180405,Matt O&#039;Riley,h,13206,OpenPlay,2024,LeftFoot,26914,Brighton,Leicester,2,2,2025-04-12 14:00:00,Jack Hinshelwood,HeadPass
627230,49,SavedShot,0.9159999847412109,0.534000015258789,0.4931945204734802,Matt O&#039;Riley,h,13206,OpenPlay,2024,LeftFoot,26914,Brighton,Leicester,2,2,2025-04-12 14:00:00,Yankuba Minteh,Throughball
628634,1,MissedShots,0.7909999847412109,0.6809999847412109,0.06759235262870789,Matt O&#039;Riley,a,13206,DirectFreekick,2024,LeftFoot,26923,Brentford,Brighton,4,2,2025-04-19 14:00:00,,Standard
628640,18,BlockedShot,0.8590000152587891,0.425,0.07361267507076263,Matt O&#039;Riley,a,13206,OpenPlay,2024,LeftFoot,26923,Brentford,Brighton,4,2,2025-04-19 14:00:00,Danny Welbeck,Pass
630364,29,SavedShot,0.865999984741211,0.33299999237060546,0.06446179002523422,Matt O&#039;Riley,h,13206,OpenPlay,2024,LeftFoot,26934,Brighton,West Ham,3,2,2025-04-26 14:00:00,,None
632823,45,MissedShots,0.8209999847412109,0.42400001525878905,0.06876363605260849,Matt O&#039;Riley,a,13206,OpenPlay,2024,RightFoot,26961,Wolverhampton Wanderers,Brighton,0,2,2025-05-10 14:00:00,Danny Welbeck,BallTouch
