element,position,multiplier,player_name
1,1,1,David Raya Martín
225,2,1,Reece James
151,3,1,Jan Paul van Hecke
473,4,1,Lewis Hall
16,5,1,Bukayo Saka
414,6,1,Phil Foden
329,7,1,Harry Wilson
390,8,1,Ryan Gravenberch
661,9,2,Hugo Ekitiké
430,10,1,Erling Haaland
136,11,1,Igor Thiago Nascimento Rodrigues
470,12,0,Martin Dúbravka
47,13,0,Morgan Rogers
8,14,0,Jurriën Timber
36,15,0,Matty Cash
