event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,74,74,544391,603398,544391,10,15,1000,0,0,15
2,56,130,3570435,3650663,654705,35,15,1000,0,0,18
3,45,175,6775454,6828226,1254049,60,47,1005,2,0,15
4,80,255,1121832,1166977,590383,10,33,1004,0,0,14
5,41,296,6735285,6804580,901211,60,19,1007,1,0,5
6,89,385,49955,52608,158627,1,10,1010,1,0,4
7,77,462,1763930,1801896,115639,15,11,1013,1,0,3
8,69,531,2412978,2454456,120154,20,21,1019,1,0,10
9,62,593,1386634,1441479,56437,15,21,1020,0,0,7
10,71,664,4472385,4510562,81708,40,12,1024,2,0,5
11,34,698,8452891,8517285,125270,70,2,1026,1,0,16
12,74,772,80819,82486,19702,1,14,1031,1,0,10
13,46,818,2134187,2166122,19242,20,11,1034,1,0,22
14,83,901,665722,682244,9066,10,12,1037,1,0,10
15,64,965,1511754,1553515,5331,15,12,1042,0,0,1
16,88,1053,474744,491037,2956,5,9,1045,5,0,3
17,90,1143,1205844,1226248,1816,10,0,1055,1,0,9
18,69,1212,282913,287533,390,5,8,1061,1,0,0
19,31,1243,10674394,10711560,857,85,1,1062,1,0,12
20,55,1298,1984487,2057448,845,20,1,1061,0,0,8
21,60,1358,2453466,2494863,695,20,31,1056,1,0,15
22,38,1396,7517995,7583173,959,60,44,1055,1,0,26
23,47,1443,5001610,5028001,675,40,44,1058,2,0,13
24,57,1496,5745806,5778305,1653,45,3,1056,2,4,4
25,95,1591,45895,47336,380,1,14,1059,1,0,3
26,56,1647,7568559,7598502,951,60,10,1061,1,0,3
27,47,1694,5536663,5587919,1005,45,13,1063,1,0,19
28,91,1785,109725,115583,390,1,31,1054,0,0,4
29,54,1839,6386044,6487817,733,50,31,1060,0,0,2
30,53,1892,2585430,2621259,939,25,9,1064,1,0,21
31,69,1961,350616,356649,557,5,17,1065,1,0,1
32,67,2028,928259,937140,394,10,32,1065,2,0,8
33,120,2148,256000,263215,298,5,32,1062,0,0,16
34,43,2191,4144267,4156284,813,35,34,1064,1,0,0
35,68,2259,1085261,1102282,410,10,43,1067,1,0,7
36,89,2348,1381926,1404176,279,15,34,1064,1,0,3
37,66,2410,86619,87357,32,1,1,1063,2,4,0
