event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,46,46,6908104,6971544,6908093,75,0,1000,0,0,3
2,42,88,7951736,7980146,7604466,75,0,1000,0,0,9
3,55,143,3093920,3110380,6059108,30,2,998,2,0,6
4,78,221,1475616,1497884,3748741,15,7,996,0,0,8
5,66,287,160173,166619,1466418,5,7,1002,0,0,0
6,75,362,610365,618674,660007,10,28,1005,2,0,10
7,65,427,4977295,4995443,841192,45,6,1009,1,0,6
8,67,494,2812309,2839193,817688,25,6,1017,0,0,12
9,40,534,8044269,8086086,1129145,70,6,1016,0,0,6
10,90,624,321907,327560,606470,5,0,1018,1,0,13
11,40,664,5409179,5424568,632403,45,1,1019,2,0,17
12,60,724,673480,677266,307302,10,1,1016,2,0,6
13,71,795,86318,93988,78111,1,1,1017,0,0,2
14,63,858,5561991,5582978,114710,45,11,1019,1,0,3
15,60,918,2445608,2461428,90148,20,21,1019,1,0,12
16,89,1007,397615,399984,49219,5,1,1025,3,0,3
17,80,1087,3009682,3029214,55133,25,1,1029,0,0,2
18,52,1139,3092842,3106627,43193,25,12,1029,2,0,11
19,58,1193,775982,776472,21954,10,3,1028,4,4,8
20,54,1247,2207484,2235874,19880,20,3,1028,0,0,2
21,55,1302,3872082,3912530,21296,35,3,1028,0,0,11
22,47,1349,3298921,3302820,16433,30,14,1026,3,0,10
23,48,1397,4224890,4269490,11750,35,14,1027,0,0,8
24,73,1470,963399,971627,7712,10,9,1030,2,0,4
25,78,1544,803461,808510,6615,10,12,1031,2,4,3
26,79,1619,972806,978471,4853,10,14,1033,2,4,4
27,57,1676,1913133,1922058,2905,15,8,1033,1,0,12
28,76,1752,1299974,1310201,2764,15,2,1035,1,0,0
29,67,1819,3107063,3118119,2293,25,14,1035,1,0,2
30,66,1885,307402,316192,1440,5,14,1038,0,0,13
31,67,1952,536874,543027,981,5,66,1038,2,0,0
32,51,2003,4903646,4954524,1543,40,66,1041,0,0,5
33,115,2118,367414,373565,1606,5,29,1024,0,0,19
34,58,2176,1185939,1217056,1795,10,29,1024,0,0,4
35,56,2232,4156291,4213973,1722,35,29,1026,0,0,16
36,96,2328,575281,578181,864,5,1,1026,3,0,0
37,30,2358,4261306,4277001,687,35,0,1029,1,0,4
