h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.981494,1.59562,0.981494,1.59562,"{'att': 165, 'def': 20}","{'att': 405, 'def': 19}",5,8,1,1,0.8518,d,2025-08-18 19:00:00,0,1,0,1,-0.6141260000000001
a,0.313268,1.68159,0.313268,1.68159,"{'att': 271, 'def': 18}","{'att': 255, 'def': 32}",1,13,1,1,0.3244,d,2025-08-23 17:30:00,0,1,0,1,-1.368322
h,1.44309,0.969663,1.44309,0.969663,"{'att': 140, 'def': 19}","{'att': 327, 'def': 18}",7,4,2,0,1.716,w,2025-08-29 17:30:00,1,0,0,3,0.47342699999999993
a,0.781151,0.346397,0.781151,0.346397,"{'att': 178, 'def': 28}","{'att': 218, 'def': 40}",1,5,2,2,1.8296999999999999,d,2025-09-12 19:00:00,0,1,0,1,0.43475400000000003
h,1.57497,1.10565,1.57497,1.10565,"{'att': 204, 'def': 19}","{'att': 350, 'def': 21}",7,3,1,0,1.7524000000000002,w,2025-09-21 16:30:00,1,0,0,3,0.46931999999999996
a,1.05089,1.17524,1.05089,1.17524,"{'att': 195, 'def': 19}","{'att': 341, 'def': 33}",2,2,1,1,1.2308000000000001,d,2025-09-25 17:30:00,0,1,0,1,-0.12434999999999996
h,4.03596,0.821768,3.29281,0.821768,"{'att': 213, 'def': 20}","{'att': 289, 'def': 25}",6,5,2,1,2.9095999999999997,w,2025-09-28 14:15:00,1,0,0,3,2.4710419999999997
a,0.661537,2.85063,0.661537,2.10735,"{'att': 204, 'def': 16}","{'att': 253, 'def': 30}",4,6,1,3,0.1866,l,2025-10-05 12:00:00,0,0,1,0,-1.4458129999999998
h,0.823916,0.240214,0.823916,0.240214,"{'att': 138, 'def': 19}","{'att': 354, 'def': 28}",7,6,0,0,1.8742,d,2025-10-19 12:00:00,0,1,0,1,0.5837019999999999
a,1.11414,1.70342,1.11414,1.70342,"{'att': 143, 'def': 20}","{'att': 361, 'def': 27}",5,8,0,1,0.9324999999999999,l,2025-10-25 14:15:00,0,0,1,0,-0.58928
a,0.549079,2.8073,0.549079,2.8073,"{'att': 241, 'def': 28}","{'att': 235, 'def': 25}",4,8,1,3,0.18109999999999998,l,2025-11-02 17:30:00,0,0,1,0,-2.2582210000000003
h,0.808307,1.47221,0.808307,0.728937,"{'att': 170, 'def': 16}","{'att': 264, 'def': 24}",8,4,1,1,0.7435,d,2025-11-07 20:00:00,0,1,0,1,0.07937000000000005
h,1.59518,3.88258,1.59518,3.88258,"{'att': 216, 'def': 19}","{'att': 229, 'def': 23}",11,9,2,2,0.2652,d,2025-11-23 20:00:00,0,1,0,1,-2.2874
a,0.448894,1.34046,0.448894,1.34046,"{'att': 104, 'def': 14}","{'att': 299, 'def': 32}",4,3,0,1,0.5524,l,2025-11-28 20:00:00,0,0,1,0,-0.891566
h,1.59513,0.781043,1.59513,0.781043,"{'att': 198, 'def': 31}","{'att': 323, 'def': 19}",4,0,3,0,2.0176,w,2025-12-07 13:00:00,1,0,0,3,0.8140869999999999
a,0.311674,2.581,0.311674,2.581,"{'att': 238, 'def': 25}","{'att': 307, 'def': 23}",7,4,1,3,0.1444,l,2025-12-13 15:15:00,0,0,1,0,-2.269326
h,3.66996,1.14923,3.66996,1.14923,"{'att': 222, 'def': 23}","{'att': 166, 'def': 24}",8,4,4,0,2.7446,w,2025-12-21 17:30:00,1,0,0,3,2.5207300000000004
h,1.52119,2.635,1.52119,2.635,"{'att': 98, 'def': 26}","{'att': 378, 'def': 19}",8,8,1,3,0.7002,l,2026-01-03 17:30:00,0,0,1,0,-1.1138099999999997
a,0.244413,2.04147,0.244413,1.29819,"{'att': 150, 'def': 20}","{'att': 307, 'def': 27}",5,5,1,1,0.1609,d,2026-01-10 20:00:00,0,1,0,1,-1.053777
h,1.48075,2.4961,1.48075,1.75282,"{'att': 175, 'def': 25}","{'att': 156, 'def': 33}",8,10,2,2,0.6217999999999999,d,2026-01-19 20:00:00,0,1,0,1,-0.27207000000000003
a,0.632971,3.24455,0.632971,3.24455,"{'att': 164, 'def': 23}","{'att': 310, 'def': 25}",4,8,2,3,0.1134,l,2026-01-23 20:00:00,0,0,1,0,-2.611579
h,0.839,7.11049,0.839,7.11049,"{'att': 342, 'def': 22}","{'att': 217, 'def': 27}",6,24,1,3,0.0028000000000000004,l,2026-01-31 20:00:00,0,0,1,0,-6.27149
a,1.08664,1.7719,1.08664,1.7719,"{'att': 167, 'def': 21}","{'att': 335, 'def': 27}",7,4,1,3,0.8433,l,2026-02-07 20:00:00,0,0,1,0,-0.68526
h,2.33332,0.81264,2.33332,0.81264,"{'att': 131, 'def': 22}","{'att': 241, 'def': 28}",13,6,0,0,2.4534000000000002,d,2026-02-13 20:00:00,0,1,0,1,1.52068
a,0.783583,3.38352,0.0403051,2.64024,"{'att': 185, 'def': 18}","{'att': 264, 'def': 37}",2,5,1,2,0.08499999999999999,l,2026-02-20 20:00:00,0,0,1,0,-2.5999349
