element,position,multiplier,player_name
470,1,1,Martin Dúbravka
373,2,1,Virgil van Dijk
36,3,1,Matty Cash
5,4,1,Gabriel dos Santos Magalhães
329,5,1,Harry Wilson
82,6,1,Antoine Semenyo
449,7,1,Bruno Borges Fernandes
119,8,1,Bryan Mbeumo
84,9,1,Marcus Tavernier
136,10,2,Igor Thiago Nascimento Rodrigues
249,11,1,João Pedro Junqueira de Jesus
1,12,0,David Raya Martín
430,13,0,Erling Haaland
291,14,0,James Tarkowski
191,15,0,Maxime Estève
