event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,49,49,6072149,6175797,6072139,65,0,1000,0,0,22
2,58,107,3021533,3058010,4061232,30,0,1000,0,0,9
3,81,188,43424,43886,407884,1,4,1001,2,0,16
4,70,258,3690956,3720934,479879,35,3,1003,1,0,16
5,59,317,676867,696140,206653,10,3,1007,0,0,1
6,62,379,2492011,2506308,244526,25,0,1009,2,0,21
7,71,450,3128025,3164992,253153,30,0,1010,0,0,7
8,69,519,2471721,2486279,250659,25,3,1016,2,0,17
9,85,604,30073,30463,26749,1,2,1018,1,0,10
10,80,684,1591731,1617154,21833,15,2,1026,0,0,19
11,48,732,1906162,1945318,12858,20,2,1029,0,0,5
12,38,770,6298975,6331044,22248,55,0,1035,1,0,21
13,50,820,1382954,1390753,16805,15,20,1038,2,0,14
14,81,901,826275,844007,8881,10,20,1041,0,0,7
15,84,985,104326,106168,1249,1,0,1041,0,0,20
16,62,1047,5436378,5469418,4296,45,0,1051,0,0,8
17,81,1128,2977227,2981913,4992,25,2,1050,4,0,8
18,53,1181,2725862,2742844,3604,25,17,1050,1,0,0
19,50,1231,2165402,2206612,2009,20,17,1050,0,0,4
20,52,1283,2699428,2744927,2309,25,17,1048,0,0,2
21,72,1355,319280,328821,841,5,17,1047,0,0,11
22,46,1401,3599650,3621102,673,30,2,1046,1,0,14
23,40,1441,7859411,7937702,760,65,2,1047,0,0,8
24,75,1516,695364,704173,422,10,6,1045,2,0,11
25,76,1592,1070984,1086383,342,10,14,1047,1,0,11
26,68,1660,3341773,3362033,396,30,2,1045,1,0,7
27,48,1708,5058606,5086723,391,40,1,1047,1,0,12
28,77,1785,1093893,1112459,377,10,1,1050,0,0,5
29,101,1886,26909,27859,36,1,1,1049,0,0,9
30,66,1952,307402,319067,21,5,1,1051,0,0,17
31,72,2024,152873,162519,9,5,1,1052,0,0,11
32,79,2103,123424,124522,2,1,1,1049,2,0,10
33,92,2195,1671303,1677350,18,15,8,1046,2,0,7
34,58,2253,1185939,1226219,18,10,16,1040,0,0,0
35,35,2288,11576185,11578334,68,90,15,1048,1,0,13
36,83,2371,2531440,2547185,64,20,14,1048,1,0,6
37,54,2425,377724,386512,12,5,14,1048,0,0,4
