element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
116,252,1,1,True,2026-02-12T20:00:00Z,1.0,1.0,26,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1049,57815,908,1957,116,DEF,Aaron Hickey,Brentford
674,259,18,0,False,2026-02-10T19:30:00Z,1.0,2.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1860,86079,536,2396,674,GKP,Aaron Ramsdale,Newcastle
211,254,8,0,False,2026-02-11T19:40:00Z,2.0,3.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1092,187651,0,1092,211,MID,Aaron Ramsey,Burnley
610,260,14,2,True,2026-02-10T20:15:00Z,1.0,1.0,26,False,90,0,0,0,1,0,0,0,0,0,0,0,14,16.0,5.7,0.0,2.2,7,4,0,7,1,0.0,0.01,0.01,0.57,41,15049,570729,25126,10077,610,DEF,Aaron Wan-Bissaka,West Ham
234,253,11,0,True,2026-02-10T19:30:00Z,2.0,2.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-76,7044,0,76,234,DEF,Aarón Anselmino,Chelsea
165,251,2,0,False,2026-02-11T19:30:00Z,1.0,0.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4,1441,0,4,165,MID,Abdallah Sima,Brighton
554,258,12,0,True,2026-02-11T20:15:00Z,0.0,1.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-275,44845,996,1271,554,MID,Abdoullah Ba,Sunderland
406,256,10,1,True,2026-02-11T19:30:00Z,3.0,0.0,26,False,30,0,0,0,0,0,0,0,0,0,0,0,6,6.6,0.8,0.0,0.7,2,1,2,4,0,0.0,0.0,0.0,0.61,54,-1532,45481,1821,3353,406,DEF,Abdukodir Khusanov,Man City
326,260,14,1,True,2026-02-10T20:15:00Z,1.0,1.0,26,False,1,0,0,0,1,0,0,0,0,0,0,0,3,1.2,0.3,5.0,0.7,0,0,0,0,0,0.15,0.0,0.15,0.18,51,310,20121,1012,702,326,MID,Adama Traoré Diarra,West Ham
817,257,16,2,False,2026-02-11T19:30:00Z,0.0,0.0,26,False,90,0,0,1,0,0,0,0,0,0,0,0,7,13.0,21.6,2.0,3.7,3,2,0,5,1,0.0,0.02,0.02,2.55,55,11791,17522,12449,658,817,FWD,Adam Armstrong,Wolves
817,310,1,2,True,2026-02-18T20:00:00Z,2.0,2.0,26,False,90,0,0,0,2,0,0,0,0,0,0,0,5,0.6,0.6,1.0,0.2,1,0,0,1,1,0.03,0.0,0.03,1.86,55,11791,17522,12449,658,817,FWD,Adam Armstrong,Wolves
667,255,4,0,True,2026-02-10T19:30:00Z,1.0,2.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,35,7144,107,72,667,DEF,Adam Aznou,Everton
73,255,9,1,False,2026-02-10T19:30:00Z,1.0,2.0,26,False,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,81,23721,509,428,73,DEF,Adam Smith,Bournemouth
153,251,2,0,False,2026-02-11T19:30:00Z,1.0,0.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4,852,12,16,153,DEF,Adam Webster,Brighton
273,254,3,7,True,2026-02-11T19:40:00Z,2.0,3.0,26,False,82,0,1,0,3,0,0,0,0,0,0,0,22,29.8,29.8,6.0,6.6,5,7,2,14,1,0.06,0.31,0.37,0.4,50,495,78061,4235,3740,273,MID,Adam Wharton,Crystal Palace
176,251,2,0,False,2026-02-11T19:30:00Z,1.0,0.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-16,2391,0,16,176,MID,Adrian Mazilu,Brighton
74,255,9,7,False,2026-02-10T19:30:00Z,1.0,2.0,26,False,90,0,1,0,1,0,0,0,0,0,0,0,18,32.6,15.8,1.0,4.9,7,5,4,11,1,0.02,0.49,0.51,2.94,45,-2849,219439,6531,9380,74,DEF,Adrien Truffert,Bournemouth
562,258,12,0,True,2026-02-11T20:15:00Z,0.0,1.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,5155,61227,7292,2137,562,FWD,Ahmed Abdullahi,Sunderland
752,260,14,0,True,2026-02-10T20:15:00Z,1.0,1.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,65,3313,165,100,752,DEF,Airidas Golambeckis,West Ham
533,258,12,0,True,2026-02-11T20:15:00Z,0.0,1.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-10,469,0,10,533,DEF,Aji Alese,Sunderland
555,258,12,0,True,2026-02-11T20:15:00Z,0.0,1.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-13,3872,0,13,555,MID,Alan Browne,Sunderland
29,252,5,0,False,2026-02-12T20:00:00Z,1.0,1.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-28,6416,0,28,29,MID,Albert Sambi Lokonga,Arsenal
29,310,20,0,False,2026-02-18T20:00:00Z,2.0,2.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-28,6416,0,28,29,MID,Albert Sambi Lokonga,Arsenal
453,253,11,0,True,2026-02-10T19:30:00Z,2.0,2.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-4005,63805,1552,5557,453,MID,Alejandro Garnacho Ferreyra,Chelsea
499,258,17,0,False,2026-02-11T20:15:00Z,0.0,1.0,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,103,-2504,461650,60,2564,499,FWD,Alexander Isak,Liverpool
386,258,17,3,False,2026-02-11T20:15:00Z,0.0,1.0,26,False,90,0,0,1,0,0,0,0,0,0,0,0,23,19.8,26.5,2.0,4.8,2,3,5,10,1,0.02,0.04,0.06,0.63,62,892,156955,4266,3374,386,MID,Alexis Mac Allister,Liverpool
