element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
116,322,10,0,True,2026-04-18T11:30:00Z,0.0,0.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-996,44128,134,1130,116,DEF,Aaron Hickey,Brentford
674,328,4,1,True,2026-04-18T14:00:00Z,1.0,2.0,33,False,90,0,0,0,2,0,0,0,0,0,1,0,3,12.6,0.0,0.0,1.3,1,8,0,0,1,0.0,0.0,0.0,2.99,48,327,104769,3521,3194,674,GKP,Aaron Ramsdale,Newcastle
211,329,16,0,False,2026-04-19T13:00:00Z,4.0,1.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-559,183062,0,559,211,MID,Aaron Ramsey,Burnley
211,334,13,0,True,2026-04-22T19:00:00Z,0.0,1.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-559,183062,0,559,211,MID,Aaron Ramsey,Burnley
610,324,8,0,False,2026-04-20T19:00:00Z,0.0,0.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-15499,579161,1665,17164,610,DEF,Aaron Wan-Bissaka,West Ham
234,323,14,0,True,2026-04-18T19:00:00Z,0.0,1.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-16,6894,0,16,234,DEF,Aarón Anselmino,Chelsea
234,333,6,0,False,2026-04-21T19:00:00Z,3.0,0.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-16,6894,0,16,234,DEF,Aarón Anselmino,Chelsea
165,330,18,0,False,2026-04-18T16:30:00Z,2.0,2.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2,1421,0,2,165,MID,Abdallah Sima,Brighton
165,333,7,0,True,2026-04-21T19:00:00Z,3.0,0.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2,1421,0,2,165,MID,Abdallah Sima,Brighton
554,321,2,0,False,2026-04-19T13:00:00Z,4.0,3.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-669,40956,136,805,554,MID,Abdoullah Ba,Sunderland
406,327,1,4,True,2026-04-19T15:30:00Z,2.0,1.0,33,False,90,0,0,0,1,0,0,0,0,0,0,0,18,28.2,25.4,6.0,6.0,10,4,1,11,1,0.11,0.11,0.22,1.62,54,14665,70789,16369,1704,406,DEF,Abdukodir Khusanov,Man City
406,334,3,11,False,2026-04-22T19:00:00Z,0.0,1.0,33,False,90,0,0,1,0,0,0,0,0,0,0,3,32,24.4,3.1,2.0,3.0,9,7,1,10,1,0.0,0.1,0.1,0.61,54,14665,70789,16369,1704,406,DEF,Abdukodir Khusanov,Man City
326,324,8,0,False,2026-04-20T19:00:00Z,0.0,0.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-268,20088,181,449,326,MID,Adama Traoré Diarra,West Ham
817,326,11,2,False,2026-04-18T14:00:00Z,3.0,0.0,33,False,90,0,0,0,3,0,0,0,0,0,0,0,7,4.2,6.1,14.0,2.4,1,0,0,1,1,0.16,0.05,0.21,2.82,52,-419,6814,1029,1448,817,FWD,Adam Armstrong,Wolves
667,325,12,0,True,2026-04-19T13:00:00Z,1.0,2.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-50,7350,25,75,667,DEF,Adam Aznou,Everton
73,328,15,0,False,2026-04-18T14:00:00Z,1.0,2.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,549,25584,879,330,73,DEF,Adam Smith,Bournemouth
73,332,11,0,True,2026-04-22T19:00:00Z,2.0,2.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,549,25584,879,330,73,DEF,Adam Smith,Bournemouth
153,330,18,0,False,2026-04-18T16:30:00Z,2.0,2.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,2,909,20,18,153,DEF,Adam Webster,Brighton
153,333,7,0,True,2026-04-21T19:00:00Z,3.0,0.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,2,909,20,18,153,DEF,Adam Webster,Brighton
273,324,19,0,True,2026-04-20T19:00:00Z,0.0,0.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3992,76060,743,4735,273,MID,Adam Wharton,Crystal Palace
176,330,18,0,False,2026-04-18T16:30:00Z,2.0,2.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5,2355,0,5,176,MID,Adrian Mazilu,Brighton
176,333,7,0,True,2026-04-21T19:00:00Z,3.0,0.0,33,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5,2355,0,5,176,MID,Adrian Mazilu,Brighton
