element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
116,80,19,0,False,2025-10-20T19:00:00Z,0.0,2.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1620,45057,1516,3136,116,DEF,Aaron Hickey,Brentford
674,71,6,0,False,2025-10-18T14:00:00Z,2.0,1.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2935,75898,1177,4112,674,GKP,Aaron Ramsdale,Newcastle
211,72,11,0,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-45618,317249,0,45618,211,MID,Aaron Ramsey,Burnley
610,80,5,1,True,2025-10-20T19:00:00Z,0.0,2.0,8,False,45,0,0,0,1,0,0,0,0,0,0,0,3,7.6,5.6,2.0,1.5,2,2,2,4,0,0.0,0.01,0.01,0.84,43,-53751,793625,8571,62322,610,DEF,Aaron Wan-Bissaka,West Ham
234,77,16,0,False,2025-10-18T11:30:00Z,0.0,3.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-407,8024,0,407,234,DEF,Aarón Anselmino,Chelsea
165,71,15,0,True,2025-10-18T14:00:00Z,2.0,1.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-76,1636,0,76,165,MID,Abdallah Sima,Brighton
554,78,20,0,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1283,23576,803,2086,554,MID,Abdoullah Ba,Sunderland
406,76,9,0,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-4137,36340,176,4313,406,DEF,Abdukodir Khusanov,Man City
326,74,1,1,True,2025-10-18T16:30:00Z,0.0,1.0,8,False,8,0,0,0,0,0,0,0,0,0,0,0,3,1.2,1.8,7.0,1.0,0,1,0,1,0,0.04,0.01,0.05,0.57,52,-1224,19836,549,1773,326,MID,Adama Traoré Diarra,West Ham
667,76,13,0,False,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-355,7054,74,429,667,DEF,Adam Aznou,Everton
73,73,8,0,False,2025-10-18T14:00:00Z,3.0,3.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1321,19610,58,1379,73,DEF,Adam Smith,Bournemouth
153,71,15,0,True,2025-10-18T14:00:00Z,2.0,1.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-20,847,38,58,153,DEF,Adam Webster,Brighton
273,73,4,2,True,2025-10-18T14:00:00Z,3.0,3.0,8,False,90,0,0,0,3,0,0,0,0,0,0,0,10,13.6,32.5,4.0,5.0,1,5,2,8,1,0.09,0.34,0.43,2.03,50,6157,63707,10253,4096,273,MID,Adam Wharton,Crystal Palace
176,71,15,0,True,2025-10-18T14:00:00Z,2.0,1.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-339,3280,0,339,176,MID,Adrian Mazilu,Brighton
74,73,8,1,False,2025-10-18T14:00:00Z,3.0,3.0,8,False,90,0,0,0,3,0,0,0,0,0,0,0,-1,11.4,4.1,2.0,1.8,4,2,0,4,1,0.0,0.01,0.01,4.44,45,33765,273147,49360,15595,74,DEF,Adrien Truffert,Bournemouth
562,78,20,0,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2144,47199,1817,3961,562,FWD,Ahmed Abdullahi,Sunderland
533,78,20,0,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-16,483,21,37,533,DEF,Aji Alese,Sunderland
555,78,20,0,True,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-435,5264,0,435,555,MID,Alan Browne,Sunderland
29,74,10,0,False,2025-10-18T16:30:00Z,0.0,1.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-608,8160,0,608,29,MID,Albert Sambi Lokonga,Arsenal
453,77,16,1,False,2025-10-18T11:30:00Z,0.0,3.0,8,False,45,0,0,0,0,0,0,0,0,0,0,0,8,2.2,1.9,2.0,0.6,1,3,1,5,1,0.0,0.01,0.01,0.53,64,6753,44336,11057,4304,453,MID,Alejandro Garnacho Ferreyra,Chelsea
499,75,14,2,True,2025-10-19T15:30:00Z,1.0,2.0,8,False,71,0,0,0,1,0,0,0,0,0,0,0,4,2.6,2.1,25.0,3.0,1,1,0,2,1,0.33,0.01,0.34,0.74,106,-81961,1270961,87661,169622,499,FWD,Alexander Isak,Liverpool
386,75,14,2,True,2025-10-19T15:30:00Z,1.0,2.0,8,False,61,0,0,0,1,0,0,0,0,0,0,0,5,2.4,2.0,11.0,1.5,0,1,0,1,1,0.09,0.02,0.11,0.7,63,-5303,156518,6570,11873,386,MID,Alexis Mac Allister,Liverpool
340,72,3,0,False,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-671,20873,257,928,340,GKP,Alex Cairns,Leeds
324,74,1,4,True,2025-10-18T16:30:00Z,0.0,1.0,8,False,90,0,0,0,1,0,0,0,0,0,0,0,22,25.2,47.0,6.0,7.8,5,3,4,12,1,0.0,0.11,0.11,1.87,65,-23763,188674,9691,33454,324,MID,Alex Iwobi,Fulham
481,71,6,0,False,2025-10-18T14:00:00Z,2.0,1.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1571,80859,2826,4397,481,DEF,Alex Murphy,Newcastle
70,73,8,0,False,2025-10-18T14:00:00Z,3.0,3.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-550,9844,0,550,70,GKP,Alex Paulsen,Bournemouth
90,73,8,2,False,2025-10-18T14:00:00Z,3.0,3.0,8,False,66,0,0,0,1,0,0,0,0,0,0,0,8,6.6,11.3,3.0,2.1,2,1,1,4,1,0.05,0.03,0.08,1.76,50,445,42654,6008,5563,90,MID,Alex Scott,Bournemouth
641,78,17,0,False,2025-10-18T14:00:00Z,2.0,0.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,10786,183315,20037,9251,641,DEF,Alfie Pond,Wolves
366,75,14,0,True,2025-10-19T15:30:00Z,1.0,2.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-223196,871907,480,223676,366,GKP,Alisson Becker,Liverpool
600,80,5,2,True,2025-10-20T19:00:00Z,0.0,2.0,8,False,90,0,0,0,2,0,0,0,0,0,4,0,14,34.6,0.0,0.0,3.5,0,12,0,0,1,0.0,0.0,0.0,2.31,43,-3436,269492,11279,14715,600,GKP,Alphonse Areola,West Ham
431,75,12,0,False,2025-10-19T15:30:00Z,1.0,2.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-7257,48374,612,7869,431,GKP,Altay Bayındır,Man Utd
59,79,18,4,False,2025-10-19T13:00:00Z,1.0,2.0,8,False,81,0,0,0,1,0,0,0,0,0,0,0,11,18.6,6.6,0.0,2.5,7,4,3,14,1,0.0,0.01,0.01,0.55,48,-3646,70884,1585,5231,59,MID,Amadou Onana,Aston Villa
452,75,12,3,False,2025-10-19T15:30:00Z,1.0,2.0,8,False,58,0,1,0,0,0,0,0,1,0,0,0,15,22.8,25.2,2.0,5.0,2,4,1,7,1,0.0,0.19,0.19,0.96,63,-6346,141325,6313,12659,452,MID,Amad Diallo,Man Utd
