element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
116,194,9,2,False,2026-01-04T15:00:00Z,2.0,4.0,20,False,75,0,0,0,1,0,0,0,0,0,0,0,6,7.0,1.8,2.0,1.1,2,1,1,3,1,0.0,0.0,0.0,0.6,40,-1657,64072,1244,2901,116,DEF,Aaron Hickey,Brentford
674,198,8,0,True,2026-01-04T15:00:00Z,2.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-13904,108761,1433,15337,674,GKP,Aaron Ramsdale,Newcastle
211,193,6,0,False,2026-01-03T15:00:00Z,2.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1470,196470,0,1470,211,MID,Aaron Ramsey,Burnley
610,200,20,0,False,2026-01-03T15:00:00Z,3.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-10140,511729,67,10207,610,DEF,Aaron Wan-Bissaka,West Ham
234,197,13,0,False,2026-01-04T17:30:00Z,1.0,1.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-21,6978,0,21,234,DEF,Aarón Anselmino,Chelsea
165,193,3,0,True,2026-01-03T15:00:00Z,2.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-5,1459,0,5,165,MID,Abdallah Sima,Brighton
554,199,18,0,False,2026-01-04T15:00:00Z,1.0,1.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-865,50299,539,1404,554,MID,Abdoullah Ba,Sunderland
406,197,7,1,True,2026-01-04T17:30:00Z,1.0,1.0,20,False,39,0,0,0,1,0,0,0,0,0,0,0,2,8.0,0.3,0.0,0.8,3,1,1,4,0,0.0,0.0,0.0,1.24,54,-111,33707,199,310,406,DEF,Abdukodir Khusanov,Man City
326,195,12,1,True,2026-01-04T15:15:00Z,2.0,2.0,20,False,5,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.3,0.0,0.0,0,1,0,1,0,0.0,0.0,0.0,0.35,51,-136,18071,171,307,326,MID,Adama Traoré Diarra,West Ham
667,194,5,0,True,2026-01-04T15:00:00Z,2.0,4.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-59,6875,48,107,667,DEF,Adam Aznou,Everton
73,192,1,0,True,2026-01-03T17:30:00Z,2.0,3.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-342,22993,238,580,73,DEF,Adam Smith,Bournemouth
153,193,3,0,True,2026-01-03T15:00:00Z,2.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2,839,26,28,153,DEF,Adam Webster,Brighton
273,198,15,4,False,2026-01-04T15:00:00Z,2.0,0.0,20,False,86,0,0,0,2,0,0,0,0,0,0,0,16,21.0,34.0,2.0,5.7,2,7,7,16,1,0.0,0.45,0.45,1.43,50,-3771,109543,4063,7834,273,MID,Adam Wharton,Crystal Palace
176,193,3,0,True,2026-01-03T15:00:00Z,2.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14,2486,0,14,176,MID,Adrian Mazilu,Brighton
74,192,1,1,True,2026-01-03T17:30:00Z,2.0,3.0,20,False,90,0,0,0,3,0,0,0,0,0,0,0,-1,11.4,5.5,0.0,1.7,2,2,3,5,1,0.0,0.02,0.02,1.13,45,-16667,250787,4557,21224,74,DEF,Adrien Truffert,Bournemouth
562,199,18,0,False,2026-01-04T15:00:00Z,1.0,1.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-469,46777,534,1003,562,FWD,Ahmed Abdullahi,Sunderland
752,200,20,0,False,2026-01-03T15:00:00Z,3.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-12,2156,71,83,752,DEF,Airidas Golambeckis,West Ham
533,199,18,0,False,2026-01-04T15:00:00Z,1.0,1.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,4,477,12,8,533,DEF,Aji Alese,Sunderland
555,199,18,0,False,2026-01-04T15:00:00Z,1.0,1.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-18,4000,0,18,555,MID,Alan Browne,Sunderland
29,192,4,0,False,2026-01-03T17:30:00Z,2.0,3.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-24,6580,0,24,29,MID,Albert Sambi Lokonga,Arsenal
453,197,13,0,False,2026-01-04T17:30:00Z,1.0,1.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-3571,68438,1903,5474,453,MID,Alejandro Garnacho Ferreyra,Chelsea
499,195,10,0,False,2026-01-04T15:15:00Z,2.0,2.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,103,-5821,485244,116,5937,499,FWD,Alexander Isak,Liverpool
386,195,10,2,False,2026-01-04T15:15:00Z,2.0,2.0,20,False,90,0,0,0,2,0,0,0,0,0,0,0,9,7.0,8.3,10.0,2.5,2,4,1,7,1,0.06,0.04,0.1,0.75,62,-8114,173672,2573,10687,386,MID,Alexis Mac Allister,Liverpool
340,196,14,0,True,2026-01-04T12:30:00Z,1.0,1.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-74,19944,173,247,340,GKP,Alex Cairns,Leeds
324,195,12,0,True,2026-01-04T15:15:00Z,2.0,2.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,63,-3467,93963,44,3511,324,MID,Alex Iwobi,Fulham
481,198,8,0,True,2026-01-04T15:00:00Z,2.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-980,92141,1286,2266,481,DEF,Alex Murphy,Newcastle
70,192,1,0,True,2026-01-03T17:30:00Z,2.0,3.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-67,7588,0,67,70,GKP,Alex Paulsen,Bournemouth
90,192,1,2,True,2026-01-03T17:30:00Z,2.0,3.0,20,False,73,0,0,0,3,0,0,0,0,0,0,0,15,17.0,1.5,2.0,2.1,6,2,2,10,1,0.0,0.01,0.01,1.02,50,-466,30732,846,1312,90,MID,Alex Scott,Bournemouth
786,195,12,0,True,2026-01-04T15:15:00Z,2.0,2.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,786,GKP,Alfie McNally,Fulham
641,200,19,0,True,2026-01-03T15:00:00Z,3.0,0.0,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1473,148620,416,1889,641,DEF,Alfie Pond,Wolves
