element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
116,113,6,1,False,2025-11-22T15:00:00Z,2.0,1.0,12,False,10,0,0,0,1,0,0,0,0,0,0,0,-2,4.4,0.0,0.0,0.4,1,1,0,1,0,0.0,0.0,0.0,0.15,40,361,40321,1429,1068,116,DEF,Aaron Hickey,Brentford
674,119,13,0,True,2025-11-22T17:30:00Z,2.0,1.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1341,71885,436,1777,674,GKP,Aaron Ramsdale,Newcastle
211,114,7,0,True,2025-11-22T12:30:00Z,0.0,2.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-13144,246269,0,13144,211,MID,Aaron Ramsey,Burnley
610,112,4,2,False,2025-11-22T15:00:00Z,2.0,2.0,12,False,90,0,0,0,2,0,0,0,1,0,0,0,0,14.2,14.7,0.0,2.9,10,3,1,11,1,0.0,0.08,0.08,4.05,43,-18214,694676,4941,23155,610,DEF,Aaron Wan-Bissaka,West Ham
234,114,3,0,False,2025-11-22T12:30:00Z,0.0,2.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-114,7403,0,114,234,DEF,Aarón Anselmino,Chelsea
165,113,5,0,True,2025-11-22T15:00:00Z,2.0,1.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-20,1530,0,20,165,MID,Abdallah Sima,Brighton
554,115,10,0,False,2025-11-22T15:00:00Z,1.0,0.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,6723,74389,12348,5625,554,MID,Abdoullah Ba,Sunderland
406,119,15,0,False,2025-11-22T17:30:00Z,2.0,1.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-261,34110,630,891,406,DEF,Abdukodir Khusanov,Man City
326,115,17,0,True,2025-11-22T15:00:00Z,1.0,0.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-467,19236,416,883,326,MID,Adama Traoré Diarra,West Ham
667,118,14,0,False,2025-11-24T20:00:00Z,0.0,1.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-164,6876,54,218,667,DEF,Adam Aznou,Everton
73,112,19,1,True,2025-11-22T15:00:00Z,2.0,2.0,12,False,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,44,217,20529,626,409,73,DEF,Adam Smith,Bournemouth
153,113,5,0,True,2025-11-22T15:00:00Z,2.0,1.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,4,827,39,35,153,DEF,Adam Webster,Brighton
273,120,20,6,False,2025-11-22T15:00:00Z,0.0,2.0,12,False,90,0,1,1,0,0,0,0,0,0,0,0,27,31.2,24.6,2.0,5.8,4,5,2,11,1,0.05,0.11,0.16,1.79,50,148,54885,2493,2345,273,MID,Adam Wharton,Crystal Palace
176,113,5,0,True,2025-11-22T15:00:00Z,2.0,1.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-102,2829,0,102,176,MID,Adrian Mazilu,Brighton
74,112,19,0,True,2025-11-22T15:00:00Z,2.0,2.0,12,False,90,0,0,0,2,0,0,0,1,0,0,0,12,34.2,66.9,6.0,10.7,3,8,1,4,1,0.0,0.34,0.34,0.65,45,22174,321530,33593,11419,74,DEF,Adrien Truffert,Bournemouth
562,115,10,0,False,2025-11-22T15:00:00Z,1.0,0.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-100,49664,2455,2555,562,FWD,Ahmed Abdullahi,Sunderland
752,112,4,0,False,2025-11-22T15:00:00Z,2.0,2.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,115,611,140,25,752,DEF,Airidas Golambeckis,West Ham
533,115,10,0,False,2025-11-22T15:00:00Z,1.0,0.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,6,498,27,21,533,DEF,Aji Alese,Sunderland
555,115,10,0,False,2025-11-22T15:00:00Z,1.0,0.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-135,4532,0,135,555,MID,Alan Browne,Sunderland
29,111,18,0,True,2025-11-23T16:30:00Z,4.0,1.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-173,7164,0,173,29,MID,Albert Sambi Lokonga,Arsenal
453,114,3,0,False,2025-11-22T12:30:00Z,0.0,2.0,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,84842,169429,90666,5824,453,MID,Alejandro Garnacho Ferreyra,Chelsea
499,117,16,2,True,2025-11-22T15:00:00Z,0.0,3.0,12,False,67,0,0,0,2,0,0,0,0,0,0,0,2,0.2,11.1,6.0,1.7,1,0,0,1,1,0.19,0.02,0.21,0.91,104,-15472,570340,12999,28471,499,FWD,Alexander Isak,Liverpool
