element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
116,337,14,0,False,2026-04-27T19:00:00Z,2.0,1.0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-105,45524,483,588,116,DEF,Aaron Hickey,Brentford
674,331,1,0,False,2026-04-25T16:30:00Z,1.0,0.0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2200,104108,1308,3508,674,GKP,Aaron Ramsdale,Newcastle
610,339,9,0,True,2026-04-25T14:00:00Z,2.0,1.0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-5663,580999,3029,8692,610,DEF,Aaron Wan-Bissaka,West Ham
554,338,16,0,True,2026-04-24T19:00:00Z,0.0,5.0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-350,41114,177,527,554,MID,Abdoullah Ba,Sunderland
326,339,9,0,True,2026-04-25T14:00:00Z,2.0,1.0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-62,20167,182,244,326,MID,Adama Traoré Diarra,West Ham
817,340,18,2,True,2026-04-25T14:00:00Z,0.0,1.0,34,False,90,0,0,0,1,0,0,0,0,0,0,0,5,7.2,1.0,30.0,3.8,0,0,2,2,1,0.27,0.0,0.27,0.92,52,2928,15778,4135,1207,817,FWD,Adam Armstrong,Wolves
667,339,19,0,False,2026-04-25T14:00:00Z,2.0,1.0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,30,7449,68,38,667,DEF,Adam Aznou,Everton
273,336,12,2,False,2026-04-25T14:00:00Z,3.0,1.0,34,False,90,0,0,0,3,0,0,0,0,0,0,0,22,16.4,35.5,4.0,5.6,3,5,0,8,1,0.0,0.43,0.43,1.15,50,-2923,73273,780,3703,273,MID,Adam Wharton,Crystal Palace
562,338,16,0,True,2026-04-24T19:00:00Z,0.0,5.0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-45,59586,854,899,562,FWD,Ahmed Abdullahi,Sunderland
752,339,9,0,True,2026-04-25T14:00:00Z,2.0,1.0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,82,4553,139,57,752,DEF,Airidas Golambeckis,West Ham
