element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
73,282,5,0,True,2026-03-03T19:30:00Z,0.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-84,23870,279,363,73,DEF,Adam Smith,Bournemouth
153,283,1,0,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-7,854,12,19,153,DEF,Adam Webster,Brighton
273,289,18,10,False,2026-03-05T20:00:00Z,1.0,3.0,29,False,80,0,2,0,1,0,0,0,0,0,0,2,40,49.6,31.3,23.0,10.4,2,4,3,9,1,0.12,0.59,0.71,1.36,50,-2001,77563,1265,3266,273,MID,Adam Wharton,Crystal Palace
176,283,1,0,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3,2376,0,3,176,MID,Adrian Mazilu,Brighton
74,282,5,8,True,2026-03-03T19:30:00Z,0.0,0.0,29,False,90,0,0,1,0,0,0,0,0,0,0,2,30,14.0,17.7,2.0,3.4,5,8,1,6,1,0.0,0.33,0.33,0.4,46,19381,290584,26146,6765,74,DEF,Adrien Truffert,Bournemouth
562,286,11,0,False,2026-03-03T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1666,58976,697,2363,562,FWD,Ahmed Abdullahi,Sunderland
752,285,10,0,False,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-87,3578,65,152,752,DEF,Airidas Golambeckis,West Ham
533,286,11,0,False,2026-03-03T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-5,449,0,5,533,DEF,Aji Alese,Sunderland
555,286,11,0,False,2026-03-03T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-17,3834,0,17,555,MID,Alan Browne,Sunderland
29,283,6,0,False,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-18,6374,0,18,29,MID,Albert Sambi Lokonga,Arsenal
453,281,2,6,False,2026-03-04T19:30:00Z,1.0,4.0,29,False,90,0,1,0,1,0,0,0,0,0,0,1,31,42.4,71.9,45.0,15.9,0,2,4,6,1,0.46,0.86,1.32,0.78,64,-646,58712,996,1642,453,MID,Alejandro Garnacho Ferreyra,Chelsea
499,290,20,0,False,2026-03-03T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,103,-1257,456564,123,1380,499,FWD,Alexander Isak,Liverpool
386,290,20,2,False,2026-03-03T20:15:00Z,2.0,1.0,29,False,90,0,0,0,2,0,0,0,0,0,0,0,11,14.6,26.5,10.0,5.1,3,1,4,8,1,0.08,0.05,0.13,0.44,62,83834,275119,87562,3728,386,MID,Alexis Mac Allister,Liverpool
340,286,17,0,True,2026-03-03T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1,19506,129,128,340,GKP,Alex Cairns,Leeds
324,285,19,2,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,90,0,0,0,1,0,0,0,0,0,0,0,12,12.0,25.8,24.0,6.2,3,5,0,8,1,0.04,0.07,0.11,1.09,63,142132,266918,145166,3034,324,MID,Alex Iwobi,Fulham
481,288,14,0,True,2026-03-04T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-335,90205,905,1240,481,DEF,Alex Murphy,Newcastle
70,282,5,0,True,2026-03-03T19:30:00Z,0.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-28,7128,0,28,70,GKP,Alex Paulsen,Bournemouth
90,282,5,3,True,2026-03-03T19:30:00Z,0.0,0.0,29,False,90,0,0,1,0,0,0,0,0,0,0,0,11,13.2,37.1,14.0,6.4,4,4,1,9,1,0.17,0.29,0.46,0.4,51,-1565,168310,10831,12396,90,MID,Alex Scott,Bournemouth
801,282,5,0,True,2026-03-03T19:30:00Z,0.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-42,874,24,66,801,MID,Alex Tóth,Bournemouth
786,285,19,0,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,13,973,46,33,786,GKP,Alfie McNally,Fulham
641,290,12,0,True,2026-03-03T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1201,126185,0,1201,641,DEF,Alfie Pond,Wolves
366,290,20,1,False,2026-03-03T20:15:00Z,2.0,1.0,29,False,90,0,0,0,2,0,0,0,0,0,1,0,9,14.4,0.0,0.0,1.4,0,8,0,0,1,0.0,0.0,0.0,0.44,54,18536,838506,30384,11848,366,GKP,Alisson Becker,Liverpool
600,285,10,0,False,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-4937,267914,1146,6083,600,GKP,Alphonse Areola,West Ham
431,288,15,0,False,2026-03-04T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-142,40488,173,315,431,GKP,Altay Bayındır,Man Utd
792,281,7,1,True,2026-03-04T19:30:00Z,1.0,4.0,29,False,27,0,0,0,1,0,0,0,0,0,0,0,2,0.0,2.0,4.0,0.4,0,2,0,2,0,0.05,0.01,0.06,1.34,50,22,275,34,12,792,MID,Alysson Edward Franco da Rocha dos Santos,Aston Villa
59,281,7,2,True,2026-03-04T19:30:00Z,1.0,4.0,29,False,90,0,0,0,4,0,0,0,0,0,0,0,9,6.0,1.3,2.0,0.9,1,1,1,3,1,0.0,0.01,0.01,3.6,48,-1689,90073,1653,3342,59,MID,Amadou Onana,Aston Villa
452,288,15,1,False,2026-03-04T20:15:00Z,2.0,1.0,29,False,14,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.8,2.0,0.3,0,1,0,1,0,0.0,0.04,0.04,0.64,62,-17605,204191,4098,21703,452,MID,Amad Diallo,Man Utd
378,290,20,0,False,2026-03-03T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,37,-7072,141531,1629,8701,378,DEF,Amara Nallo,Liverpool
697,282,5,1,True,2026-03-03T19:30:00Z,0.0,0.0,29,False,16,0,0,0,0,0,0,0,0,0,0,0,5,5.0,0.3,9.0,1.4,1,2,0,3,0,0.04,0.0,0.04,0.23,54,-14079,75565,1843,15922,697,MID,Amine Adli,Bournemouth
327,285,19,0,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-9,7563,0,9,327,MID,Andreas Hoelgebaum Pereira,Fulham
177,283,1,0,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8,1999,0,8,177,MID,Andrew Moran,Brighton
372,290,20,0,False,2026-03-03T20:15:00Z,2.0,1.0,29,False,25,0,0,0,2,0,0,0,0,0,0,0,-3,7.6,15.4,0.0,2.3,1,2,0,1,0,0.0,0.05,0.05,0.44,57,-752,128347,599,1351,372,DEF,Andrew Robertson,Liverpool
246,281,2,1,False,2026-03-04T19:30:00Z,1.0,4.0,29,False,5,0,0,0,0,0,0,0,0,0,0,0,3,2.0,1.0,0.0,0.3,1,0,0,1,0,0.0,0.0,0.0,0.25,45,544,38577,1747,1203,246,MID,Andrey Nascimento dos Santos,Chelsea
711,283,6,0,False,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-4,1969,21,25,711,MID,Andre Harriman-Annous,Arsenal
42,281,7,0,True,2026-03-04T19:30:00Z,1.0,4.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,46,26198,310,264,42,DEF,Andrés García,Aston Villa
432,288,15,0,False,2026-03-04T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-31,18326,0,31,432,GKP,André Onana,Man Utd
643,290,12,12,True,2026-03-03T20:15:00Z,2.0,1.0,29,False,90,1,0,0,1,0,0,0,0,0,0,3,46,57.4,15.2,7.0,8.0,4,11,5,20,1,0.06,0.05,0.11,1.83,52,300,9612,577,277,643,MID,André Trindade da Costa Neto,Wolves
621,285,10,0,False,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-512,27982,0,512,621,MID,Andy Irving,West Ham
816,290,12,1,True,2026-03-03T20:15:00Z,2.0,1.0,29,False,59,0,0,0,0,0,0,0,0,0,0,0,3,3.4,6.3,0.0,1.0,0,2,2,4,1,0.0,0.01,0.01,1.17,48,-398,2113,127,525,816,MID,Angel Gomes,Wolves
675,287,13,0,False,2026-03-04T19:30:00Z,2.0,2.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-382,148116,139,521,675,GKP,Angus Gunn,Nott'm Forest
486,288,14,2,True,2026-03-04T20:15:00Z,2.0,1.0,29,False,83,0,0,0,1,0,0,0,0,0,0,0,12,6.8,27.2,10.0,4.4,0,4,1,5,1,0.07,0.29,0.36,1.19,65,-1334,336580,1173,2507,486,MID,Anthony Elanga,Newcastle
485,288,14,7,True,2026-03-04T20:15:00Z,2.0,1.0,29,False,84,1,0,0,1,0,0,0,0,0,0,0,24,39.8,24.2,37.0,10.1,1,5,1,7,1,1.32,0.13,1.45,1.19,72,-5931,355085,21726,27657,485,MID,Anthony Gordon,Newcastle
528,286,11,0,False,2026-03-03T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-246,20485,0,246,528,GKP,Anthony Patterson,Sunderland
82,287,16,7,True,2026-03-04T19:30:00Z,2.0,2.0,29,False,90,1,0,0,2,0,0,0,0,0,0,0,28,43.0,16.4,26.0,8.5,2,5,1,8,1,0.23,0.02,0.25,0.97,82,375520,7334400,387589,12069,82,MID,Antoine Semenyo,Man City
316,285,19,1,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,90,0,0,0,1,0,0,0,1,0,0,0,11,24.4,42.3,0.0,6.7,9,5,0,9,1,0.0,0.16,0.16,1.09,49,742,89322,3846,3104,316,DEF,Antonee Robinson,Fulham
122,282,4,0,False,2026-03-03T19:30:00Z,0.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-7,3601,11,18,122,MID,Antoni Milambo,Brentford
454,288,15,0,False,2026-03-04T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-5,7348,0,5,454,MID,Antony dos Santos,Man Utd
660,286,17,4,True,2026-03-03T19:30:00Z,0.0,1.0,29,False,90,0,0,0,1,0,0,0,0,0,0,0,20,24.4,35.4,13.0,7.3,3,4,6,13,1,0.16,0.2,0.36,0.86,47,52131,321697,61075,8944,660,MID,Anton Stach,Leeds
567,289,8,0,True,2026-03-05T20:00:00Z,1.0,3.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-979,207500,392,1371,567,GKP,Antonín Kinský,Spurs
492,288,14,0,True,2026-03-04T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-3,2673,0,3,492,MID,Antoñito Cordero Campillo,Newcastle
591,289,8,5,True,2026-03-05T20:00:00Z,1.0,3.0,29,False,90,0,1,0,3,0,0,0,0,0,0,0,23,32.4,15.6,9.0,5.7,5,3,0,8,1,0.05,0.56,0.61,1.78,48,698,19168,1227,529,591,MID,Archie Gray,Spurs
680,284,9,0,False,2026-03-03T19:30:00Z,2.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1375,21070,62,1437,680,FWD,Armando Broja,Burnley
696,287,13,0,False,2026-03-04T19:30:00Z,2.0,2.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-56,15138,0,56,696,FWD,Arnaud Kalimuendo,Nott'm Forest
678,286,11,0,False,2026-03-03T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-468,63238,0,468,678,DEF,Arthur Masuaku,Sunderland
274,289,18,0,False,2026-03-05T20:00:00Z,1.0,3.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,322,13445,1041,719,274,MID,Asher Agbinone,Crystal Palace
218,284,9,1,False,2026-03-03T19:30:00Z,2.0,0.0,29,False,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-4030,185109,3335,7365,218,FWD,Ashley Barnes,Burnley
576,289,8,0,True,2026-03-05T20:00:00Z,1.0,3.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1,1430,0,1,576,DEF,Ashley Phillips,Spurs
815,285,10,6,False,2026-03-04T19:30:00Z,0.0,1.0,29,False,90,0,0,1,0,0,0,0,0,0,0,0,23,12.6,0.3,0.0,1.3,5,1,1,6,1,0.0,0.0,0.0,0.89,45,-796,11113,666,1462,815,DEF,Axel Disasi,West Ham
198,284,9,0,False,2026-03-03T19:30:00Z,2.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-2214,121400,49,2263,198,DEF,Axel Tuanzebe,Burnley
447,288,15,0,False,2026-03-04T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,37,3212,285700,17336,14124,447,DEF,Ayden Heaven,Man Utd
685,282,5,0,True,2026-03-03T19:30:00Z,0.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-574,36786,227,801,685,DEF,Bafodé Diakité,Bournemouth
139,283,1,2,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,90,0,0,0,1,0,0,0,0,0,1,0,5,7.6,0.0,0.0,0.8,1,5,0,0,1,0.0,0.0,0.0,0.47,45,-10215,698827,5036,15251,139,GKP,Bart Verbruggen,Brighton
193,284,9,0,False,2026-03-03T19:30:00Z,2.0,0.0,29,False,90,0,0,0,2,0,0,0,1,0,0,0,5,14.6,1.8,0.0,1.6,6,3,2,8,1,0.0,0.01,0.01,1.3,39,489,18132,1300,811,193,DEF,Bashir Humphreys,Burnley
639,290,12,0,True,2026-03-03T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4,799,0,4,639,DEF,Bastien Meupiyou Menadjou,Wolves
769,288,15,0,False,2026-03-04T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10,516,14,24,769,MID,Bendito Mantato,Man Utd
114,282,4,0,False,2026-03-03T19:30:00Z,0.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-345,25026,0,345,114,DEF,Benjamin Arthur,Brentford
115,282,4,0,False,2026-03-03T19:30:00Z,0.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-44,9579,0,44,115,DEF,Benjamin Fredrick,Brentford
664,285,19,0,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-97,91949,629,726,664,GKP,Benjamin Lecomte,Fulham
681,288,15,2,False,2026-03-04T20:15:00Z,2.0,1.0,29,False,90,0,0,0,2,0,0,0,0,0,0,0,4,0.0,3.3,12.0,1.5,0,1,0,1,1,0.32,0.01,0.33,2.48,73,179879,735636,187497,7618,681,FWD,Benjamin Sesko,Man Utd
11,283,6,0,False,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-2203,60860,39,2242,11,DEF,Benjamin White,Arsenal
229,281,2,0,False,2026-03-04T19:30:00Z,1.0,4.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-266,4261,43,309,229,DEF,Benoît Badiashile Mukinayi,Chelsea
60,281,7,0,True,2026-03-04T19:30:00Z,1.0,4.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-438,33145,0,438,60,MID,Ben Broggio,Aston Villa
780,289,18,0,False,2026-03-05T20:00:00Z,1.0,3.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-124,3048,111,235,780,FWD,Ben Casey,Crystal Palace
571,289,8,0,True,2026-03-05T20:00:00Z,1.0,3.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-56,8583,6,62,571,DEF,Ben Davies,Spurs
391,282,5,0,True,2026-03-03T19:30:00Z,0.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-7,3947,4,11,391,MID,Ben Gannon-Doak,Bournemouth
96,282,5,0,True,2026-03-03T19:30:00Z,0.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10,3899,0,10,96,MID,Ben Winterburn,Bournemouth
416,287,16,2,True,2026-03-04T19:30:00Z,2.0,2.0,29,False,90,0,0,0,2,0,0,0,0,0,0,0,22,24.4,49.3,60.0,13.4,1,3,1,5,1,0.28,0.35,0.63,0.97,62,-62,75457,2340,2402,416,MID,Bernardo Mota Veiga de Carvalho e Silva,Man City
314,285,19,3,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,90,0,0,0,1,0,0,0,0,0,3,0,11,21.2,0.0,0.0,2.1,0,14,0,0,1,0.0,0.0,0.0,1.09,49,8540,199131,11082,2542,314,GKP,Bernd Leno,Fulham
735,286,11,1,False,2026-03-03T19:30:00Z,0.0,1.0,29,False,6,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.13,55,166,4042,241,75,735,MID,Bertrand Traoré,Sunderland
530,286,11,0,False,2026-03-03T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-138,14438,0,138,530,GKP,Blondy Nna Noukeu,Sunderland
259,289,18,0,False,2026-03-05T20:00:00Z,1.0,3.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,52,15348,252,200,259,DEF,Borna Sosa,Crystal Palace
58,281,7,0,True,2026-03-04T19:30:00Z,1.0,4.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-828,24460,18,846,58,MID,Boubacar Kamara,Aston Villa
649,290,12,0,True,2026-03-03T20:15:00Z,2.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,119,0,0,649,MID,Boubacar Traoré,Wolves
702,281,7,0,True,2026-03-04T19:30:00Z,1.0,4.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-54,9079,61,115,702,MID,Bradley Burrowes,Aston Villa
779,284,3,0,True,2026-03-03T19:30:00Z,2.0,0.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-144,4259,215,359,779,FWD,Braiden Graham,Everton
162,283,1,0,True,2026-03-04T19:30:00Z,0.0,1.0,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-99,6114,0,99,162,MID,Brajan Gruda,Brighton
