element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
73,42,15,0,True,2025-09-21T13:00:00Z,0.0,0.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5592,25351,40,5632,73,DEF,Adam Smith,Bournemouth
153,43,18,0,True,2025-09-20T14:00:00Z,2.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-41,913,43,84,153,DEF,Adam Webster,Brighton
273,49,19,7,False,2025-09-20T14:00:00Z,1.0,2.0,5,False,74,0,1,0,1,0,0,0,0,0,0,2,30,11.2,43.0,2.0,5.6,2,2,1,5,1,0.04,0.51,0.55,0.52,50,-6860,46799,1524,8384,273,MID,Adam Wharton,Crystal Palace
176,43,18,0,True,2025-09-20T14:00:00Z,2.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-46,4584,367,413,176,MID,Adrian Mazilu,Brighton
74,42,15,9,True,2025-09-21T13:00:00Z,0.0,0.0,5,False,90,0,0,1,0,0,0,0,0,0,0,3,29,11.4,4.9,2.0,1.8,5,10,0,5,1,0.0,0.01,0.01,0.14,45,6032,147880,16333,10301,74,DEF,Adrien Truffert,Bournemouth
562,48,2,0,True,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-502,50254,3697,4199,562,FWD,Ahmed Abdullahi,Sunderland
533,48,2,0,True,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-35,495,14,49,533,DEF,Aji Alese,Sunderland
555,48,2,0,True,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1154,6950,0,1154,555,MID,Alan Browne,Sunderland
29,41,13,0,True,2025-09-21T15:30:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1683,10333,0,1683,29,MID,Albert Sambi Lokonga,Arsenal
453,47,14,0,False,2025-09-20T16:30:00Z,2.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,4273,39791,9102,4829,453,MID,Alejandro Garnacho Ferreyra,Chelsea
499,46,9,1,True,2025-09-20T11:30:00Z,2.0,1.0,5,False,23,0,0,0,0,0,0,0,0,0,0,0,5,2.4,0.3,4.0,0.7,0,2,1,3,0,0.0,0.01,0.01,0.04,105,194797,1217515,298852,104055,499,FWD,Alexander Isak,Liverpool
386,46,9,2,True,2025-09-20T11:30:00Z,2.0,1.0,5,False,60,0,0,0,1,0,0,0,0,0,0,0,13,4.6,3.8,5.0,1.3,1,5,1,7,1,0.1,0.05,0.15,0.66,64,-9859,173297,7151,17010,386,MID,Alexis Mac Allister,Liverpool
340,50,20,0,False,2025-09-20T14:00:00Z,1.0,3.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-429,21630,420,849,340,GKP,Alex Cairns,Leeds
324,45,5,13,True,2025-09-20T19:00:00Z,3.0,1.0,5,False,79,1,1,0,1,0,0,0,0,0,0,3,47,59.8,38.3,19.0,11.7,0,5,0,5,1,0.18,0.2,0.38,0.52,65,-6096,165302,13198,19294,324,MID,Alex Iwobi,Fulham
481,42,4,0,False,2025-09-21T13:00:00Z,0.0,0.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3788,79152,2380,6168,481,DEF,Alex Murphy,Newcastle
70,42,15,0,True,2025-09-21T13:00:00Z,0.0,0.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-927,11747,0,927,70,GKP,Alex Paulsen,Bournemouth
90,42,15,3,True,2025-09-21T13:00:00Z,0.0,0.0,5,False,62,0,0,1,0,0,0,0,0,0,0,0,12,7.6,8.5,1.0,1.7,3,5,2,10,1,0.06,0.02,0.08,0.14,50,13721,28775,16843,3122,90,MID,Alex Scott,Bournemouth
641,50,11,0,True,2025-09-20T14:00:00Z,1.0,3.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-5750,136580,1452,7202,641,DEF,Alfie Pond,Wolves
366,46,9,2,True,2025-09-20T11:30:00Z,2.0,1.0,5,False,90,0,0,0,1,0,0,0,0,0,1,0,11,11.8,0.0,0.0,1.2,3,10,0,0,1,0.0,0.0,0.0,0.7,55,11168,1303545,57757,46589,366,GKP,Alisson Becker,Liverpool
600,49,8,1,True,2025-09-20T14:00:00Z,1.0,2.0,5,False,90,0,0,0,2,0,0,0,0,0,1,0,4,13.2,0.0,0.0,1.3,2,7,0,0,1,0.0,0.0,0.0,2.31,44,-27524,299601,2762,30286,600,GKP,Alphonse Areola,West Ham
431,47,7,2,True,2025-09-20T16:30:00Z,2.0,1.0,5,False,90,0,0,0,1,0,0,0,0,0,0,0,4,3.8,0.0,0.0,0.4,3,2,0,0,1,0.0,0.0,0.0,0.43,50,-3608,48362,854,4462,431,GKP,Altay Bayındır,Man Utd
59,48,17,0,False,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-29880,98726,132,30012,59,MID,Amadou Onana,Aston Villa
452,47,7,2,True,2025-09-20T16:30:00Z,2.0,1.0,5,False,90,0,0,0,1,0,0,0,0,0,0,0,8,9.2,7.9,12.0,2.9,3,6,2,11,1,0.38,0.05,0.43,0.43,63,-23384,199618,6505,29889,452,MID,Amad Diallo,Man Utd
378,46,9,0,True,2025-09-20T11:30:00Z,2.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-471,18933,1239,1710,378,DEF,Amara Nallo,Liverpool
697,42,15,1,True,2025-09-21T13:00:00Z,0.0,0.0,5,False,15,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.3,0.0,0.3,0,3,1,4,0,0.0,0.0,0.0,0.0,55,-186,3592,413,599,697,MID,Amine Adli,Bournemouth
327,45,5,0,True,2025-09-20T19:00:00Z,3.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-4187,13382,0,4187,327,MID,Andreas Hoelgebaum Pereira,Fulham
177,43,18,0,True,2025-09-20T14:00:00Z,2.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-327,3175,0,327,177,MID,Andrew Moran,Brighton
372,46,9,0,True,2025-09-20T11:30:00Z,2.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-4117,128187,3798,7915,372,DEF,Andrew Robertson,Liverpool
246,47,14,2,False,2025-09-20T16:30:00Z,2.0,1.0,5,False,69,0,0,0,1,0,0,0,0,0,0,0,17,8.4,9.6,7.0,2.5,1,7,1,9,0,0.1,0.02,0.12,0.82,45,-1475,36390,2869,4344,246,MID,Andrey Nascimento dos Santos,Chelsea
711,41,13,0,True,2025-09-21T15:30:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,49,981,183,134,711,MID,Andre Harriman-Annous,Arsenal
42,48,17,0,False,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-678,24563,1559,2237,42,DEF,Andrés García,Aston Villa
432,47,7,0,True,2025-09-20T16:30:00Z,2.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-4630,25196,0,4630,432,GKP,André Onana,Man Utd
643,50,11,1,True,2025-09-20T14:00:00Z,1.0,3.0,5,False,18,0,0,0,0,0,0,0,0,0,0,0,9,4.6,4.9,2.0,1.2,1,2,0,3,0,0.02,0.02,0.04,0.0,54,-413,9165,430,843,643,MID,André Trindade da Costa Neto,Wolves
621,49,8,0,True,2025-09-20T14:00:00Z,1.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,989,30378,2964,1975,621,MID,Andy Irving,West Ham
675,44,3,0,False,2025-09-20T14:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2453,199508,3180,5633,675,GKP,Angus Gunn,Nott'm Forest
486,42,4,1,False,2025-09-21T13:00:00Z,0.0,0.0,5,False,28,0,0,0,0,0,0,0,0,0,0,0,5,3.4,0.7,2.0,0.6,2,1,0,3,0,0.0,0.0,0.0,0.13,70,-190697,790000,23369,214066,486,MID,Anthony Elanga,Newcastle
485,42,4,0,False,2025-09-21T13:00:00Z,0.0,0.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,74,-16104,105128,1892,17996,485,MID,Anthony Gordon,Newcastle
528,48,2,0,True,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2086,27768,404,2490,528,GKP,Anthony Patterson,Sunderland
82,42,15,5,True,2025-09-21T13:00:00Z,0.0,0.0,5,False,90,0,0,1,0,0,0,0,0,0,0,0,9,8.8,13.9,4.0,2.7,1,10,3,14,1,0.11,0.05,0.16,0.14,76,1075146,5302856,1129346,54200,82,MID,Antoine Semenyo,Man City
316,45,5,0,True,2025-09-20T19:00:00Z,3.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1640,98401,9244,10884,316,DEF,Antonee Robinson,Fulham
122,45,10,0,False,2025-09-20T19:00:00Z,3.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-314,5545,237,551,122,MID,Antoni Milambo,Brentford
454,47,7,0,True,2025-09-20T16:30:00Z,2.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-1113,9107,0,1113,454,MID,Antony dos Santos,Man Utd
660,50,20,15,False,2025-09-20T14:00:00Z,1.0,3.0,5,False,90,1,1,0,1,0,0,0,0,0,0,3,55,66.4,14.1,13.0,9.4,5,7,3,15,1,0.08,0.06,0.14,1.78,50,-315,57733,5690,6005,660,MID,Anton Stach,Leeds
567,43,6,0,False,2025-09-20T14:00:00Z,2.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-9458,177812,864,10322,567,GKP,Antonín Kinský,Spurs
492,42,4,0,False,2025-09-21T13:00:00Z,0.0,0.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-189,4094,109,298,492,MID,Antoñito Cordero Campillo,Newcastle
591,43,6,1,False,2025-09-20T14:00:00Z,2.0,2.0,5,False,1,0,0,0,0,0,0,0,0,0,0,0,4,2.4,10.2,0.0,1.3,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-908,14197,569,1477,591,MID,Archie Gray,Spurs
680,44,16,0,True,2025-09-20T14:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-388,17657,1438,1826,680,FWD,Armando Broja,Burnley
696,44,3,1,False,2025-09-20T14:00:00Z,1.0,1.0,5,False,14,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.8,9.0,1.1,0,0,0,0,0,0.24,0.01,0.25,0.17,60,439,9590,1616,1177,696,FWD,Arnaud Kalimuendo,Nott'm Forest
678,48,2,1,True,2025-09-21T13:00:00Z,1.0,1.0,5,False,10,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.1,0.0,0.2,2,0,0,2,0,0.0,0.0,0.0,0.25,40,-3076,73384,775,3851,678,DEF,Arthur Masuaku,Sunderland
274,49,19,0,False,2025-09-20T14:00:00Z,1.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-193,6125,356,549,274,MID,Asher Agbinone,Crystal Palace
218,44,16,0,True,2025-09-20T14:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,914,195727,17388,16474,218,FWD,Ashley Barnes,Burnley
576,43,6,0,False,2025-09-20T14:00:00Z,2.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-119,1948,0,119,576,DEF,Ashley Phillips,Spurs
198,44,16,0,True,2025-09-20T14:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,6146,231913,23191,17045,198,DEF,Axel Tuanzebe,Burnley
447,47,7,0,True,2025-09-20T16:30:00Z,2.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,145,138084,10184,10039,447,DEF,Ayden Heaven,Man Utd
685,42,15,5,True,2025-09-21T13:00:00Z,0.0,0.0,5,False,90,0,0,1,0,0,0,0,1,0,0,0,25,20.0,11.8,4.0,3.6,5,3,2,7,1,0.0,0.03,0.03,0.14,45,-14353,48635,1122,15475,685,DEF,Bafodé Diakité,Bournemouth
139,43,18,1,True,2025-09-20T14:00:00Z,2.0,2.0,5,False,90,0,0,0,2,0,0,0,0,0,2,0,6,19.2,0.0,0.0,1.9,1,7,0,0,1,0.0,0.0,0.0,1.22,45,-43628,625730,6999,50627,139,GKP,Bart Verbruggen,Brighton
193,44,16,0,True,2025-09-20T14:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-46,6527,317,363,193,DEF,Bashir Humphreys,Burnley
639,50,11,0,True,2025-09-20T14:00:00Z,1.0,3.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-51,1108,0,51,639,DEF,Bastien Meupiyou Menadjou,Wolves
114,45,10,0,False,2025-09-20T19:00:00Z,3.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1049,31220,812,1861,114,DEF,Benjamin Arthur,Brentford
115,45,10,0,False,2025-09-20T19:00:00Z,3.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-700,17363,317,1017,115,DEF,Benjamin Fredrick,Brentford
664,45,5,0,True,2025-09-20T19:00:00Z,3.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1619,86551,1110,2729,664,GKP,Benjamin Lecomte,Fulham
681,47,7,1,True,2025-09-20T16:30:00Z,2.0,1.0,5,False,45,0,0,0,0,0,0,0,0,0,0,0,2,0.2,1.3,2.0,0.4,1,0,0,1,1,0.0,0.01,0.01,0.08,73,-81182,565503,16621,97803,681,FWD,Benjamin Sesko,Man Utd
11,41,13,0,True,2025-09-21T15:30:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-7097,56808,1137,8234,11,DEF,Benjamin White,Arsenal
229,47,14,0,False,2025-09-20T16:30:00Z,2.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-63,1105,11,74,229,DEF,Benoît Badiashile Mukinayi,Chelsea
60,48,17,0,False,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,673,38879,4031,3358,60,MID,Ben Broggio,Aston Villa
571,43,6,0,False,2025-09-20T14:00:00Z,2.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-492,10859,328,820,571,DEF,Ben Davies,Spurs
391,42,15,0,True,2025-09-21T13:00:00Z,0.0,0.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-509,6017,191,700,391,MID,Ben Gannon-Doak,Bournemouth
96,42,15,0,True,2025-09-21T13:00:00Z,0.0,0.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1316,7130,0,1316,96,MID,Ben Winterburn,Bournemouth
416,41,1,1,False,2025-09-21T15:30:00Z,1.0,1.0,5,False,90,0,0,0,1,0,0,0,1,0,0,0,10,13.8,12.3,2.0,2.8,4,6,1,11,1,0.0,0.02,0.02,0.96,64,-1200,75531,5595,6795,416,MID,Bernardo Mota Veiga de Carvalho e Silva,Man City
314,45,5,1,True,2025-09-20T19:00:00Z,3.0,1.0,5,False,90,0,0,0,1,0,0,0,1,0,2,0,9,19.2,0.0,0.0,1.9,1,6,0,0,1,0.0,0.0,0.0,0.6,50,1409,193062,9326,7917,314,GKP,Bernd Leno,Fulham
735,48,2,0,True,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,136,1050,275,139,735,MID,Bertrand Traoré,Sunderland
530,48,2,0,True,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-463,16242,228,691,530,GKP,Blondy Nna Noukeu,Sunderland
259,49,19,0,False,2025-09-20T14:00:00Z,1.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-789,14866,612,1401,259,DEF,Borna Sosa,Crystal Palace
58,48,17,6,False,2025-09-21T13:00:00Z,1.0,1.0,5,False,81,0,1,0,1,0,0,0,0,0,0,1,28,38.2,29.0,0.0,6.7,4,2,2,8,1,0.0,0.08,0.08,1.05,49,-1204,13175,498,1702,58,MID,Boubacar Kamara,Aston Villa
649,50,11,0,True,2025-09-20T14:00:00Z,1.0,3.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-5,139,0,5,649,MID,Boubacar Traoré,Wolves
702,48,17,0,False,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-113,9005,693,806,702,MID,Bradley Burrowes,Aston Villa
162,43,18,2,True,2025-09-20T14:00:00Z,2.0,2.0,5,False,62,0,0,0,1,0,0,0,0,0,0,0,5,2.4,11.8,3.0,1.7,1,3,1,5,1,0.09,0.01,0.1,0.91,54,-1205,10331,1092,2297,162,MID,Brajan Gruda,Brighton
566,43,6,0,False,2025-09-20T14:00:00Z,2.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-898,30140,454,1352,566,GKP,Brandon Austin,Spurs
13,41,13,0,True,2025-09-21T15:30:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2412,60908,2185,4597,13,DEF,Brayden Clarke,Arsenal
350,50,20,2,False,2025-09-20T14:00:00Z,1.0,3.0,5,False,90,0,0,0,1,0,0,0,0,0,0,0,9,3.4,5.7,1.0,1.0,2,7,1,10,1,0.05,0.19,0.24,1.77,54,272,6338,798,526,350,MID,Brenden Aaronson,Leeds
580,43,6,1,False,2025-09-20T14:00:00Z,2.0,2.0,5,False,18,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.5,2.0,0.3,0,0,0,0,0,0.0,0.0,0.0,0.34,71,-249310,920182,39487,288797,580,MID,Brennan Johnson,Crystal Palace
730,48,2,0,True,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,1919,7407,2936,1017,730,FWD,Brian Brobbey,Sunderland
449,47,7,10,True,2025-09-20T16:30:00Z,2.0,1.0,5,False,86,1,0,0,1,0,0,0,0,0,0,3,36,42.8,17.8,46.0,10.7,0,6,2,8,1,0.82,0.08,0.9,0.32,90,-272299,2159834,47059,319358,449,MID,Bruno Borges Fernandes,Man Utd
488,42,4,0,False,2025-09-21T13:00:00Z,0.0,0.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,-19157,285656,16506,35663,488,MID,Bruno Guimarães Rodriguez Moura,Newcastle
590,43,6,0,False,2025-09-20T14:00:00Z,2.0,2.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-222,5200,143,365,590,MID,Bryan Gil Salvatierra,Spurs
119,47,7,3,True,2025-09-20T16:30:00Z,2.0,1.0,5,False,69,0,0,1,0,0,0,0,0,0,0,0,7,2.8,11.1,22.0,3.6,1,1,0,2,1,0.09,0.08,0.17,0.13,81,-108374,1808773,102840,211214,119,MID,Bryan Mbeumo,Man Utd
