element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
562,5,19,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,56286,0,0,562,FWD,Ahmed Abdullahi,Sunderland
533,5,19,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,494,0,0,533,DEF,Aji Alese,Sunderland
555,5,19,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,9691,0,0,555,MID,Alan Browne,Sunderland
29,9,14,0,False,2025-08-17T15:30:00Z,0.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,12350,0,0,29,MID,Albert Sambi Lokonga,Arsenal
453,9,1,0,True,2025-08-17T15:30:00Z,0.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,65,0,18209,0,0,453,MID,Alejandro Garnacho Ferreyra,Chelsea
499,2,2,0,False,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,105,0,844225,0,0,499,FWD,Alexander Isak,Liverpool
386,1,4,5,True,2025-08-15T19:00:00Z,4.0,2.0,1,False,71,0,1,0,1,0,0,0,0,0,0,0,27,27.4,15.2,11.0,5.4,1,2,3,6,1,0.03,0.02,0.05,1.49,65,0,150572,0,0,386,MID,Alexis Mac Allister,Liverpool
340,10,9,0,True,2025-08-18T19:00:00Z,1.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,19764,0,0,340,GKP,Alex Cairns,Leeds
324,3,6,2,False,2025-08-16T14:00:00Z,1.0,1.0,1,False,65,0,0,0,1,0,0,0,0,0,0,0,10,9.6,40.5,1.0,5.1,0,2,0,2,1,0.01,0.28,0.29,1.05,65,0,158580,0,0,324,MID,Alex Iwobi,Fulham
481,2,2,0,False,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,77262,0,0,481,DEF,Alex Murphy,Newcastle
70,1,12,0,False,2025-08-15T19:00:00Z,4.0,2.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,12585,0,0,70,GKP,Alex Paulsen,Bournemouth
90,1,12,2,False,2025-08-15T19:00:00Z,4.0,2.0,1,False,73,0,0,0,2,0,0,0,0,0,0,0,7,2.0,2.1,2.0,0.6,1,2,0,3,1,0.0,0.0,0.0,1.81,50,0,7941,0,0,90,MID,Alex Scott,Bournemouth
641,7,13,0,True,2025-08-16T16:30:00Z,0.0,4.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,145880,0,0,641,DEF,Alfie Pond,Wolves
366,1,4,1,True,2025-08-15T19:00:00Z,4.0,2.0,1,False,90,0,0,0,2,0,0,0,0,0,1,0,8,13.6,0.0,0.0,1.4,2,7,0,0,1,0.0,0.01,0.01,1.7,55,0,1083053,0,0,366,GKP,Alisson Becker,Liverpool
600,5,17,0,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,467077,0,0,600,GKP,Alphonse Areola,West Ham
431,9,1,2,True,2025-08-17T15:30:00Z,0.0,1.0,1,False,90,0,0,0,1,0,0,0,0,0,2,0,11,13.4,0.0,0.0,1.3,1,10,0,0,1,0.0,0.0,0.0,1.31,50,0,31564,0,0,431,GKP,Altay Bayındır,Man Utd
59,2,15,5,True,2025-08-16T11:30:00Z,0.0,0.0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,19,19.4,3.0,0.0,2.2,5,7,2,14,1,0.0,0.01,0.01,1.43,50,0,148612,0,0,59,MID,Amadou Onana,Aston Villa
452,9,1,1,True,2025-08-17T15:30:00Z,0.0,1.0,1,False,35,0,0,0,0,0,0,0,0,0,0,0,12,13.4,12.3,19.0,4.5,0,1,3,4,0,0.03,0.04,0.07,0.27,65,0,290466,0,0,452,MID,Amad Diallo,Man Utd
378,1,4,0,True,2025-08-15T19:00:00Z,4.0,2.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,9069,0,0,378,DEF,Amara Nallo,Liverpool
327,3,6,0,False,2025-08-16T14:00:00Z,1.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,35842,0,0,327,MID,Andreas Hoelgebaum Pereira,Fulham
177,3,10,0,True,2025-08-16T14:00:00Z,1.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5349,0,0,177,MID,Andrew Moran,Brighton
372,1,4,0,True,2025-08-15T19:00:00Z,4.0,2.0,1,False,30,0,0,0,2,0,0,0,0,0,0,0,-3,5.4,4.1,2.0,1.2,2,0,0,2,0,0.0,0.04,0.04,0.89,60,0,129710,0,0,372,DEF,Andrew Robertson,Liverpool
246,8,8,1,True,2025-08-17T13:00:00Z,0.0,0.0,1,False,11,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.3,21.0,2.2,0,0,0,0,0,0.31,0.0,0.31,0.05,45,0,28493,0,0,246,MID,Andrey Nascimento dos Santos,Chelsea
42,2,15,0,True,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,31266,0,0,42,DEF,Andrés García,Aston Villa
432,9,1,0,True,2025-08-17T15:30:00Z,0.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,17015,0,0,432,GKP,André Onana,Man Utd
643,7,13,4,True,2025-08-16T16:30:00Z,0.0,4.0,1,False,71,0,0,0,3,0,0,0,0,0,0,0,16,15.6,1.7,0.0,1.7,3,8,4,15,1,0.0,0.01,0.01,2.22,55,0,6500,0,0,643,MID,André Trindade da Costa Neto,Wolves
621,5,17,1,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,8,0,0,0,1,0,0,0,0,0,0,0,6,4.4,14.8,0.0,1.9,0,1,1,2,0,0.0,0.06,0.06,0.04,45,0,26335,0,0,621,MID,Andy Irving,West Ham
675,4,5,0,True,2025-08-17T13:00:00Z,3.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,167619,0,0,675,GKP,Angus Gunn,Nott'm Forest
486,2,2,3,False,2025-08-16T11:30:00Z,0.0,0.0,1,False,77,0,0,1,0,0,0,0,0,0,0,0,10,8.6,29.8,27.0,6.5,0,3,0,3,1,0.57,0.06,0.63,0.17,70,0,813368,0,0,486,MID,Anthony Elanga,Newcastle
485,2,2,3,False,2025-08-16T11:30:00Z,0.0,0.0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,4,5.4,13.0,41.0,5.9,0,4,0,4,1,0.55,0.03,0.58,0.2,75,0,151396,0,0,485,MID,Anthony Gordon,Newcastle
528,5,19,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,32612,0,0,528,GKP,Anthony Patterson,Sunderland
82,1,12,15,False,2025-08-15T19:00:00Z,4.0,2.0,1,False,90,2,0,0,4,0,0,0,0,0,0,3,42,66.4,1.3,32.0,10.0,1,3,1,5,1,0.91,0.02,0.93,2.21,70,0,462445,0,0,82,MID,Antoine Semenyo,Man City
316,3,6,0,False,2025-08-16T14:00:00Z,1.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,98549,0,0,316,DEF,Antonee Robinson,Fulham
122,4,16,1,False,2025-08-17T13:00:00Z,3.0,1.0,1,False,45,0,0,0,3,0,0,0,0,0,0,0,5,4.0,1.8,0.0,0.6,0,2,2,4,1,0.0,0.01,0.01,1.49,55,0,5740,0,0,122,MID,Antoni Milambo,Brentford
454,9,1,0,True,2025-08-17T15:30:00Z,0.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,0,10103,0,0,454,MID,Antony dos Santos,Man Utd
660,10,9,8,True,2025-08-18T19:00:00Z,1.0,0.0,1,False,90,0,1,1,0,0,0,0,0,0,0,0,24,28.2,63.9,22.0,11.4,7,4,2,13,1,0.27,0.29,0.56,0.55,50,0,24549,0,0,660,MID,Anton Stach,Leeds
567,6,3,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,214302,0,0,567,GKP,Antonín Kinský,Spurs
492,2,2,0,False,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,3383,0,0,492,MID,Antoñito Cordero Campillo,Newcastle
591,6,3,3,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,70,0,0,1,0,0,0,0,0,0,0,0,13,3.6,3.0,2.0,0.9,2,5,1,8,1,0.0,0.05,0.05,0.89,50,0,13480,0,0,591,MID,Archie Gray,Spurs
680,6,18,0,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,21496,0,0,680,FWD,Armando Broja,Burnley
678,5,19,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,57197,0,0,678,DEF,Arthur Masuaku,Sunderland
274,8,7,0,False,2025-08-17T13:00:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,5499,0,0,274,MID,Asher Agbinone,Crystal Palace
218,6,18,0,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,242675,0,0,218,FWD,Ashley Barnes,Burnley
576,6,3,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,3401,0,0,576,DEF,Ashley Phillips,Spurs
198,6,18,0,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,251170,0,0,198,DEF,Axel Tuanzebe,Burnley
447,9,1,0,True,2025-08-17T15:30:00Z,0.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,156737,0,0,447,DEF,Ayden Heaven,Man Utd
685,1,12,0,False,2025-08-15T19:00:00Z,4.0,2.0,1,False,90,0,0,0,4,0,0,0,0,0,0,0,2,14.8,0.2,0.0,1.5,7,8,2,9,1,0.0,0.0,0.0,2.21,45,0,10051,0,0,685,DEF,Bafodé Diakité,Bournemouth
139,3,10,2,True,2025-08-16T14:00:00Z,1.0,1.0,1,False,90,0,0,0,1,0,0,0,0,0,1,0,9,14.4,0.0,0.0,1.4,1,6,0,0,1,0.0,0.0,0.0,0.76,45,0,773743,0,0,139,GKP,Bart Verbruggen,Brighton
193,6,18,0,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,6171,0,0,193,DEF,Bashir Humphreys,Burnley
639,7,13,0,True,2025-08-16T16:30:00Z,0.0,4.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,1665,0,0,639,DEF,Bastien Meupiyou Menadjou,Wolves
114,4,16,0,False,2025-08-17T13:00:00Z,3.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,28228,0,0,114,DEF,Benjamin Arthur,Brentford
115,4,16,0,False,2025-08-17T13:00:00Z,3.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,15179,0,0,115,DEF,Benjamin Fredrick,Brentford
664,3,6,0,False,2025-08-16T14:00:00Z,1.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,82788,0,0,664,GKP,Benjamin Lecomte,Fulham
681,9,1,1,True,2025-08-17T15:30:00Z,0.0,1.0,1,False,25,0,0,0,0,0,0,0,0,0,0,0,2,0.0,20.5,12.0,3.2,0,1,0,1,0,0.11,0.06,0.17,0.21,75,0,780071,0,0,681,FWD,Benjamin Sesko,Man Utd
11,9,14,6,False,2025-08-17T15:30:00Z,0.0,1.0,1,False,70,0,0,1,0,0,0,0,0,0,0,0,23,15.4,11.3,1.0,2.8,6,4,2,8,1,0.01,0.01,0.02,0.87,55,0,73566,0,0,11,DEF,Benjamin White,Arsenal
229,8,8,0,True,2025-08-17T13:00:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,2103,0,0,229,DEF,Benoît Badiashile Mukinayi,Chelsea
60,2,15,0,True,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,27312,0,0,60,MID,Ben Broggio,Aston Villa
571,6,3,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,8957,0,0,571,DEF,Ben Davies,Spurs
391,1,4,0,True,2025-08-15T19:00:00Z,4.0,2.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,4207,0,0,391,MID,Ben Gannon-Doak,Bournemouth
96,1,12,1,False,2025-08-15T19:00:00Z,4.0,2.0,1,False,6,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.31,45,0,7035,0,0,96,MID,Ben Winterburn,Bournemouth
416,7,20,3,False,2025-08-16T16:30:00Z,0.0,4.0,1,False,65,0,0,1,0,0,0,0,0,0,0,0,25,22.0,62.0,4.0,8.8,1,4,4,9,1,0.0,0.44,0.44,0.35,65,0,76463,0,0,416,MID,Bernardo Mota Veiga de Carvalho e Silva,Man City
314,3,6,3,False,2025-08-16T14:00:00Z,1.0,1.0,1,False,90,0,0,0,1,0,0,0,0,0,3,0,15,23.6,0.0,0.0,2.4,1,10,0,0,1,0.0,0.0,0.0,1.48,50,0,155496,0,0,314,GKP,Bernd Leno,Fulham
530,5,19,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,14855,0,0,530,GKP,Blondy Nna Noukeu,Sunderland
259,8,7,0,False,2025-08-17T13:00:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,12789,0,0,259,DEF,Borna Sosa,Crystal Palace
58,2,15,2,True,2025-08-16T11:30:00Z,0.0,0.0,1,False,90,0,0,1,0,0,0,0,1,0,0,0,13,13.8,2.2,17.0,3.3,3,6,2,11,1,0.05,0.03,0.08,1.43,50,0,19130,0,0,58,MID,Boubacar Kamara,Aston Villa
649,7,13,0,True,2025-08-16T16:30:00Z,0.0,4.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,280,0,0,649,MID,Boubacar Traoré,Wolves
162,3,10,1,True,2025-08-16T14:00:00Z,1.0,1.0,1,False,7,0,0,0,1,0,0,0,0,0,0,0,-2,0.2,0.3,4.0,0.5,0,1,1,2,0,0.31,0.0,0.31,0.24,55,0,4408,0,0,162,MID,Brajan Gruda,Brighton
566,6,3,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,28215,0,0,566,GKP,Brandon Austin,Spurs
13,9,14,0,False,2025-08-17T15:30:00Z,0.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,51990,0,0,13,DEF,Brayden Clarke,Arsenal
350,10,9,1,True,2025-08-18T19:00:00Z,1.0,0.0,1,False,23,0,0,0,0,0,0,0,0,0,0,0,10,9.2,24.9,6.0,4.0,0,0,2,2,0,0.0,0.21,0.21,0.47,55,0,6703,0,0,350,MID,Brenden Aaronson,Leeds
580,6,3,8,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,79,1,0,1,0,0,0,0,0,0,0,0,30,40.4,27.1,20.0,8.8,1,1,1,3,1,0.5,0.06,0.56,0.94,70,0,290641,0,0,580,MID,Brennan Johnson,Crystal Palace
449,9,1,2,True,2025-08-17T15:30:00Z,0.0,1.0,1,False,90,0,0,0,1,0,0,0,0,0,0,0,19,25.2,65.3,9.0,10.0,2,6,3,11,1,0.15,0.3,0.45,1.31,90,0,2117501,0,0,449,MID,Bruno Borges Fernandes,Man Utd
488,2,2,3,False,2025-08-16T11:30:00Z,0.0,0.0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,11,7.6,22.6,2.0,3.2,1,5,2,8,1,0.0,0.1,0.1,0.2,65,0,163281,0,0,488,MID,Bruno Guimarães Rodriguez Moura,Newcastle
590,6,3,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,4754,0,0,590,MID,Bryan Gil Salvatierra,Spurs
119,9,1,2,True,2025-08-17T15:30:00Z,0.0,1.0,1,False,90,0,0,0,1,0,0,0,0,0,0,0,17,10.6,21.4,49.0,8.1,1,5,0,6,1,0.42,0.05,0.47,1.31,80,0,1322663,0,0,119,MID,Bryan Mbeumo,Man Utd
16,9,14,3,False,2025-08-17T15:30:00Z,0.0,1.0,1,False,90,0,0,1,0,0,0,0,0,0,0,0,7,12.0,16.4,7.0,3.5,0,2,3,5,1,0.15,0.09,0.24,1.52,100,0,1602493,0,0,16,MID,Bukayo Saka,Arsenal
265,8,7,0,False,2025-08-17T13:00:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,2907,0,0,265,DEF,Caleb Kporha,Crystal Palace
69,1,12,0,False,2025-08-15T19:00:00Z,4.0,2.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,19490,0,0,69,GKP,Callan McKenna,Bournemouth
306,10,11,0,False,2025-08-18T19:00:00Z,1.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,8013,0,0,306,MID,Callum Bates,Everton
516,4,5,2,True,2025-08-17T13:00:00Z,3.0,1.0,1,False,90,0,0,0,1,0,0,0,0,0,0,0,20,11.8,32.3,9.0,5.3,0,0,0,0,1,0.02,0.24,0.26,1.5,60,0,118869,0,0,516,MID,Callum Hudson-Odoi,Nott'm Forest
626,5,17,0,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,66201,0,0,626,FWD,Callum Marshall,West Ham
595,6,3,0,True,2025-08-16T14:00:00Z,3.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,18414,0,0,595,MID,Callum Olusesi,Spurs
671,5,17,1,False,2025-08-16T14:00:00Z,3.0,0.0,1,False,19,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0.0,8.0,0.5,0,1,0,1,0,0.02,0.0,0.02,0.08,60,0,45673,0,0,671,FWD,Callum Wilson,West Ham
