element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
153,313,3,0,False,2026-04-11T14:00:00Z,0.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,6,897,27,21,153,DEF,Adam Webster,Brighton
273,315,15,1,True,2026-04-12T13:00:00Z,2.0,1.0,32,False,26,0,0,0,0,0,0,0,0,0,0,0,4,5.8,0.3,0.0,0.6,3,1,0,4,0,0.0,0.01,0.01,0.02,50,-1189,80621,2047,3236,273,MID,Adam Wharton,Crystal Palace
176,313,3,0,False,2026-04-11T14:00:00Z,0.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7,2360,0,7,176,MID,Adrian Mazilu,Brighton
74,311,1,4,False,2026-04-11T11:30:00Z,1.0,2.0,32,False,90,0,1,0,1,0,0,0,1,0,0,0,9,6.6,2.6,2.0,1.1,5,2,2,7,1,0.0,0.01,0.01,2.32,47,60183,468121,91803,31620,74,DEF,Adrien Truffert,Bournemouth
562,319,18,0,True,2026-04-12T13:00:00Z,1.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-820,57095,516,1336,562,FWD,Ahmed Abdullahi,Sunderland
752,320,20,0,True,2026-04-10T19:00:00Z,4.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-22,3957,45,67,752,DEF,Airidas Golambeckis,West Ham
533,319,18,0,True,2026-04-12T13:00:00Z,1.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1,444,0,1,533,DEF,Aji Alese,Sunderland
555,319,18,0,True,2026-04-12T13:00:00Z,1.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7,3807,0,7,555,MID,Alan Browne,Sunderland
29,311,4,0,True,2026-04-11T11:30:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-13,6336,0,13,29,MID,Albert Sambi Lokonga,Arsenal
453,314,13,1,True,2026-04-12T15:30:00Z,0.0,3.0,32,False,23,0,0,0,1,0,0,0,0,0,0,0,3,0.2,1.7,2.0,0.4,0,1,0,1,0,0.0,0.01,0.01,0.53,64,-1124,60793,1099,2223,453,MID,Alejandro Garnacho Ferreyra,Chelsea
499,316,10,1,True,2026-04-11T16:30:00Z,2.0,0.0,32,False,21,0,0,0,0,0,0,0,0,0,0,0,1,8.0,1.1,0.0,0.9,2,0,0,2,0,0.0,0.0,0.0,0.45,103,2272,456954,3729,1457,499,FWD,Alexander Isak,Liverpool
386,316,10,1,True,2026-04-11T16:30:00Z,2.0,0.0,32,False,22,0,0,0,0,0,0,0,0,0,0,0,2,0.8,10.3,1.0,1.2,0,1,0,1,0,0.1,0.02,0.12,0.45,63,-16329,304712,11156,27485,386,MID,Alexis Mac Allister,Liverpool
340,317,14,0,False,2026-04-13T19:00:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-132,19173,92,224,340,GKP,Alex Cairns,Leeds
324,316,12,2,False,2026-04-11T16:30:00Z,2.0,0.0,32,False,90,0,0,0,2,0,0,0,0,0,0,0,20,27.4,32.7,27.0,8.7,3,5,1,9,1,0.04,0.32,0.36,1.59,64,-61732,293768,4946,66678,324,MID,Alex Iwobi,Fulham
481,315,8,0,False,2026-04-12T13:00:00Z,2.0,1.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-469,89367,518,987,481,DEF,Alex Murphy,Newcastle
70,311,1,0,False,2026-04-11T11:30:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-23,7007,0,23,70,GKP,Alex Paulsen,Bournemouth
90,311,1,12,False,2026-04-11T11:30:00Z,1.0,2.0,32,False,90,1,0,0,1,0,0,0,0,0,0,3,33,54.4,12.4,20.0,8.7,4,8,1,13,1,0.39,0.05,0.44,2.32,50,2262,159650,21256,18994,90,MID,Alex Scott,Bournemouth
801,311,1,1,False,2026-04-11T11:30:00Z,1.0,2.0,32,False,5,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,2,0,0,2,0,0.0,0.0,0.0,0.24,49,-7,920,29,36,801,MID,Alex Tóth,Bournemouth
786,316,12,0,False,2026-04-11T16:30:00Z,2.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,28,1302,62,34,786,GKP,Alfie McNally,Fulham
641,320,19,0,False,2026-04-10T19:00:00Z,4.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-944,123110,0,944,641,DEF,Alfie Pond,Wolves
366,316,10,0,True,2026-04-11T16:30:00Z,2.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-67210,755131,434,67644,366,GKP,Alisson Becker,Liverpool
600,320,20,0,True,2026-04-10T19:00:00Z,4.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-2727,258334,2593,5320,600,GKP,Alphonse Areola,West Ham
431,317,11,0,True,2026-04-13T19:00:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,59,40853,336,277,431,GKP,Altay Bayındır,Man Utd
792,318,16,0,False,2026-04-12T13:00:00Z,1.0,1.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1,503,25,26,792,MID,Alysson Edward Franco da Rocha dos Santos,Aston Villa
59,318,16,3,False,2026-04-12T13:00:00Z,1.0,1.0,32,False,90,0,0,0,1,0,0,0,0,0,0,1,21,21.8,15.1,7.0,4.4,4,5,2,11,1,0.02,0.04,0.06,1.15,48,371,90127,2394,2023,59,MID,Amadou Onana,Aston Villa
452,317,11,2,True,2026-04-13T19:00:00Z,1.0,2.0,32,False,69,0,0,0,2,0,0,0,0,0,0,0,11,3.8,3.8,13.0,2.1,0,0,2,2,1,0.05,0.01,0.06,2.01,62,-2266,186853,4530,6796,452,MID,Amad Diallo,Man Utd
378,316,10,0,True,2026-04-11T16:30:00Z,2.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,37,-3896,128488,856,4752,378,DEF,Amara Nallo,Liverpool
697,311,1,0,False,2026-04-11T11:30:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-8219,46780,601,8820,697,MID,Amine Adli,Bournemouth
327,316,12,0,False,2026-04-11T16:30:00Z,2.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-10,7533,0,10,327,MID,Andreas Hoelgebaum Pereira,Fulham
177,313,3,0,False,2026-04-11T14:00:00Z,0.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3,1988,0,3,177,MID,Andrew Moran,Brighton
372,316,10,6,True,2026-04-11T16:30:00Z,2.0,0.0,32,False,90,0,0,1,0,0,0,0,0,0,0,0,26,15.8,12.3,24.0,5.2,5,1,0,5,1,0.36,0.02,0.38,1.04,57,31,130725,1111,1080,372,DEF,Andrew Robertson,Liverpool
246,314,13,2,True,2026-04-12T15:30:00Z,0.0,3.0,32,False,66,0,0,0,2,0,0,0,0,0,0,0,12,15.0,11.1,4.0,3.0,4,2,1,7,1,0.05,0.02,0.07,1.76,45,-322,37870,894,1216,246,MID,Andrey Nascimento dos Santos,Chelsea
711,311,4,0,True,2026-04-11T11:30:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,0,2025,25,25,711,MID,Andre Harriman-Annous,Arsenal
42,318,16,1,False,2026-04-12T13:00:00Z,1.0,1.0,32,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,39,39,26597,295,256,42,DEF,Andrés García,Aston Villa
432,317,11,0,True,2026-04-13T19:00:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-31,18238,0,31,432,GKP,André Onana,Man Utd
643,320,19,4,False,2026-04-10T19:00:00Z,4.0,0.0,32,False,90,0,0,0,4,0,0,0,0,0,0,0,19,17.4,17.0,1.0,3.5,2,6,4,12,1,0.02,0.06,0.08,2.35,52,1613,14650,2326,713,643,MID,André Trindade da Costa Neto,Wolves
621,320,20,0,True,2026-04-10T19:00:00Z,4.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-345,26830,0,345,621,MID,Andy Irving,West Ham
816,320,19,2,False,2026-04-10T19:00:00Z,4.0,0.0,32,False,60,0,0,0,1,0,0,0,0,0,0,0,8,3.0,17.7,8.0,2.9,0,0,0,0,1,0.1,0.08,0.18,1.05,47,-86,1741,103,189,816,MID,Angel Gomes,Wolves
675,318,2,0,True,2026-04-12T13:00:00Z,1.0,1.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-422,146847,111,533,675,GKP,Angus Gunn,Nott'm Forest
486,315,8,1,False,2026-04-12T13:00:00Z,2.0,1.0,32,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3.0,0.0,0.3,0,0,0,0,0,0.0,0.0,0.0,0.06,65,3326,350468,6290,2964,486,MID,Anthony Elanga,Newcastle
485,315,8,3,False,2026-04-12T13:00:00Z,2.0,1.0,32,False,70,0,0,1,0,0,0,0,0,0,0,0,5,0.2,6.3,9.0,1.6,0,2,0,2,1,0.04,0.03,0.07,1.42,74,104481,999646,235366,130885,485,MID,Anthony Gordon,Newcastle
528,319,18,0,True,2026-04-12T13:00:00Z,1.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-182,19780,0,182,528,GKP,Anthony Patterson,Sunderland
82,314,7,2,False,2026-04-12T15:30:00Z,0.0,3.0,32,False,90,0,0,1,0,0,0,0,1,0,0,0,13,10.6,18.7,38.0,6.7,1,2,0,3,1,0.29,0.03,0.32,1.14,82,322359,7289095,386543,64184,82,MID,Antoine Semenyo,Man City
316,316,12,3,False,2026-04-11T16:30:00Z,2.0,0.0,32,False,68,0,0,0,2,0,0,0,0,0,0,0,9,23.0,12.3,2.0,3.7,6,3,4,10,1,0.0,0.03,0.03,1.15,49,-9604,108213,1630,11234,316,DEF,Antonee Robinson,Fulham
122,312,9,0,True,2026-04-11T14:00:00Z,2.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,3,3598,24,21,122,MID,Antoni Milambo,Brentford
454,317,11,0,True,2026-04-13T19:00:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,59,-9,7320,0,9,454,MID,Antony dos Santos,Man Utd
660,317,14,0,False,2026-04-13T19:00:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-55140,306885,29664,84804,660,MID,Anton Stach,Leeds
567,319,17,2,False,2026-04-12T13:00:00Z,1.0,0.0,32,False,90,0,0,0,1,0,0,0,0,0,1,0,9,13.2,0.0,0.0,1.3,2,9,0,0,1,0.0,0.0,0.0,1.33,39,-1271,202701,1075,2346,567,GKP,Antonín Kinský,Spurs
492,315,8,0,False,2026-04-12T13:00:00Z,2.0,1.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-7,2664,0,7,492,MID,Antoñito Cordero Campillo,Newcastle
591,319,17,2,False,2026-04-12T13:00:00Z,1.0,0.0,32,False,60,0,0,0,1,0,0,0,0,0,0,0,7,3.6,0.8,0.0,0.4,3,2,0,5,1,0.0,0.0,0.0,1.07,48,-65,21143,966,1031,591,MID,Archie Gray,Spurs
680,313,6,1,True,2026-04-11T14:00:00Z,0.0,2.0,32,False,8,0,0,0,1,0,0,0,0,0,0,0,2,1.0,0.6,0.0,0.2,0,0,0,0,0,0.0,0.0,0.0,0.13,52,-239,19706,159,398,680,FWD,Armando Broja,Burnley
696,318,2,0,True,2026-04-12T13:00:00Z,1.0,1.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,60,-69,14949,0,69,696,FWD,Arnaud Kalimuendo,Nott'm Forest
678,319,18,0,True,2026-04-12T13:00:00Z,1.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-398,61999,0,398,678,DEF,Arthur Masuaku,Sunderland
274,315,15,0,True,2026-04-12T13:00:00Z,2.0,1.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-164,12809,277,441,274,MID,Asher Agbinone,Crystal Palace
218,313,6,0,True,2026-04-11T14:00:00Z,0.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-3369,174765,2855,6224,218,FWD,Ashley Barnes,Burnley
576,319,17,0,False,2026-04-12T13:00:00Z,1.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-4,1415,0,4,576,DEF,Ashley Phillips,Spurs
815,320,20,6,True,2026-04-10T19:00:00Z,4.0,0.0,32,False,90,0,0,1,0,0,0,0,0,0,0,0,25,15.6,0.5,0.0,1.6,3,2,3,6,1,0.0,0.0,0.0,0.59,45,2385,15611,3272,887,815,DEF,Axel Disasi,West Ham
198,313,6,0,True,2026-04-11T14:00:00Z,0.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-984,116794,274,1258,198,DEF,Axel Tuanzebe,Burnley
447,317,11,0,True,2026-04-13T19:00:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,37,-4004,275009,11284,15288,447,DEF,Ayden Heaven,Man Utd
685,311,1,0,False,2026-04-11T11:30:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-317,35768,239,556,685,DEF,Bafodé Diakité,Bournemouth
139,313,3,9,False,2026-04-11T14:00:00Z,0.0,2.0,32,False,90,0,0,1,0,0,0,0,0,0,4,2,36,40.0,0.0,0.0,4.0,0,7,0,0,1,0.0,0.0,0.0,0.88,45,343543,1059886,367676,24133,139,GKP,Bart Verbruggen,Brighton
193,313,6,2,True,2026-04-11T14:00:00Z,0.0,2.0,32,False,81,0,0,0,1,0,0,0,0,0,0,0,14,24.4,21.5,13.0,5.9,5,4,2,7,1,0.05,0.03,0.08,1.81,39,-148,18084,785,933,193,DEF,Bashir Humphreys,Burnley
639,320,19,0,False,2026-04-10T19:00:00Z,4.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3,787,0,3,639,DEF,Bastien Meupiyou Menadjou,Wolves
769,317,11,0,True,2026-04-13T19:00:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,5,602,22,17,769,MID,Bendito Mantato,Man Utd
114,312,9,0,True,2026-04-11T14:00:00Z,2.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-265,24246,0,265,114,DEF,Benjamin Arthur,Brentford
115,312,9,0,True,2026-04-11T14:00:00Z,2.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-21,9501,0,21,115,DEF,Benjamin Fredrick,Brentford
664,316,12,0,False,2026-04-11T16:30:00Z,2.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-432,90429,245,677,664,GKP,Benjamin Lecomte,Fulham
681,317,11,2,True,2026-04-13T19:00:00Z,1.0,2.0,32,False,90,0,0,0,2,0,0,0,0,0,0,0,10,10.4,2.3,44.0,5.7,0,2,0,2,1,0.31,0.01,0.32,2.37,74,-37183,872171,35965,73148,681,FWD,Benjamin Sesko,Man Utd
11,311,4,1,True,2026-04-11T11:30:00Z,1.0,2.0,32,False,75,0,0,0,2,0,0,0,0,0,0,0,13,20.2,12.3,2.0,3.5,7,3,2,9,1,0.02,0.02,0.04,1.18,51,5055,64600,5897,842,11,DEF,Benjamin White,Arsenal
229,314,13,0,True,2026-04-12T15:30:00Z,0.0,3.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-144,3903,32,176,229,DEF,Benoît Badiashile Mukinayi,Chelsea
60,318,16,0,False,2026-04-12T13:00:00Z,1.0,1.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-265,32268,0,265,60,MID,Ben Broggio,Aston Villa
780,315,15,0,True,2026-04-12T13:00:00Z,2.0,1.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-14,3369,110,124,780,FWD,Ben Casey,Crystal Palace
571,319,17,0,False,2026-04-12T13:00:00Z,1.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-5,8503,23,28,571,DEF,Ben Davies,Spurs
391,311,1,0,False,2026-04-11T11:30:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,55,4080,66,11,391,MID,Ben Gannon-Doak,Bournemouth
96,311,1,0,False,2026-04-11T11:30:00Z,1.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10,3866,0,10,96,MID,Ben Winterburn,Bournemouth
416,314,7,3,False,2026-04-12T15:30:00Z,0.0,3.0,32,False,80,0,0,1,0,0,0,0,0,0,0,0,16,14.2,7.6,30.0,5.2,2,3,4,9,1,0.25,0.08,0.33,0.52,62,11177,85661,13564,2387,416,MID,Bernardo Mota Veiga de Carvalho e Silva,Man City
314,316,12,2,False,2026-04-11T16:30:00Z,2.0,0.0,32,False,90,0,0,0,2,0,0,0,0,0,3,0,13,26.0,0.0,0.0,2.6,2,8,0,0,1,0.0,0.0,0.0,1.59,49,-22760,242103,3204,25964,314,GKP,Bernd Leno,Fulham
735,319,18,0,True,2026-04-12T13:00:00Z,1.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-45,3761,14,59,735,MID,Bertrand Traoré,Sunderland
530,319,18,0,True,2026-04-12T13:00:00Z,1.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-168,13897,0,168,530,GKP,Blondy Nna Noukeu,Sunderland
259,315,15,1,True,2026-04-12T13:00:00Z,2.0,1.0,32,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,0,0,0,0,0.0,0.0,0.0,0.0,48,74,15897,221,147,259,DEF,Borna Sosa,Crystal Palace
58,318,16,0,False,2026-04-12T13:00:00Z,1.0,1.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-399,22918,21,420,58,MID,Boubacar Kamara,Aston Villa
649,320,19,0,False,2026-04-10T19:00:00Z,4.0,0.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,119,0,0,649,MID,Boubacar Traoré,Wolves
702,318,16,0,False,2026-04-12T13:00:00Z,1.0,1.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-18,9125,49,67,702,MID,Bradley Burrowes,Aston Villa
779,312,5,0,False,2026-04-11T14:00:00Z,2.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,68,4794,234,166,779,FWD,Braiden Graham,Everton
162,313,3,0,False,2026-04-11T14:00:00Z,0.0,2.0,32,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-46,5933,0,46,162,MID,Brajan Gruda,Brighton
