element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
116,364,8,0,True,2026-05-17T14:00:00Z,2.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,203,44437,578,375,116,DEF,Aaron Hickey,Brentford
674,369,19,0,True,2026-05-17T16:30:00Z,3.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1399,99228,692,2091,674,GKP,Aaron Ramsdale,Newcastle
211,361,1,0,False,2026-05-18T19:00:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-336,181659,0,336,211,MID,Aaron Ramsey,Burnley
610,369,15,1,False,2026-05-17T16:30:00Z,3.0,1.0,37,False,62,0,0,0,2,0,0,0,0,0,0,0,0,5.0,1.7,0.0,0.7,2,3,1,3,1,0.0,0.02,0.02,0.95,41,-2155,560851,2121,4276,610,DEF,Aaron Wan-Bissaka,West Ham
234,365,18,0,True,2026-05-19T19:15:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-5,6865,0,5,234,DEF,Aarón Anselmino,Chelsea
165,367,11,0,False,2026-05-17T14:00:00Z,1.0,0.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2,1418,0,2,165,MID,Abdallah Sima,Brighton
554,366,9,0,False,2026-05-17T14:00:00Z,1.0,3.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-40,40389,322,362,554,MID,Abdoullah Ba,Sunderland
406,363,4,0,False,2026-05-19T18:30:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-2093,95241,2744,4837,406,DEF,Abdukodir Khusanov,Man City
326,369,15,0,False,2026-05-17T16:30:00Z,3.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-247,19669,43,290,326,MID,Adama Traoré Diarra,West Ham
817,370,10,2,True,2026-05-17T14:00:00Z,1.0,1.0,37,False,71,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3,6.0,0.6,1,1,1,3,1,0.41,0.0,0.41,1.39,52,-1399,6777,287,1686,817,FWD,Adam Armstrong,Wolves
667,366,17,0,True,2026-05-17T14:00:00Z,1.0,3.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,22,7459,52,30,667,DEF,Adam Aznou,Everton
73,363,13,0,True,2026-05-19T18:30:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,358,25077,565,207,73,DEF,Adam Smith,Bournemouth
153,367,11,0,False,2026-05-17T14:00:00Z,1.0,0.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,8,923,23,15,153,DEF,Adam Webster,Brighton
273,364,5,11,False,2026-05-17T14:00:00Z,2.0,2.0,37,False,90,1,0,0,2,0,0,0,0,0,0,2,39,54.8,51.5,20.0,12.6,4,7,2,13,1,0.18,0.13,0.31,2.05,50,-5646,98805,1296,6942,273,MID,Adam Wharton,Crystal Palace
176,367,11,0,False,2026-05-17T14:00:00Z,1.0,0.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,2340,0,6,176,MID,Adrian Mazilu,Brighton
74,363,13,0,True,2026-05-19T18:30:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,2948,608214,33119,30171,74,DEF,Adrien Truffert,Bournemouth
562,366,9,0,False,2026-05-17T14:00:00Z,1.0,3.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-242,55450,344,586,562,FWD,Ahmed Abdullahi,Sunderland
752,369,15,0,False,2026-05-17T16:30:00Z,3.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,10,4448,61,51,752,DEF,Airidas Golambeckis,West Ham
533,366,9,0,False,2026-05-17T14:00:00Z,1.0,3.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2,435,0,2,533,DEF,Aji Alese,Sunderland
555,366,9,0,False,2026-05-17T14:00:00Z,1.0,3.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5,3778,0,5,555,MID,Alan Browne,Sunderland
29,361,3,0,True,2026-05-18T19:00:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4,6296,0,4,29,MID,Albert Sambi Lokonga,Arsenal
453,365,18,0,True,2026-05-19T19:15:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,64,-912,56777,36,948,453,MID,Alejandro Garnacho Ferreyra,Chelsea
499,362,2,0,False,2026-05-15T19:00:00Z,4.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,103,-4578,509475,6438,11016,499,FWD,Alexander Isak,Liverpool
386,362,2,4,False,2026-05-15T19:00:00Z,4.0,2.0,37,False,90,0,0,0,4,0,0,0,0,0,0,0,18,16.2,28.0,15.0,5.9,2,8,2,12,1,0.1,0.04,0.14,1.85,61,-7998,234221,2681,10679,386,MID,Alexis Mac Allister,Liverpool
340,367,6,0,True,2026-05-17T14:00:00Z,1.0,0.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,31,18908,145,114,340,GKP,Alex Cairns,Leeds
324,370,20,2,False,2026-05-17T14:00:00Z,1.0,1.0,37,False,66,0,0,0,1,0,0,0,0,0,0,0,15,11.4,11.3,30.0,5.3,0,5,0,5,1,0.18,0.11,0.29,0.73,61,-6683,145882,683,7366,324,MID,Alex Iwobi,Fulham
481,369,19,0,True,2026-05-17T16:30:00Z,3.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,38,-245,87778,390,635,481,DEF,Alex Murphy,Newcastle
70,363,13,0,True,2026-05-19T18:30:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-22,6853,0,22,70,GKP,Alex Paulsen,Bournemouth
90,363,13,0,True,2026-05-19T18:30:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-25543,274543,6976,32519,90,MID,Alex Scott,Bournemouth
801,363,13,0,True,2026-05-19T18:30:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2,935,15,17,801,MID,Alex Tóth,Bournemouth
828,370,10,0,True,2026-05-17T14:00:00Z,1.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-31,692,52,83,828,GKP,Alfie Brooks,Wolves
839,367,6,0,True,2026-05-17T14:00:00Z,1.0,0.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,839,MID,Alfie Cresswell,Leeds
786,370,20,0,False,2026-05-17T14:00:00Z,1.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-22,1646,43,65,786,GKP,Alfie McNally,Fulham
641,370,10,0,True,2026-05-17T14:00:00Z,1.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-580,119406,0,580,641,DEF,Alfie Pond,Wolves
366,362,2,0,False,2026-05-15T19:00:00Z,4.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-5902,674453,170,6072,366,GKP,Alisson Becker,Liverpool
600,369,15,0,False,2026-05-17T16:30:00Z,3.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-2241,244577,829,3070,600,GKP,Alphonse Areola,West Ham
431,368,16,0,True,2026-05-17T11:30:00Z,3.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,10,41157,204,194,431,GKP,Altay Bayındır,Man Utd
792,362,12,0,True,2026-05-15T19:00:00Z,4.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-3,670,13,16,792,MID,Alysson Edward Franco da Rocha dos Santos,Aston Villa
59,362,12,0,True,2026-05-15T19:00:00Z,4.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1794,80687,15,1809,59,MID,Amadou Onana,Aston Villa
452,368,16,2,True,2026-05-17T11:30:00Z,3.0,2.0,37,False,90,0,0,0,2,0,0,0,0,0,0,0,5,4.0,14.2,29.0,4.7,0,2,1,3,1,0.12,0.33,0.45,1.88,62,-605,170528,2163,2768,452,MID,Amad Diallo,Man Utd
378,362,2,0,False,2026-05-15T19:00:00Z,4.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,37,-1742,114209,938,2680,378,DEF,Amara Nallo,Liverpool
697,363,13,0,True,2026-05-19T18:30:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1579,28206,79,1658,697,MID,Amine Adli,Bournemouth
327,370,20,0,False,2026-05-17T14:00:00Z,1.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-6,7499,0,6,327,MID,Andreas Hoelgebaum Pereira,Fulham
177,367,11,0,False,2026-05-17T14:00:00Z,1.0,0.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,1969,0,6,177,MID,Andrew Moran,Brighton
372,362,2,0,False,2026-05-15T19:00:00Z,4.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-1218,136890,699,1917,372,DEF,Andrew Robertson,Liverpool
246,365,18,0,True,2026-05-19T19:15:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,468,36511,976,508,246,MID,Andrey Nascimento dos Santos,Chelsea
711,361,3,0,True,2026-05-18T19:00:00Z,,,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,2,2086,16,14,711,MID,Andre Harriman-Annous,Arsenal
42,362,12,0,True,2026-05-15T19:00:00Z,4.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-71,26616,146,217,42,DEF,Andrés García,Aston Villa
432,368,16,0,True,2026-05-17T11:30:00Z,3.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-12,18165,0,12,432,GKP,André Onana,Man Utd
643,370,10,3,True,2026-05-17T14:00:00Z,1.0,1.0,37,False,90,0,0,0,1,0,0,0,1,0,0,0,10,2.6,2.4,0.0,0.5,2,10,2,14,1,0.0,0.01,0.01,1.53,52,-622,13435,309,931,643,MID,André Trindade da Costa Neto,Wolves
621,369,15,0,False,2026-05-17T16:30:00Z,3.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-153,25741,0,153,621,MID,Andy Irving,West Ham
816,370,10,0,True,2026-05-17T14:00:00Z,1.0,1.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,165,2048,310,145,816,MID,Angel Gomes,Wolves
675,368,14,0,False,2026-05-17T11:30:00Z,3.0,2.0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-354,145113,116,470,675,GKP,Angus Gunn,Nott'm Forest
