element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,position,name,team
116,344,19,1,True,2026-05-02T14:00:00Z,3.0,0.0,35,False,1,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.0,0.0,0.2,0,0,1,1,0,0.0,0.0,0.0,0.02,40,-225,44150,273,498,116,DEF,Aaron Hickey,Brentford
674,349,6,0,True,2026-05-02T14:00:00Z,3.0,1.0,35,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2342,102597,589,2931,674,GKP,Aaron Ramsdale,Newcastle
211,347,11,0,False,2026-05-01T19:00:00Z,3.0,1.0,35,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-376,182407,0,376,211,MID,Aaron Ramsey,Burnley
610,344,5,1,False,2026-05-02T14:00:00Z,3.0,0.0,35,False,25,0,0,0,1,0,0,0,0,0,0,0,2,8.8,0.8,0.0,1.0,1,2,1,2,0,0.0,0.0,0.0,0.14,41,-9998,572152,1064,11062,610,DEF,Aaron Wan-Bissaka,West Ham
234,345,16,0,True,2026-05-04T14:00:00Z,1.0,3.0,35,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-10,6879,0,10,234,DEF,Aarón Anselmino,Chelsea
165,349,15,0,False,2026-05-02T14:00:00Z,3.0,1.0,35,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,0,1420,0,0,165,MID,Abdallah Sima,Brighton
554,350,20,0,False,2026-05-02T14:00:00Z,1.0,1.0,35,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-306,40530,201,507,554,MID,Abdoullah Ba,Sunderland
406,346,9,3,False,2026-05-04T19:00:00Z,3.0,3.0,35,False,90,0,0,0,3,0,0,0,0,0,0,0,10,32.2,2.2,1.0,3.5,7,8,3,10,1,0.01,0.02,0.03,2.77,54,12101,84470,13655,1554,406,DEF,Abdukodir Khusanov,Man City
326,344,5,1,False,2026-05-02T14:00:00Z,3.0,0.0,35,False,16,0,0,0,1,0,0,0,0,0,0,0,3,4.2,5.3,2.0,1.2,0,0,1,1,0,0.0,0.01,0.01,0.14,51,-177,20002,107,284,326,MID,Adama Traoré Diarra,West Ham
817,350,17,2,True,2026-05-02T14:00:00Z,1.0,1.0,35,False,90,0,0,0,1,0,0,0,0,0,0,0,9,11.8,13.3,44.0,6.9,0,1,2,3,1,0.32,0.17,0.49,0.66,52,-830,9321,1452,2282,817,FWD,Adam Armstrong,Wolves
667,346,13,0,True,2026-05-04T19:00:00Z,3.0,3.0,35,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-41,7401,18,59,667,DEF,Adam Aznou,Everton
