name,time,event
wildcard,2025-09-21T17:14:28.911909Z,6
freehit,2025-11-28T13:12:30.023577Z,13
3xc,2025-12-19T16:46:14.395898Z,17
bboost,2025-12-26T17:38:51.298096Z,18
wildcard,2026-04-08T16:23:57.032299Z,32
bboost,2026-04-17T09:06:44.538683Z,33
freehit,2026-04-24T09:43:46.841942Z,34
3xc,2026-05-15T12:14:18.505823Z,37
