id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
1209,Ciro Immobile,33,2706,29,21.299808682873845,9,6.810372309759259,110,37,3,1,F,Lazio,22,15.209529461339116,23.533572487533092,5.524158710613847
1513,Mauro Icardi,34,2984,29,23.019863333553076,2,4.514053216204047,98,31,2,0,F,Inter,23,17.69077955558896,22.24777320213616,3.04539380595088
1294,Paulo Dybala,33,2356,22,13.170289436355233,5,4.819444891065359,114,54,0,0,F M S,Juventus,19,9.363873081281781,15.791880454868078,6.677143428474665
1230,Fabio Quagliarella,35,2747,19,18.391944392584264,6,6.648938776925206,111,37,4,0,F S,Sampdoria,12,12.301587329246104,17.737697571516037,2.568524523638189
1384,Dries Mertens,38,3026,18,18.78953269869089,6,7.525534484535456,128,59,4,0,F S,Napoli,14,14.9830437079072,26.60213926807046,9.092547074891627
1253,Edin Dzeko,36,3016,16,17.002712409943342,4,4.159456540830433,152,49,6,0,F S,Roma,16,17.002712409943342,23.339887775480747,5.367070326581597
1293,Gonzalo Higuaín,35,2811,16,13.411729529500008,6,3.2216845341026783,102,30,4,0,F S,Juventus,15,11.889127161353827,18.532193060964346,5.675433866679668
1102,Giovanni Simeone,38,3027,14,14.101910475641489,4,2.7589886840432882,106,37,2,0,F S,Fiorentina,14,14.101910475641489,17.262482844293118,2.6692787688225508
1185,Iago Falque,37,2864,12,8.742747833952308,8,7.619544985704124,76,72,2,0,F M S,Torino,12,8.742747833952308,15.690612580627203,3.2429327443242073
1340,Roberto Inglese,34,2807,12,9.060249483212829,2,2.5520588983781636,76,25,3,0,F S,Chievo,11,7.537650501355529,9.97262318432331,2.3164838375523686
1543,Sergej Milinkovic-Savic,35,2856,12,6.583664470817894,3,6.250788372009993,91,51,8,0,M S,Lazio,12,6.583664470817894,18.66026286408305,11.146417804062366
1903,Kevin Lasagna,29,2159,12,13.01709595695138,1,0.6069352040067315,72,11,1,0,F M S,Udinese,12,13.01709595695138,15.851691884920001,2.6421421710401773
448,Ivan Perisic,37,3320,11,9.32253023982048,9,9.830475230701268,116,72,4,0,D F M,Inter,11,9.32253023982048,23.860376492142677,7.067653268575668
1104,Leonardo Pavoletti,33,2728,11,11.587606087327003,0,1.8446425050497055,86,23,8,0,F S,Cagliari,11,11.587606087327003,12.568766495212913,3.448701659217477
1148,Duván Zapata,31,2122,11,9.476613890379667,4,3.5229168720543385,53,29,1,0,F S,Sampdoria,11,9.476613890379667,13.796359289437532,2.9544056951999664
1219,Luis Alberto,34,2688,11,7.415718359872699,14,10.925709586590528,80,87,5,0,F M S,Lazio,10,5.893121024593711,18.896084995940328,9.985802702605724
1426,Josip Ilicic,31,2007,11,8.720241472125053,8,6.3604792430996895,90,66,3,0,F M S,Atalanta,9,7.197680488228798,16.365925004705787,8.383319259621203
6187,Mirco Antenucci,33,2572,11,7.723329787142575,7,3.7638451801612973,67,34,1,0,F M S,SPAL 2013,6,3.916869909502566,8.134128171950579,2.826704492792487
1186,Andrea Belotti,32,2675,10,11.985758966766298,4,4.689375955611467,84,30,2,0,F S,Torino,10,10.463164932094514,14.239649936556816,5.483870794065297
1382,José Callejón,38,3269,10,10.090287003666162,10,7.834662991575897,64,73,3,0,F,Napoli,10,10.090287003666162,24.693222530186176,10.660414174199104
1445,Simone Verdi,34,2843,10,7.73935158457607,10,6.251847297884524,93,50,2,0,F M,Bologna,8,6.216754390858114,12.129130657762289,4.437369875609875
1473,Matteo Politano,36,2846,10,9.562780510634184,4,7.008255149237812,100,63,1,0,F M S,Sassuolo,10,8.040263455361128,14.314520763233304,3.6166652720421553
4918,Patrick Cutrone,28,1520,10,8.869440961629152,2,0.9125264063477516,45,14,3,0,F S,AC Milan,10,8.869440961629152,9.733453214168549,2.394327884539962
1168,Bryan Cristante,36,2855,9,8.43687767535448,2,5.040251575410366,78,48,3,0,M S,Atalanta,9,7.6755792535841465,17.374356670305133,9.507734686136246
1292,Sami Khedira,26,1939,9,3.983890738338232,2,1.345942341722548,31,16,1,0,M S,Juventus,9,3.983890738338232,9.091629043221474,5.986897710710764
677,Jordan Veretout,36,3218,8,5.311283924616873,1,3.496843517757952,61,51,10,1,M,Fiorentina,6,3.027391799725592,13.930083729326725,9.969798730686307
1121,Giacomo Bonaventura,33,2571,8,4.053348780609667,3,3.039030136540532,62,46,3,0,D M S,AC Milan,8,4.053348780609667,12.4840267598629,7.573824193328619
1393,Lorenzo Insigne,37,3115,8,14.667033478617668,11,12.840456929057837,177,103,4,0,F S,Napoli,7,13.90573351085186,32.68386325240135,14.48556561395526
3577,Cheick Diabaté,11,667,8,5.248425781726837,0,0.12437010370194912,19,2,0,1,F S,Benevento,8,5.248425781726837,4.6708638444542885,0.37380030006170273
716,Alberto Paloschi,36,2195,7,7.466754327528179,1,0.5694861970841885,26,11,2,0,F S,SPAL 2013,7,7.466754327528179,7.292042558081448,1.7207836052402854
1147,Cyril Théréau,22,1307,7,6.481558257713914,4,2.5644573429599404,34,23,2,0,F M S,"Fiorentina,Udinese",3,3.4363602343946695,9.786600718274713,4.543993193656206
1252,Stephan El Shaarawy,33,2177,7,9.037973880767822,4,3.921549807302654,73,35,1,0,F M S,Roma,7,9.037973880767822,15.042538095265627,4.646768311038613
1362,Simy,23,1199,7,4.235890502110124,1,0.5803112955763936,31,16,0,0,F S,Crotone,7,4.235890502110124,4.500429850071669,1.2238265415653586
1369,Marcello Trotta,34,2277,7,7.254192920401692,4,1.9280438693240285,65,26,2,0,F S,Crotone,5,4.9703408498317,8.420635709539056,3.019960844889283
1381,Marek Hamsik,38,2421,7,6.9913387056440115,1,3.2613581009209156,86,49,2,0,M S,Napoli,7,6.9913387056440115,19.921734761446714,12.153595080599189
6162,Cengiz Ünder,26,1262,7,4.7892716228961945,1,1.7753915451467037,46,21,0,0,F M S,Roma,7,4.7892716228961945,7.147365532815456,1.593542903661728
6208,Antonin Barak,34,2721,7,3.2509823413565755,4,3.5711871683597565,38,28,5,0,F M S,Udinese,7,3.2509823413565755,10.215034037828445,5.157226864248514
189,Hakan Calhanoglu,31,2179,6,5.179458687081933,8,7.270403426140547,86,71,4,1,F M S,AC Milan,6,5.179458687081933,15.27902004122734,6.795605383813381
1129,Suso,35,2858,6,3.928100203163922,7,7.768054345622659,94,78,2,1,D F M S,AC Milan,6,3.928100203163922,17.367547564208508,8.421799337491393
1136,Gianluca Lapadula,28,1473,6,9.748634360730648,1,0.8603679873049259,53,13,3,0,F M S,Genoa,3,6.70347722619772,7.895174751058221,1.0166429951786995
1187,Adem Ljajic,27,2159,6,4.5344885140657425,10,8.24692896567285,62,68,2,0,F M S,Torino,6,4.5344885140657425,12.897628746926785,6.872215546667576
