event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,77,77,340882,345015,340882,5,0,1000,0,0,12
2,53,130,4480945,4493552,654705,45,0,1000,0,0,7
3,55,185,3093920,3098858,541869,30,60,1004,2,0,11
4,71,256,3374882,3380346,558841,30,50,1005,1,0,13
5,41,297,6735285,6742009,862019,60,11,1008,1,0,10
6,59,356,3112779,3115453,897631,30,17,1009,1,0,10
7,70,426,3540469,3546293,888895,30,12,1009,1,0,5
8,96,522,51708,52036,211167,1,14,1016,1,0,12
9,70,592,440608,442035,61475,5,14,1020,0,0,25
10,80,672,1694326,1699008,49342,15,3,1025,1,0,4
11,48,720,2073187,2078714,31510,20,1,1027,1,0,5
12,50,770,2211550,2216586,22559,20,1,1033,1,0,8
13,57,827,604329,605161,10529,5,2,1034,2,0,2
14,86,913,374724,376064,3868,5,2,1036,0,0,6
15,51,964,5344638,5352165,5848,45,6,1039,1,0,4
16,81,1045,1086814,1088056,5042,10,11,1039,2,0,4
17,117,1162,16044,16122,438,1,4,1040,2,0,6
18,59,1221,1333022,1334156,191,15,1,1044,3,0,0
19,35,1256,8721880,8733884,334,70,15,1040,0,0,26
20,43,1299,5851760,5856199,797,50,6,1045,1,0,9
21,43,1342,8218765,8226867,2082,65,6,1044,0,0,9
22,59,1401,571097,572977,679,5,0,1038,0,0,14
23,39,1440,8322405,8334793,822,70,0,1047,0,0,9
24,92,1532,18236,18318,127,1,2,1048,3,0,0
25,87,1619,163724,165041,52,5,2,1055,0,0,10
26,86,1705,339210,339969,17,5,4,1058,2,0,4
27,48,1753,5058606,5064825,18,40,5,1062,1,0,9
28,69,1822,2545437,2549303,41,20,20,1064,1,0,0
29,101,1923,26909,27064,4,1,20,1063,0,0,3
30,59,1982,1055690,1062307,3,10,20,1069,0,0,8
31,58,2040,1941385,1945541,3,20,19,1068,2,0,0
32,38,2078,9358006,9364598,15,75,19,1069,0,0,22
33,87,2165,2141183,2142081,96,20,24,1067,3,0,3
34,66,2231,440380,445496,66,5,24,1066,0,0,11
35,62,2293,2200639,2209664,43,20,24,1069,0,0,19
36,75,2368,4542359,4546515,85,40,38,1071,2,0,7
37,16,2384,9470133,9476187,160,75,49,1072,1,0,0
