h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.60956,0.816232,2.60956,0.816232,"{'att': 253, 'def': 31}","{'att': 419, 'def': 10}",15,3,5,0,2.5177,w,2025-08-25 18:45:00,1,0,0,3,1.7933280000000003
h,1.67172,1.20014,1.67172,0.438844,"{'att': 119, 'def': 18}","{'att': 305, 'def': 15}",8,4,1,2,1.7571,l,2025-08-31 18:45:00,0,0,1,0,1.232876
a,1.01628,0.768943,1.01628,0.768943,"{'att': 214, 'def': 20}","{'att': 216, 'def': 19}",10,4,3,4,1.5676,l,2025-09-13 16:00:00,0,0,1,0,0.24733700000000003
h,3.12186,0.850824,3.12186,0.850824,"{'att': 199, 'def': 26}","{'att': 248, 'def': 15}",18,2,2,1,2.6751,w,2025-09-21 18:45:00,1,0,0,3,2.2710359999999996
a,3.95419,0.475174,3.95419,0.475174,"{'att': 220, 'def': 24}","{'att': 265, 'def': 25}",12,1,2,0,2.9311,w,2025-09-27 18:45:00,1,0,0,3,3.479016
h,4.65231,0.619599,4.65231,0.619599,"{'att': 177, 'def': 25}","{'att': 317, 'def': 12}",18,3,4,1,2.9604999999999997,w,2025-10-04 16:00:00,1,0,0,3,4.032711
a,0.96386,2.1538,0.96386,2.1538,"{'att': 306, 'def': 35}","{'att': 211, 'def': 24}",5,4,1,0,0.5725,w,2025-10-18 18:45:00,1,0,0,3,-1.18994
a,2.07077,1.18626,1.30947,0.424965,"{'att': 205, 'def': 11}","{'att': 319, 'def': 14}",7,9,1,3,2.09,l,2025-10-25 16:00:00,0,0,1,0,0.8845049999999999
h,2.87253,0.741937,2.11123,0.741937,"{'att': 198, 'def': 22}","{'att': 310, 'def': 23}",10,3,3,0,2.6692,w,2025-10-29 18:45:00,1,0,0,3,1.3692929999999999
a,1.15025,0.372642,1.15025,0.372642,"{'att': 120, 'def': 13}","{'att': 400, 'def': 20}",12,3,2,1,2.0508,w,2025-11-02 11:30:00,1,0,0,3,0.7776080000000001
h,1.73965,0.54928,1.73965,0.54928,"{'att': 261, 'def': 36}","{'att': 355, 'def': 19}",9,3,2,0,2.3755,w,2025-11-09 19:45:00,1,0,0,3,1.19037
