event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,44,44,7400956,7492525,7400945,80,0,1000,0,0,4
2,68,112,1134698,1157446,3126374,15,14,1000,1,0,1
3,36,148,9618239,9642213,5244406,90,53,1002,1,0,2
4,88,236,304500,314930,1947545,5,5,1003,0,0,10
5,51,287,2385748,2443824,1466418,25,5,1009,0,0,9
6,99,386,3925,4000,144977,1,5,1011,0,0,3
7,72,458,2863727,2906650,149427,25,5,1014,0,0,4
8,72,530,1812706,1818102,126390,15,2,1017,3,0,10
9,36,566,9669365,9728393,284993,80,2,1019,0,0,6
10,80,646,1745930,1763731,221542,15,1,1021,2,0,5
11,50,696,1427347,1464854,137793,15,1,1025,0,0,5
12,59,755,769693,776211,58863,10,28,1023,2,0,6
13,40,795,3724883,3782743,77607,30,28,1025,0,0,7
14,60,855,6564962,6569195,134588,55,14,1027,3,0,11
15,59,914,2698708,2724269,110607,25,5,1025,1,0,8
16,84,998,763918,770173,77054,10,20,1033,3,0,6
17,92,1090,928966,942173,47471,10,20,1039,0,0,8
18,56,1146,1966869,1974252,30236,20,2,1041,3,0,0
19,42,1188,5235657,5325658,28060,45,2,1042,0,0,23
20,73,1261,166435,168557,9099,5,7,1038,2,0,7
21,69,1330,577462,597115,4386,5,7,1040,0,0,6
22,52,1382,1579053,1616521,2428,15,7,1047,0,0,13
23,58,1440,1511238,1520789,830,15,25,1052,1,0,9
24,72,1512,1101223,1113975,554,10,29,1054,1,0,2
25,75,1587,1287528,1299041,466,15,16,1053,2,0,15
26,68,1655,3341773,3365354,555,30,8,1053,1,0,5
27,43,1698,7688321,7710945,784,60,3,1052,2,0,12
28,77,1775,1093893,1116201,692,10,3,1052,0,0,2
29,73,1848,1879825,1893812,419,15,57,1046,1,0,4
30,55,1903,1871223,1924487,486,15,57,1049,0,0,7
31,49,1952,3828576,3834376,963,30,59,1045,3,0,0
32,58,2010,2553534,2652544,1029,20,12,1035,0,0,12
33,129,2139,101294,105888,508,1,12,1036,0,0,0
34,66,2205,440380,463848,355,5,12,1036,0,0,7
35,53,2258,5352115,5447815,425,45,12,1039,0,0,13
36,87,2345,1786495,1794353,333,15,0,1040,3,0,18
37,20,2365,7578724,7657369,463,60,0,1041,0,0,14
