event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,65,65,1743774,1747481,1743774,20,5,1000,0,0,5
2,41,106,8215084,8217449,4274377,80,5,1000,0,0,14
3,55,161,3020609,3021962,3015815,30,38,1002,1,0,15
4,76,237,2009724,2010803,1848585,20,23,1003,1,0,9
5,50,287,2714461,2717729,1466418,25,23,1004,0,0,1
6,77,364,459629,460918,594074,5,21,1005,2,0,13
7,81,445,1038947,1040001,339731,10,13,1007,1,0,13
8,87,532,219710,220317,111197,5,2,1015,0,0,17
9,44,576,6462443,6464636,164974,55,2,1023,0,0,8
10,86,662,707324,707942,91104,10,3,1032,2,0,7
11,52,714,1049739,1051151,46116,10,3,1038,0,0,5
12,42,756,4775736,4777237,55343,40,18,1040,2,0,0
13,44,800,2482644,2484417,58014,20,18,1043,0,0,5
14,68,868,4012752,4013050,68960,35,25,1041,3,0,11
15,49,917,6143200,6145836,95852,50,5,1045,1,0,14
16,83,1000,830759,831132,69024,10,5,1049,0,0,5
17,66,1066,7102590,7102817,144696,60,1,1055,3,0,4
18,53,1119,2725862,2726775,112492,25,15,1058,1,0,3
19,51,1170,2120521,2121135,69839,20,0,1058,2,0,17
20,76,1246,82528,82689,20663,1,0,1061,0,0,6
21,53,1299,4886773,4887894,24905,40,31,1058,2,0,9
22,46,1345,3599650,3601253,19875,30,20,1060,1,0,8
23,45,1390,5828715,5830549,16887,50,0,1061,1,0,6
24,62,1452,3522098,3523856,19561,30,0,1064,0,0,1
25,93,1545,69710,69735,6131,1,4,1062,3,0,13
26,79,1624,873288,874112,3568,10,4,1065,0,0,6
27,63,1687,860382,860674,1495,10,6,1065,1,0,0
28,81,1768,691086,691957,1049,10,15,1069,1,0,6
29,65,1833,3415204,3417144,1021,30,15,1071,0,0,17
30,72,1905,96401,96641,437,1,4,1072,1,0,13
31,53,1958,2806269,2807968,659,25,4,1075,0,0,3
32,70,2028,512082,513652,378,5,4,1077,0,0,22
33,93,2121,1609849,1609976,1363,15,31,1065,4,0,15
34,72,2193,150786,151641,719,5,31,1065,0,0,12
35,63,2256,2132335,2133404,485,20,11,1067,1,0,9
36,67,2323,6401336,6402685,1061,50,2,1060,0,0,17
37,28,2351,4659005,4661004,955,40,2,1064,0,0,5
