event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,82,82,142761,165473,142761,5,0,1000,0,0,0
2,47,129,6465899,6573251,728071,65,0,1002,0,0,11
3,40,169,8477718,8537734,1884806,75,10,1009,1,0,12
4,77,246,1783348,1824565,1095471,20,40,1010,1,0,3
5,43,289,5826774,5909045,1333935,50,16,1014,1,0,9
6,52,337,4674411,4699873,1926420,40,47,1015,2,4,1
7,85,422,553449,573671,1052367,5,33,1015,1,0,4
8,71,493,1842241,1903259,857184,20,33,1021,0,0,11
9,65,558,1017694,1036803,429136,10,13,1020,1,0,5
10,77,635,2516679,2553373,385115,25,9,1019,2,0,5
11,28,663,10716152,10821766,662050,90,9,1025,0,0,4
12,45,708,3635691,3690927,600354,30,0,1025,1,0,3
13,64,772,249332,251455,250386,5,1,1024,2,0,7
14,84,856,521034,550710,128201,5,1,1028,0,0,7
15,76,932,341103,356589,43420,5,1,1031,0,0,17
16,95,1027,157330,159777,15901,5,22,1036,3,0,15
17,94,1121,795659,805694,8096,10,14,1042,3,0,6
18,42,1163,7302988,7354210,11493,60,24,1048,1,0,18
19,38,1201,7572950,7638092,13695,60,23,1050,1,0,10
20,78,1279,62621,64996,3086,1,13,1049,1,0,3
21,60,1339,2453466,2500020,2563,20,15,1051,1,0,6
22,54,1393,1338244,1350327,1210,15,13,1056,1,0,15
23,56,1449,1932869,1953805,462,20,20,1060,1,0,6
24,69,1518,1686771,1713087,384,15,8,1063,1,0,2
25,77,1595,914338,938841,290,10,1,1060,1,0,6
26,77,1672,1241612,1265345,201,10,0,1062,1,0,4
27,45,1717,6188421,6395585,230,50,0,1065,0,0,11
28,81,1798,711916,729213,169,10,11,1065,2,0,2
29,73,1871,1879825,1902158,113,15,15,1064,1,0,3
30,61,1932,774708,824234,90,10,15,1067,0,0,9
31,60,1992,1565078,1589746,109,15,13,1070,2,0,0
32,57,2049,2878886,3022423,120,25,38,1055,0,0,12
33,114,2163,396421,408083,108,5,38,1056,0,0,0
34,58,2221,1185939,1262425,139,10,38,1056,0,0,9
35,63,2284,2132335,2160838,92,20,71,1059,1,0,6
36,82,2366,2797753,2827543,98,25,51,1065,2,0,13
37,18,2384,8650158,8682223,160,70,52,1067,1,0,18
