id,name,short_name,created,closed,rank,max_entries,league_type,scoring,admin_entry,start_event,entry_can_leave,entry_can_admin,entry_can_invite,has_cup,cup_league,cup_qualified,rank_count,entry_percentile_rank,active_phases,featured_entry_ids,entry_rank,entry_last_rank
14,Man Utd,team-14,2025-07-20T23:14:28.555028Z,False,,,s,c,,1,False,False,False,True,2849441.0,True,1909128,1,"[{'phase': 1, 'rank': 160, 'last_rank': 198, 'rank_sort': 160, 'total': 2357, 'league_id': 14, 'rank_count': 1909128, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 158245, 'last_rank': 136956, 'rank_sort': 158425, 'total': 182, 'league_id': 14, 'rank_count': 1909128, 'entry_percentile_rank': 10}]",[],160,198
226,Sweden,region-206,2025-07-20T23:14:32.374766Z,False,,,s,c,,1,False,False,False,True,2872800.0,True,237884,1,"[{'phase': 1, 'rank': 25, 'last_rank': 36, 'rank_sort': 25, 'total': 2357, 'league_id': 226, 'rank_count': 237884, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 15367, 'last_rank': 16402, 'rank_sort': 15389, 'total': 182, 'league_id': 226, 'rank_count': 237884, 'entry_percentile_rank': 10}]",[],25,36
276,Gameweek 1,event-1,2025-07-20T23:14:33.264422Z,False,,,s,c,,1,False,False,False,False,,,9447133,1,"[{'phase': 1, 'rank': 712, 'last_rank': 920, 'rank_sort': 715, 'total': 2357, 'league_id': 276, 'rank_count': 9447133, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 839363, 'last_rank': 829339, 'rank_sort': 840521, 'total': 182, 'league_id': 276, 'rank_count': 9424753, 'entry_percentile_rank': 10}]",[],712,920
314,Overall,overall,2025-07-20T23:14:33.933835Z,False,,,s,c,,1,False,False,False,True,2815434.0,True,12983980,1,"[{'phase': 1, 'rank': 713, 'last_rank': 921, 'rank_sort': 716, 'total': 2357, 'league_id': 314, 'rank_count': 12983980, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 937131, 'last_rank': 964187, 'rank_sort': 938289, 'total': 182, 'league_id': 314, 'rank_count': 12983975, 'entry_percentile_rank': 10}]",[],713,921
333,Second Chance,sc,2025-07-20T23:14:34.276586Z,False,,,s,c,,21,False,False,False,False,,,12983978,1,"[{'phase': 1, 'rank': 21746, 'last_rank': 25981, 'rank_sort': 21831, 'total': 1094, 'league_id': 333, 'rank_count': 12983978, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 937131, 'last_rank': 964187, 'rank_sort': 938289, 'total': 182, 'league_id': 333, 'rank_count': 12983975, 'entry_percentile_rank': 10}]",[],21746,25981
335,Top 10% 24/25 League,top-10%,2025-07-20T23:14:34.311517Z,False,,,s,c,,1,False,False,False,True,2849447.0,True,1062651,1,"[{'phase': 1, 'rank': 400, 'last_rank': 546, 'rank_sort': 402, 'total': 2357, 'league_id': 335, 'rank_count': 1062651, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 159788, 'last_rank': 153824, 'rank_sort': 160256, 'total': 182, 'league_id': 335, 'rank_count': 1062617, 'entry_percentile_rank': 20}]",[],400,546
865,youtube.com/FPLRaptor,,2025-07-21T11:34:07.299824Z,False,,,x,c,1587.0,1,False,False,False,True,2888124.0,True,63068,1,"[{'phase': 1, 'rank': 41, 'last_rank': 70, 'rank_sort': 41, 'total': 2357, 'league_id': 865, 'rank_count': 63068, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 7334, 'last_rank': 7187, 'rank_sort': 7372, 'total': 182, 'league_id': 865, 'rank_count': 63068, 'entry_percentile_rank': 15}]",[],41,70
24868,FPL Pod,,2025-07-21T12:30:37.484102Z,False,,,x,c,123.0,1,False,False,False,True,2879789.0,True,84187,1,"[{'phase': 1, 'rank': 36, 'last_rank': 51, 'rank_sort': 36, 'total': 2357, 'league_id': 24868, 'rank_count': 84187, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 13070, 'last_rank': 13439, 'rank_sort': 13114, 'total': 182, 'league_id': 24868, 'rank_count': 84187, 'entry_percentile_rank': 20}]",[],36,51
50701,youtube.com/letstalkfpl 📽️,,2025-07-21T13:39:07.743582Z,False,,,x,c,44.0,1,False,False,False,True,2879799.0,True,117383,1,"[{'phase': 1, 'rank': 68, 'last_rank': 107, 'rank_sort': 68, 'total': 2357, 'league_id': 50701, 'rank_count': 117383, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 13422, 'last_rank': 13336, 'rank_sort': 13476, 'total': 182, 'league_id': 50701, 'rank_count': 117382, 'entry_percentile_rank': 15}]",[],68,107
96660,Bets & Pongs FPL,,2025-07-21T17:08:24.881851Z,False,,,x,c,476597.0,1,False,False,False,True,3659812.0,True,8,15,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2357, 'league_id': 96660, 'rank_count': 8, 'entry_percentile_rank': 15}, {'phase': 11, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 182, 'league_id': 96660, 'rank_count': 8, 'entry_percentile_rank': 25}]",[],1,1
136055,Svenska FPL Podden,,2025-07-21T21:39:45.946166Z,False,,,x,c,150632.0,1,False,False,False,True,2904780.0,True,7053,1,"[{'phase': 1, 'rank': 12, 'last_rank': 17, 'rank_sort': 12, 'total': 2357, 'league_id': 136055, 'rank_count': 7053, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 871, 'last_rank': 905, 'rank_sort': 875, 'total': 182, 'league_id': 136055, 'rank_count': 7053, 'entry_percentile_rank': 15}]",[],12,17
200003,FPL Wrapped Newsletter,,2025-07-22T14:23:07.139002Z,False,,,x,c,1587.0,1,False,False,False,True,2904804.0,True,4989,1,"[{'phase': 1, 'rank': 10, 'last_rank': 13, 'rank_sort': 10, 'total': 2357, 'league_id': 200003, 'rank_count': 4989, 'entry_percentile_rank': 1}, {'phase': 11, 'rank': 555, 'last_rank': 628, 'rank_sort': 560, 'total': 182, 'league_id': 200003, 'rank_count': 4989, 'entry_percentile_rank': 15}]",[],10,13
421508,Herrklubben,,2025-07-26T16:25:38.705149Z,False,,,x,c,2268980.0,1,False,False,False,True,3800135.0,True,8,15,"[{'phase': 1, 'rank': 1, 'last_rank': 1, 'rank_sort': 1, 'total': 2357, 'league_id': 421508, 'rank_count': 8, 'entry_percentile_rank': 15}, {'phase': 11, 'rank': 2, 'last_rank': 2, 'rank_sort': 2, 'total': 182, 'league_id': 421508, 'rank_count': 8, 'entry_percentile_rank': 25}]",[],1,1
