name,time,event
wildcard,2025-09-01T11:36:21.150099Z,4
bboost,2025-09-14T18:22:43.182101Z,5
3xc,2025-09-25T14:31:56.274995Z,6
freehit,2025-12-06T09:15:11.222681Z,15
bboost,2026-02-27T16:51:10.670636Z,28
freehit,2026-04-16T05:23:34.232419Z,33
wildcard,2026-04-25T06:59:08.008795Z,35
3xc,2026-05-02T00:39:56.838086Z,36
