event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,84,84,98321,98846,98321,5,0,1000,0,0,0
2,60,144,2518526,2520870,115102,25,0,999,0,0,1
3,68,212,517741,518134,23442,5,15,1003,1,0,19
4,78,290,1573164,1574421,20679,15,4,1003,1,0,14
5,54,344,1563964,1566953,14962,15,4,1007,0,0,4
6,74,418,696358,697877,8524,10,14,1005,2,0,7
7,64,482,5267652,5269385,24020,45,13,1005,1,0,6
8,90,572,135666,136050,4497,5,13,1009,0,0,9
9,36,608,9958762,9960171,19159,85,0,1007,2,0,28
10,87,695,568152,568953,9532,5,10,1011,1,0,12
11,52,747,1151106,1152419,3898,10,16,1013,1,0,9
12,61,808,572344,573004,1103,5,29,1014,1,0,18
13,63,871,255015,256287,257,5,0,1010,0,0,21
14,78,949,1357137,1358401,201,15,0,1013,1,0,3
15,61,1010,2210865,2212861,160,20,0,1017,1,0,18
16,78,1088,1518574,1519282,200,15,0,1023,2,0,5
17,77,1165,4027163,4027447,352,35,11,1023,4,0,14
18,36,1197,9920728,9922332,1229,80,25,1024,2,4,4
19,55,1252,1196467,1197029,451,10,11,1025,1,0,9
20,45,1297,5122524,5124299,919,45,7,1027,1,0,5
21,67,1364,902729,903659,465,10,18,1027,1,0,12
22,37,1401,8052304,8055256,708,65,26,1026,1,0,6
23,47,1448,4938111,4940187,499,40,1,1024,1,0,1
24,64,1512,3059160,3060801,573,25,10,1022,1,0,10
25,72,1580,1981641,1982909,767,20,52,1020,2,4,2
26,74,1654,1805573,1807006,615,15,5,1022,1,0,4
27,50,1704,3880630,3884368,542,35,5,1022,0,0,4
28,89,1793,189080,189663,242,5,1,1024,2,0,0
29,78,1871,1125608,1126317,116,10,23,1028,1,0,6
30,59,1930,1151932,1153227,104,10,7,1034,1,0,11
31,65,1995,681717,683679,85,10,7,1038,0,0,6
32,57,2052,2878886,2883625,95,25,28,1021,0,0,12
33,134,2186,32435,33820,29,1,28,1023,0,0,0
34,46,2232,3237290,3239473,63,25,28,1023,0,0,20
35,68,2300,1107173,1107646,31,10,18,1024,2,0,8
36,71,2371,5596731,5597794,68,45,13,1025,2,0,12
37,22,2393,7134158,7136729,95,55,22,1026,1,0,11
