name,time,event
3xc,2025-09-25T10:44:08.167185Z,6
wildcard,2025-10-03T21:07:52.060243Z,8
freehit,2025-11-28T23:20:39.884651Z,13
bboost,2025-12-29T09:27:58.347122Z,19
3xc,2026-02-10T12:49:20.968713Z,26
wildcard,2026-04-09T21:43:31.969011Z,32
bboost,2026-04-17T18:06:30.503763Z,33
freehit,2026-04-23T12:00:53.582124Z,34
