h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.77023,0.731569,1.77023,0.731569,"{'att': 158, 'def': 12}","{'att': 211, 'def': 24}",8,4,1,1,2.1965,d,2024-08-24 13:30:00,0,1,0,1,1.0386609999999998
a,1.95179,4.2134,1.19402,4.2134,"{'att': 308, 'def': 23}","{'att': 165, 'def': 17}",6,12,3,3,0.2549,d,2024-08-31 13:30:00,0,1,0,1,-3.01938
h,1.67115,1.8089,1.67115,1.05112,"{'att': 204, 'def': 28}","{'att': 218, 'def': 12}",11,7,1,2,1.2564,l,2024-09-15 15:30:00,0,0,1,0,0.6200299999999999
a,1.25788,2.79562,1.25788,2.79562,"{'att': 214, 'def': 9}","{'att': 80, 'def': 19}",1,16,3,2,0.4544,w,2024-09-20 18:30:00,1,0,0,3,-1.5377399999999999
h,0.371434,1.09304,0.371434,1.09304,"{'att': 194, 'def': 20}","{'att': 198, 'def': 17}",4,8,0,2,0.6767000000000001,l,2024-09-28 13:30:00,0,0,1,0,-0.721606
a,1.29606,0.805413,1.29606,0.805413,"{'att': 246, 'def': 19}","{'att': 262, 'def': 24}",5,7,3,0,1.809,w,2024-10-05 16:30:00,1,0,0,3,0.49064699999999994
h,0.611288,2.16084,0.611288,2.16084,"{'att': 247, 'def': 31}","{'att': 235, 'def': 21}",11,2,0,2,0.3129,l,2024-10-19 13:30:00,0,0,1,0,-1.5495519999999998
h,1.45557,0.934033,1.45557,0.934033,"{'att': 252, 'def': 34}","{'att': 281, 'def': 21}",17,6,1,1,1.7912,d,2024-10-25 18:30:00,0,1,0,1,0.521537
a,0.903716,0.463898,0.903716,0.463898,"{'att': 277, 'def': 19}","{'att': 294, 'def': 21}",1,3,0,0,1.8244000000000002,d,2024-11-03 14:30:00,0,1,0,1,0.439818
h,3.18749,0.845107,3.18749,0.08733,"{'att': 259, 'def': 25}","{'att': 278, 'def': 16}",10,2,3,1,2.7831,w,2024-11-09 14:30:00,1,0,0,3,3.10016
a,2.13631,0.346026,1.37853,0.346026,"{'att': 218, 'def': 20}","{'att': 348, 'def': 19}",12,2,3,0,2.6671,w,2024-11-24 14:30:00,1,0,0,3,1.032504
h,2.62793,0.814599,2.62793,0.814599,"{'att': 215, 'def': 38}","{'att': 196, 'def': 27}",12,2,2,0,2.5551,w,2024-12-01 16:30:00,1,0,0,3,1.8133310000000002
a,3.02237,1.48692,3.02237,1.48692,"{'att': 234, 'def': 23}","{'att': 262, 'def': 11}",6,8,3,4,2.4145999999999996,l,2024-12-08 14:30:00,0,0,1,0,1.53545
h,1.64219,0.992002,1.64219,0.992002,"{'att': 319, 'def': 32}","{'att': 125, 'def': 17}",5,10,2,1,1.9511,w,2024-12-14 14:30:00,1,0,0,3,0.650188
