season_name,total_points,rank
2010/11,1944,180069
2011/12,2072,64372
2012/13,2082,84163
2013/14,2270,127213
2014/15,1803,1095585
2015/16,2023,529377
2016/17,1698,2503886
2017/18,2158,237673
2018/19,2100,844309
2019/20,1930,2714917
2020/21,1759,4831967
2021/22,1705,5753363
2022/23,2247,2118575
2023/24,2156,2771306
2024/25,2133,3820354
