event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench
1,80,80,204537,206273,204537,5,0,1000,0,0,11
2,67,147,1279592,1281559,80217,15,0,1001,1,0,0
3,47,194,5910309,5913829,220778,55,35,1007,1,0,6
4,61,255,6788034,6791855,602230,60,39,1009,1,0,14
5,52,307,2254862,2257928,449874,20,34,1012,1,0,7
6,88,395,63771,64146,74693,1,12,1013,1,0,0
7,82,477,896241,898389,37724,10,4,1015,1,0,14
8,64,541,3681869,3686539,61071,35,0,1013,0,0,20
9,64,605,1068801,1070500,23843,10,0,1016,0,0,6
10,86,691,707324,708614,13102,10,1,1019,2,0,5
11,36,727,7079556,7085738,18769,60,1,1022,0,0,7
12,52,779,1776333,1778984,11819,15,7,1025,1,0,6
13,58,837,483733,486334,4759,5,7,1029,0,0,0
14,72,909,2760751,2762898,5081,25,24,1029,2,0,4
15,58,967,2968900,2972874,4614,25,7,1034,1,0,4
16,81,1048,1112529,1114218,4117,10,1,1039,4,0,10
17,81,1129,2874883,2877708,4755,25,2,1043,1,0,11
18,69,1198,289184,289672,1125,5,3,1046,2,0,5
19,49,1247,2458133,2461893,636,20,3,1047,0,0,25
20,59,1306,1376055,1377452,462,15,8,1047,2,0,12
21,68,1374,694230,695965,221,10,8,1046,0,0,10
22,34,1408,9283868,9290596,437,75,8,1049,0,0,15
23,23,1431,12468102,12468911,1515,100,8,1050,0,0,9
24,73,1504,998421,998711,985,10,1,1047,4,0,9
25,68,1572,3162333,3166690,1236,25,25,1052,1,0,6
26,61,1633,5728400,5731626,2151,45,23,1054,1,0,4
27,45,1678,6188421,6197408,2502,50,23,1054,0,0,6
28,72,1750,1991538,1993807,3034,20,1,1052,2,0,3
29,89,1839,235173,235832,733,5,1,1050,0,0,12
30,63,1902,629763,630652,538,5,20,1048,2,0,8
31,71,1973,224484,224997,295,5,23,1051,1,0,7
32,51,2024,5181414,5183840,491,45,8,1055,1,0,8
33,98,2122,1156800,1159602,1302,10,8,1048,0,0,32
34,74,2196,102576,103611,599,1,2,1041,0,0,0
35,56,2252,4156291,4167199,599,35,2,1048,0,0,5
36,95,2347,646742,648160,291,5,24,1052,2,0,0
37,28,2375,4659005,4664183,260,40,24,1054,0,0,15
