name,time,event
freehit,2025-09-20T08:20:40.967758Z,5
3xc,2025-09-26T16:27:22.740825Z,6
bboost,2025-10-24T15:33:52.520526Z,9
wildcard,2025-11-28T16:45:27.619007Z,13
wildcard,2026-01-30T18:13:30.261400Z,24
3xc,2026-02-10T16:52:27.978610Z,26
freehit,2026-03-20T16:22:57.626849Z,31
bboost,2026-05-09T08:30:37.507159Z,36
