h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.427494,1.88048,0.427494,1.88048,"{'att': 403, 'def': 25}","{'att': 134, 'def': 18}",0,15,1,3,0.27949999999999997,l,2025-08-16 17:00:00,0,0,1,0,-1.4529859999999999
h,2.0398,1.29098,2.0398,0.530884,"{'att': 263, 'def': 35}","{'att': 302, 'def': 20}",8,2,1,2,1.9631,l,2025-08-24 15:15:00,0,0,1,0,1.5089160000000001
h,1.75553,0.715595,1.75553,0.715595,"{'att': 266, 'def': 14}","{'att': 208, 'def': 27}",4,5,3,1,2.197,w,2025-08-31 15:15:00,1,0,0,3,1.039935
a,0.524832,1.43354,0.524832,0.673449,"{'att': 309, 'def': 30}","{'att': 327, 'def': 17}",5,6,0,1,0.527,l,2025-09-14 15:15:00,0,0,1,0,-0.148617
h,2.23396,1.26993,1.47387,1.26993,"{'att': 229, 'def': 29}","{'att': 354, 'def': 22}",3,0,1,1,2.3539000000000003,d,2025-09-21 15:15:00,0,1,0,1,0.20394
a,0.395921,0.39939,0.395921,0.39939,"{'att': 283, 'def': 24}","{'att': 229, 'def': 24}",1,0,0,0,1.2317,d,2025-09-28 15:15:00,0,1,0,1,-0.003469
h,1.98097,1.21285,1.22087,1.21285,"{'att': 287, 'def': 26}","{'att': 247, 'def': 24}",3,5,2,2,1.9765,d,2025-10-05 15:15:00,0,1,0,1,0.008019999999999916
a,0.352985,4.20445,0.352985,3.44435,"{'att': 392, 'def': 14}","{'att': 142, 'def': 21}",1,13,2,6,0.015899999999999997,l,2025-10-18 19:05:00,0,0,1,0,-3.091365
a,1.52215,0.563862,1.52215,0.563862,"{'att': 174, 'def': 19}","{'att': 229, 'def': 22}",7,6,1,0,2.2059,w,2025-10-26 15:15:00,1,0,0,3,0.9582879999999999
h,0.556063,0.370311,0.556063,0.370311,"{'att': 322, 'def': 32}","{'att': 248, 'def': 20}",2,4,1,0,1.4747000000000001,w,2025-10-29 17:00:00,1,0,0,3,0.18575199999999997
a,1.07299,1.07851,1.07299,1.07851,"{'att': 149, 'def': 26}","{'att': 284, 'def': 21}",5,6,0,0,1.3734,d,2025-11-02 16:15:00,0,1,0,1,-0.005519999999999969
h,0.984753,0.353936,0.984753,0.353936,"{'att': 138, 'def': 32}","{'att': 262, 'def': 18}",9,2,1,1,1.9293,d,2025-11-08 18:00:00,0,1,0,1,0.630817
