season_name,total_points,rank
2016/17,1873,1341482
2017/18,1598,4256660
2018/19,2092,914637
2019/20,2170,435364
2020/21,2183,1026865
2021/22,2674,2483
2022/23,2284,1693916
2023/24,2449,185183
2024/25,2072,4643612
