name,time,event
bboost,2025-10-03T17:01:17.541045Z,7
freehit,2025-11-29T11:58:46.745035Z,13
wildcard,2025-12-12T22:33:53.932060Z,16
3xc,2025-12-20T10:21:31.227808Z,17
3xc,2026-02-10T17:06:48.404066Z,26
freehit,2026-04-17T20:22:41.265312Z,33
wildcard,2026-04-24T16:37:27.496846Z,34
bboost,2026-05-15T17:28:33.835148Z,37
