h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.795304,3.25355,0.795304,2.51027,"{'att': 288, 'def': 12}","{'att': 218, 'def': 30}",1,4,1,3,0.0931,l,2025-08-15 17:00:00,0,0,1,0,-1.7149659999999998
a,0.140267,2.97707,0.140267,2.97707,"{'att': 307, 'def': 23}","{'att': 295, 'def': 16}",4,12,0,5,0.0314,l,2025-08-24 17:30:00,0,0,1,0,-2.8368029999999997
h,2.00908,1.62032,2.00908,1.62032,"{'att': 189, 'def': 20}","{'att': 271, 'def': 19}",9,6,0,2,1.7043,l,2025-08-30 17:30:00,0,0,1,0,0.38876
a,1.41213,1.80278,1.41213,1.0595,"{'att': 337, 'def': 15}","{'att': 265, 'def': 22}",11,11,1,1,1.0583,d,2025-09-14 12:00:00,0,1,0,1,0.35263
h,0.423855,4.50183,0.423855,4.50183,"{'att': 350, 'def': 10}","{'att': 195, 'def': 22}",4,10,0,4,0.0145,l,2025-09-20 12:00:00,0,0,1,0,-4.077975
a,0.856618,2.02629,0.856618,2.02629,"{'att': 315, 'def': 12}","{'att': 178, 'def': 37}",3,8,1,1,0.5544,d,2025-09-23 17:00:00,0,1,0,1,-1.1696719999999998
h,1.07661,0.949116,1.07661,0.949116,"{'att': 193, 'def': 16}","{'att': 315, 'def': 32}",9,1,0,0,1.4788999999999999,d,2025-09-26 19:00:00,0,1,0,1,0.1274940000000001
h,1.16415,2.22808,1.16415,2.22808,"{'att': 244, 'def': 19}","{'att': 235, 'def': 18}",1,5,2,1,0.5743,w,2025-10-04 14:15:00,1,0,0,3,-1.0639299999999998
a,1.69375,2.41958,1.69375,2.41958,"{'att': 324, 'def': 8}","{'att': 184, 'def': 23}",7,15,1,2,0.9067,l,2025-10-18 14:15:00,0,0,1,0,-0.7258299999999998
h,2.24132,2.22406,0.754763,1.48078,"{'att': 182, 'def': 25}","{'att': 334, 'def': 24}",5,1,3,3,1.3677,d,2025-10-25 12:00:00,0,1,0,1,-0.726017
a,1.54366,1.40213,0.800378,1.40213,"{'att': 93, 'def': 23}","{'att': 231, 'def': 36}",2,0,1,2,1.4967000000000001,l,2025-10-31 20:00:00,0,0,1,0,-0.6017520000000001
h,1.26365,2.00772,1.26365,2.00772,"{'att': 285, 'def': 22}","{'att': 303, 'def': 22}",1,7,1,0,0.81,w,2025-11-08 13:00:00,1,0,0,3,-0.74407
a,1.48903,1.5784,1.48903,1.5784,"{'att': 286, 'def': 21}","{'att': 300, 'def': 24}",6,9,1,1,1.3101000000000003,d,2025-11-23 15:15:00,0,1,0,1,-0.08936999999999995
h,1.05171,2.21359,1.05171,1.47031,"{'att': 257, 'def': 12}","{'att': 256, 'def': 31}",6,19,1,1,0.558,d,2025-11-30 20:00:00,0,1,0,1,-0.4186000000000001
a,0.781043,1.59513,0.781043,1.59513,"{'att': 323, 'def': 19}","{'att': 198, 'def': 31}",0,4,0,3,0.7135,l,2025-12-07 13:00:00,0,0,1,0,-0.8140869999999999
a,1.16894,1.02349,1.16894,1.02349,"{'att': 273, 'def': 12}","{'att': 344, 'def': 37}",9,13,2,1,1.4657,w,2025-12-12 20:00:00,1,0,0,3,0.14545000000000008
